date,actual,predicted,error,abs_error,pct_error
2025-10-30,880.0,801.5566711317534,78.44332886824657,78.44332886824657,8.914014644118929
2025-10-31,880.0,801.5567221934003,78.44327780659967,78.44327780659967,8.914008841659053
2025-11-03,880.0,880.5375430557667,-0.5375430557667187,0.5375430557667187,0.06108443815530894
2025-11-04,880.0,880.569698920679,-0.5696989206790022,0.5696989206790022,0.06473851371352297
2025-11-05,880.0,880.5485472771089,-0.5485472771089235,0.5485472771089235,0.06233491785328676
2025-11-06,880.0,880.5609299907173,-0.5609299907173408,0.5609299907173408,0.06374204439969783
2025-11-07,880.0,880.5536808331211,-0.5536808331211205,0.5536808331211205,0.06291827649103642
2025-11-10,880.0,882.1458419267523,-2.1458419267522686,2.1458419267522686,0.243845673494576
2025-11-11,880.0,882.1498677409135,-2.1498677409134643,2.1498677409134643,0.24430315237653003
2025-11-12,880.0,882.1503662190396,-2.150366219039597,2.150366219039597,0.24435979761813603
2025-11-13,880.0,882.1497232507163,-2.149723250716306,2.149723250716306,0.2442867330359439
2025-11-14,880.0,882.149894090704,-2.149894090704038,2.149894090704038,0.24430614667091338
2025-11-15,,882.1438321299398,,,
2025-11-17,880.0,882.036207253461,-2.0362072534610434,2.0362072534610434,0.2313871878933004
2025-11-18,880.0,882.0380581447837,-2.0380581447836903,2.0380581447836903,0.23159751645269208
2025-11-19,880.0,882.0373513711046,-2.0373513711045916,2.0373513711045916,0.2315172012618854
2025-11-20,880.0,882.0377651345303,-2.037765134530332,2.037765134530332,0.2315642198329923
2025-11-21,880.0,882.0375229068268,-2.03752290682678,2.03752290682678,0.23153669395758864
2025-11-24,880.0,881.7803248960063,-1.7803248960062774,1.7803248960062774,0.2023096472734406
2025-11-25,880.0,881.7795066419023,-1.7795066419023442,1.7795066419023442,0.2022166638525391
2025-11-26,880.0,881.7795232983497,-1.779523298349659,1.779523298349659,0.20221855663064306
2025-11-27,880.0,881.7795704099713,-1.7795704099712566,1.7795704099712566,0.20222391022400643
2025-11-28,880.0,881.7795761185212,-1.7795761185211632,1.7795761185211632,0.20222455892285945
2025-12-01,880.0,879.9991038684221,0.0008961315778606149,0.0008961315778606149,0.00010183313384779716
2025-12-02,880.0,880.0090428076413,-0.009042807641321815,0.009042807641321815,0.0010275917774229335
2025-12-03,880.0,879.6983886071956,0.3016113928043751,0.3016113928043751,0.03427402190958808
2025-12-04,880.0,879.6994235175204,0.3005764824796415,0.3005764824796415,0.03415641846359563
2025-12-05,880.0,879.6975604173778,0.3024395826222417,0.3024395826222417,0.0343681343888911
2025-12-08,880.0,879.6976829954915,0.3023170045084953,0.3023170045084953,0.034354205057783554
2025-12-09,880.0,879.6861960393769,0.31380396062309046,0.31380396062309046,0.035659540979896646
2025-12-10,880.0,879.7225083197928,0.27749168020716297,0.27749168020716297,0.0315331454780867
2025-12-11,880.0,879.7223582296496,0.27764177035044213,0.27764177035044213,0.03155020117618661
2025-12-12,880.0,879.722360689744,0.27763931025594957,0.27763931025594957,0.031549921619994266
2025-12-15,880.0,879.7223309310604,0.2776690689396446,0.2776690689396446,0.03155330328859598
2025-12-16,880.0,879.7208181072003,0.2791818927996701,0.2791818927996701,0.0317252150908716
2025-12-17,880.0,879.7712393177352,0.22876068226480584,0.22876068226480584,0.025995532075546116
2025-12-18,830.0,879.7711061344862,-49.77110613448622,49.77110613448622,5.996518811383882
2025-12-19,830.0,879.7713884187085,-49.77138841870851,49.77138841870851,5.996552821531146
2025-12-22,830.0,879.7713775663672,-49.771377566367164,49.771377566367164,5.99655151402014
2025-12-23,830.0,879.7732417892902,-49.77324178929018,49.77324178929018,5.996776119191588
2025-12-24,830.0,879.7673424792442,-49.767342479244235,49.767342479244235,5.9960653589450885
2025-12-25,830.0,879.7673660485259,-49.7673660485259,49.7673660485259,5.996068198617579
2025-12-26,830.0,879.7673661285833,-49.76736612858326,49.76736612858326,5.996068208263043
2025-12-29,830.0,879.7673707517994,-49.767370751799376,49.767370751799376,5.996068765277033
2025-12-30,830.0,879.7676166404752,-49.76761664047524,49.76761664047524,5.9960983904187035
2025-12-31,830.0,879.7594232072465,-49.75942320724653,49.75942320724653,5.995111229788738
2026-01-01,,829.9847826762443,,,
2026-01-04,780.0,829.9884876017635,-49.988487601763495,49.988487601763495,6.40878046176455
2026-01-05,780.0,828.3915390553832,-48.39153905538319,48.39153905538319,6.204043468638871
2026-01-06,780.0,828.392105502152,-48.39210550215205,48.39210550215205,6.204116090019494
2026-01-07,780.0,828.3921181412021,-48.392118141202104,48.392118141202104,6.204117710410526
2026-01-08,780.0,828.3808309205767,-48.38083092057673,48.38083092057673,6.20267063084317
2026-01-09,780.0,828.3807477511365,-48.38074775113648,48.38074775113648,6.20265996809442
2026-01-12,780.0,828.380737108672,-48.38073710867195,48.38073710867195,6.202658603675891
2026-01-13,780.0,828.3807242854621,-48.380724285462065,48.380724285462065,6.2026569596746235
2026-01-14,780.0,828.3803136415605,-48.38031364156052,48.38031364156052,6.202604313020579
