指标名称,日经225指数：收盘价（日）
指标编码,GM0000000321
2012-03-09 00:00:00,9929.74
2012-03-08 00:00:00,9768.96
2012-03-07 00:00:00,9576.06
2012-03-06 00:00:00,9637.63
2012-03-05 00:00:00,9698.59
2012-03-02 00:00:00,9777.03
2012-03-01 00:00:00,9707.37
2012-02-29 00:00:00,9723.24
2012-02-28 00:00:00,9722.52
2012-02-27 00:00:00,9633.93
2012-02-24 00:00:00,9647.38
2012-02-23 00:00:00,9595.57
2012-02-22 00:00:00,9554.0
2012-02-21 00:00:00,9463.02
2012-02-20 00:00:00,9485.09
2012-02-17 00:00:00,9384.17
2012-02-16 00:00:00,9238.1
2012-02-15 00:00:00,9260.34
2012-02-14 00:00:00,9052.07
2012-02-13 00:00:00,8999.18
2012-02-10 00:00:00,8947.17
2012-02-09 00:00:00,9002.24
2012-02-08 00:00:00,9015.59
2012-02-07 00:00:00,8917.52
2012-02-06 00:00:00,8929.2
2012-02-03 00:00:00,8831.93
2012-02-02 00:00:00,8876.82
2012-02-01 00:00:00,8809.79
2012-01-31 00:00:00,8802.51
2012-01-30 00:00:00,8793.05
2012-01-27 00:00:00,8841.22
2012-01-26 00:00:00,8849.47
2012-01-25 00:00:00,8883.69
2012-01-24 00:00:00,8785.33
2012-01-23 00:00:00,8765.9
2012-01-20 00:00:00,8766.36
2012-01-19 00:00:00,8639.68
2012-01-18 00:00:00,8550.58
2012-01-17 00:00:00,8466.4
2012-01-16 00:00:00,8378.36
2012-01-13 00:00:00,8500.02
2012-01-12 00:00:00,8385.59
2012-01-11 00:00:00,8447.88
2012-01-10 00:00:00,8422.26
2012-01-06 00:00:00,8390.35
2012-01-05 00:00:00,8488.71
2012-01-04 00:00:00,8560.11
2011-12-30 00:00:00,8455.35
2011-12-29 00:00:00,8398.89
2011-12-28 00:00:00,8423.62
2011-12-27 00:00:00,8440.56
2011-12-26 00:00:00,8479.34
2011-12-22 00:00:00,8395.16
2011-12-21 00:00:00,8459.98
2011-12-20 00:00:00,8336.48
2011-12-19 00:00:00,8296.12
2011-12-16 00:00:00,8401.72
2011-12-15 00:00:00,8377.37
2011-12-14 00:00:00,8519.13
2011-12-13 00:00:00,8552.81
2011-12-12 00:00:00,8653.82
2011-12-09 00:00:00,8536.46
2011-12-08 00:00:00,8664.58
2011-12-07 00:00:00,8722.17
2011-12-06 00:00:00,8575.16
2011-12-05 00:00:00,8695.98
2011-12-02 00:00:00,8643.75
2011-12-01 00:00:00,8597.38
2011-11-30 00:00:00,8434.61
2011-11-29 00:00:00,8477.82
2011-11-28 00:00:00,8287.49
2011-11-25 00:00:00,8160.01
2011-11-24 00:00:00,8165.18
2011-11-22 00:00:00,8314.74
2011-11-21 00:00:00,8348.27
2011-11-18 00:00:00,8374.91
2011-11-17 00:00:00,8479.63
2011-11-16 00:00:00,8463.16
2011-11-15 00:00:00,8541.93
2011-11-14 00:00:00,8603.7
2011-11-11 00:00:00,8514.47
2011-11-10 00:00:00,8500.8
2011-11-09 00:00:00,8755.44
2011-11-08 00:00:00,8655.51
2011-11-07 00:00:00,8767.09
2011-11-04 00:00:00,8801.4
2011-11-02 00:00:00,8640.42
2011-11-01 00:00:00,8835.52
2011-10-31 00:00:00,8988.39
2011-10-28 00:00:00,9050.47
2011-10-27 00:00:00,8926.54
2011-10-26 00:00:00,8748.47
2011-10-25 00:00:00,8762.31
2011-10-24 00:00:00,8843.98
2011-10-21 00:00:00,8678.89
2011-10-20 00:00:00,8682.15
2011-10-19 00:00:00,8772.54
2011-10-18 00:00:00,8741.91
2011-10-17 00:00:00,8879.6
2011-10-14 00:00:00,8747.96
2011-10-13 00:00:00,8823.25
2011-10-12 00:00:00,8738.9
2011-10-11 00:00:00,8773.68
2011-10-07 00:00:00,8605.62
2011-10-06 00:00:00,8522.02
2011-10-05 00:00:00,8382.98
2011-10-04 00:00:00,8456.12
2011-10-03 00:00:00,8545.48
2011-09-30 00:00:00,8700.29
2011-09-29 00:00:00,8701.23
2011-09-28 00:00:00,8615.65
2011-09-27 00:00:00,8609.95
2011-09-26 00:00:00,8374.13
2011-09-22 00:00:00,8560.26
2011-09-21 00:00:00,8741.16
2011-09-20 00:00:00,8721.24
2011-09-16 00:00:00,8864.16
2011-09-15 00:00:00,8668.86
2011-09-14 00:00:00,8518.57
2011-09-13 00:00:00,8616.55
2011-09-12 00:00:00,8535.67
2011-09-09 00:00:00,8737.66
2011-09-08 00:00:00,8793.12
2011-09-07 00:00:00,8763.41
2011-09-06 00:00:00,8590.57
2011-09-05 00:00:00,8784.46
2011-09-02 00:00:00,8950.74
2011-09-01 00:00:00,9060.8
2011-08-31 00:00:00,8955.2
2011-08-30 00:00:00,8953.9
2011-08-29 00:00:00,8851.35
2011-08-26 00:00:00,8797.78
2011-08-25 00:00:00,8772.36
2011-08-24 00:00:00,8639.61
2011-08-23 00:00:00,8733.01
2011-08-22 00:00:00,8628.13
2011-08-19 00:00:00,8719.24
2011-08-18 00:00:00,8943.76
2011-08-17 00:00:00,9057.26
2011-08-16 00:00:00,9107.43
2011-08-15 00:00:00,9086.41
2011-08-12 00:00:00,8963.72
2011-08-11 00:00:00,8981.94
2011-08-10 00:00:00,9038.74
2011-08-09 00:00:00,8944.48
2011-08-08 00:00:00,9097.56
2011-08-05 00:00:00,9299.88
2011-08-04 00:00:00,9659.18
2011-08-03 00:00:00,9637.14
2011-08-02 00:00:00,9844.59
2011-08-01 00:00:00,9965.01
2011-07-29 00:00:00,9833.03
2011-07-28 00:00:00,9901.35
2011-07-27 00:00:00,10047.19
2011-07-26 00:00:00,10097.72
2011-07-25 00:00:00,10050.01
2011-07-22 00:00:00,10132.11
2011-07-21 00:00:00,10010.39
2011-07-20 00:00:00,10005.9
2011-07-19 00:00:00,9889.72
2011-07-15 00:00:00,9974.47
2011-07-14 00:00:00,9936.12
2011-07-13 00:00:00,9963.14
2011-07-12 00:00:00,9925.92
2011-07-11 00:00:00,10069.53
2011-07-08 00:00:00,10137.73
2011-07-07 00:00:00,10071.14
2011-07-06 00:00:00,10082.48
2011-07-05 00:00:00,9972.46
2011-07-04 00:00:00,9965.09
2011-07-01 00:00:00,9868.07
2011-06-30 00:00:00,9816.09
2011-06-29 00:00:00,9797.26
2011-06-28 00:00:00,9648.98
2011-06-27 00:00:00,9578.31
2011-06-24 00:00:00,9678.71
2011-06-23 00:00:00,9596.74
2011-06-22 00:00:00,9629.43
2011-06-21 00:00:00,9459.66
2011-06-20 00:00:00,9354.32
2011-06-17 00:00:00,9351.4
2011-06-16 00:00:00,9411.28
2011-06-15 00:00:00,9574.32
2011-06-14 00:00:00,9547.79
2011-06-13 00:00:00,9448.21
2011-06-10 00:00:00,9514.44
2011-06-09 00:00:00,9467.15
2011-06-08 00:00:00,9449.46
2011-06-07 00:00:00,9442.95
2011-06-06 00:00:00,9380.35
2011-06-03 00:00:00,9492.21
2011-06-02 00:00:00,9555.04
2011-06-01 00:00:00,9719.61
2011-05-31 00:00:00,9693.73
2011-05-30 00:00:00,9504.97
2011-05-27 00:00:00,9521.94
2011-05-26 00:00:00,9562.05
2011-05-25 00:00:00,9422.88
2011-05-24 00:00:00,9477.17
2011-05-23 00:00:00,9460.63
2011-05-20 00:00:00,9607.08
2011-05-19 00:00:00,9620.82
2011-05-18 00:00:00,9662.08
2011-05-17 00:00:00,9567.02
2011-05-16 00:00:00,9558.3
2011-05-13 00:00:00,9648.77
2011-05-12 00:00:00,9716.65
2011-05-11 00:00:00,9864.26
2011-05-10 00:00:00,9818.76
2011-05-09 00:00:00,9794.38
2011-05-06 00:00:00,9859.2
2011-05-02 00:00:00,10004.2
2011-04-28 00:00:00,9849.74
2011-04-27 00:00:00,9691.84
2011-04-26 00:00:00,9558.69
2011-04-25 00:00:00,9671.96
2011-04-22 00:00:00,9682.21
2011-04-21 00:00:00,9685.77
2011-04-20 00:00:00,9606.82
2011-04-19 00:00:00,9441.03
2011-04-18 00:00:00,9556.65
2011-04-15 00:00:00,9591.52
2011-04-14 00:00:00,9653.92
2011-04-13 00:00:00,9641.18
2011-04-12 00:00:00,9555.26
2011-04-11 00:00:00,9719.7
2011-04-08 00:00:00,9768.08
2011-04-07 00:00:00,9590.93
2011-04-06 00:00:00,9584.37
2011-04-05 00:00:00,9615.55
2011-04-04 00:00:00,9718.89
2011-04-01 00:00:00,9708.39
2011-03-31 00:00:00,9755.1
2011-03-30 00:00:00,9708.79
2011-03-29 00:00:00,9459.08
2011-03-28 00:00:00,9478.53
2011-03-25 00:00:00,9536.13
2011-03-24 00:00:00,9435.01
2011-03-23 00:00:00,9449.47
2011-03-22 00:00:00,9608.32
2011-03-18 00:00:00,9206.75
2011-03-17 00:00:00,8962.67
2011-03-16 00:00:00,9093.72
2011-03-15 00:00:00,8605.15
2011-03-14 00:00:00,9620.49
2011-03-11 00:00:00,10254.43
2011-03-10 00:00:00,10434.38
2011-03-09 00:00:00,10589.5
2011-03-08 00:00:00,10525.19
2011-03-07 00:00:00,10505.02
2011-03-04 00:00:00,10693.66
2011-03-03 00:00:00,10586.02
2011-03-02 00:00:00,10492.38
2011-03-01 00:00:00,10754.03
2011-02-28 00:00:00,10624.09
2011-02-25 00:00:00,10526.76
2011-02-24 00:00:00,10452.71
2011-02-23 00:00:00,10579.1
2011-02-22 00:00:00,10664.7
2011-02-21 00:00:00,10857.53
2011-02-18 00:00:00,10842.8
2011-02-17 00:00:00,10836.64
2011-02-16 00:00:00,10808.29
2011-02-15 00:00:00,10746.67
2011-02-14 00:00:00,10725.54
2011-02-10 00:00:00,10605.65
2011-02-09 00:00:00,10617.83
2011-02-08 00:00:00,10635.98
2011-02-07 00:00:00,10592.04
2011-02-04 00:00:00,10543.52
2011-02-03 00:00:00,10431.36
2011-02-02 00:00:00,10457.36
2011-02-01 00:00:00,10274.5
2011-01-31 00:00:00,10237.92
2011-01-28 00:00:00,10360.34
2011-01-27 00:00:00,10478.66
2011-01-26 00:00:00,10401.9
2011-01-25 00:00:00,10464.42
2011-01-24 00:00:00,10345.11
2011-01-21 00:00:00,10274.52
2011-01-20 00:00:00,10437.31
2011-01-19 00:00:00,10557.1
2011-01-18 00:00:00,10518.98
2011-01-17 00:00:00,10502.86
2011-01-14 00:00:00,10499.04
2011-01-13 00:00:00,10589.76
2011-01-12 00:00:00,10512.8
2011-01-11 00:00:00,10510.68
2011-01-07 00:00:00,10541.04
2011-01-06 00:00:00,10529.76
2011-01-05 00:00:00,10380.77
2011-01-04 00:00:00,10398.1
2010-12-30 00:00:00,10228.92
2010-12-29 00:00:00,10344.54
2010-12-28 00:00:00,10292.63
2010-12-27 00:00:00,10355.99
2010-12-24 00:00:00,10279.19
2010-12-22 00:00:00,10346.48
2010-12-21 00:00:00,10370.53
2010-12-20 00:00:00,10216.41
2010-12-17 00:00:00,10303.83
2010-12-16 00:00:00,10311.29
2010-12-15 00:00:00,10309.78
2010-12-14 00:00:00,10316.77
2010-12-13 00:00:00,10293.89
2010-12-10 00:00:00,10211.95
2010-12-09 00:00:00,10285.88
2010-12-08 00:00:00,10232.33
2010-12-07 00:00:00,10141.1
2010-12-06 00:00:00,10167.23
2010-12-03 00:00:00,10178.32
2010-12-02 00:00:00,10168.52
2010-12-01 00:00:00,9988.05
2010-11-30 00:00:00,9937.04
2010-11-29 00:00:00,10125.99
2010-11-26 00:00:00,10039.56
2010-11-25 00:00:00,10079.76
2010-11-24 00:00:00,10030.11
2010-11-22 00:00:00,10115.19
2010-11-19 00:00:00,10022.39
2010-11-18 00:00:00,10013.63
2010-11-17 00:00:00,9811.66
2010-11-16 00:00:00,9797.1
2010-11-15 00:00:00,9827.51
2010-11-12 00:00:00,9724.81
2010-11-11 00:00:00,9861.46
2010-11-10 00:00:00,9830.52
2010-11-09 00:00:00,9694.49
2010-11-08 00:00:00,9732.92
2010-11-05 00:00:00,9625.99
2010-11-04 00:00:00,9358.78
2010-11-02 00:00:00,9159.98
2010-11-01 00:00:00,9154.72
2010-10-29 00:00:00,9202.45
2010-10-28 00:00:00,9366.03
2010-10-27 00:00:00,9387.03
2010-10-26 00:00:00,9377.38
2010-10-25 00:00:00,9401.16
2010-10-22 00:00:00,9426.71
2010-10-21 00:00:00,9376.48
2010-10-20 00:00:00,9381.6
2010-10-19 00:00:00,9539.45
2010-10-18 00:00:00,9498.49
2010-10-15 00:00:00,9500.25
2010-10-14 00:00:00,9583.51
2010-10-13 00:00:00,9403.51
2010-10-12 00:00:00,9388.64
2010-10-08 00:00:00,9588.88
2010-10-07 00:00:00,9684.81
2010-10-06 00:00:00,9691.43
2010-10-05 00:00:00,9518.76
2010-10-04 00:00:00,9381.06
2010-10-01 00:00:00,9404.23
2010-09-30 00:00:00,9369.35
2010-09-29 00:00:00,9559.38
2010-09-28 00:00:00,9495.76
2010-09-27 00:00:00,9603.14
2010-09-24 00:00:00,9471.67
2010-09-22 00:00:00,9566.32
2010-09-21 00:00:00,9602.11
2010-09-17 00:00:00,9626.09
2010-09-16 00:00:00,9509.5
2010-09-15 00:00:00,9516.56
2010-09-14 00:00:00,9299.31
2010-09-13 00:00:00,9321.82
2010-09-10 00:00:00,9239.17
2010-09-09 00:00:00,9098.39
2010-09-08 00:00:00,9024.6
2010-09-07 00:00:00,9226.0
2010-09-06 00:00:00,9301.32
2010-09-03 00:00:00,9114.13
2010-09-02 00:00:00,9062.84
2010-09-01 00:00:00,8927.02
2010-08-31 00:00:00,8824.06
2010-08-30 00:00:00,9149.26
2010-08-27 00:00:00,8991.06
2010-08-26 00:00:00,8906.48
2010-08-25 00:00:00,8845.39
2010-08-24 00:00:00,8995.14
2010-08-23 00:00:00,9116.69
2010-08-20 00:00:00,9179.38
2010-08-19 00:00:00,9362.68
2010-08-18 00:00:00,9240.54
2010-08-17 00:00:00,9161.68
2010-08-16 00:00:00,9196.67
2010-08-13 00:00:00,9253.46
2010-08-12 00:00:00,9212.59
2010-08-11 00:00:00,9292.85
2010-08-10 00:00:00,9551.05
2010-08-09 00:00:00,9572.49
2010-08-06 00:00:00,9642.12
2010-08-05 00:00:00,9653.92
2010-08-04 00:00:00,9489.34
2010-08-03 00:00:00,9694.01
2010-08-02 00:00:00,9570.31
2010-07-30 00:00:00,9537.3
2010-07-29 00:00:00,9696.02
2010-07-28 00:00:00,9753.27
2010-07-27 00:00:00,9496.85
2010-07-26 00:00:00,9503.66
2010-07-23 00:00:00,9430.96
2010-07-22 00:00:00,9220.88
2010-07-21 00:00:00,9278.83
2010-07-20 00:00:00,9300.46
2010-07-16 00:00:00,9408.36
2010-07-15 00:00:00,9685.53
2010-07-14 00:00:00,9795.24
2010-07-13 00:00:00,9537.23
2010-07-12 00:00:00,9548.11
2010-07-09 00:00:00,9585.32
2010-07-08 00:00:00,9535.74
2010-07-07 00:00:00,9279.65
2010-07-06 00:00:00,9338.04
2010-07-05 00:00:00,9266.78
2010-07-02 00:00:00,9203.71
2010-07-01 00:00:00,9191.6
2010-06-30 00:00:00,9382.64
2010-06-29 00:00:00,9570.67
2010-06-28 00:00:00,9693.94
2010-06-25 00:00:00,9737.48
2010-06-24 00:00:00,9928.34
2010-06-23 00:00:00,9923.7
2010-06-22 00:00:00,10112.89
2010-06-21 00:00:00,10238.01
2010-06-18 00:00:00,9995.02
2010-06-17 00:00:00,9999.4
2010-06-16 00:00:00,10067.15
2010-06-15 00:00:00,9887.89
2010-06-14 00:00:00,9879.85
2010-06-11 00:00:00,9705.25
2010-06-10 00:00:00,9542.65
2010-06-09 00:00:00,9439.13
2010-06-08 00:00:00,9537.94
2010-06-07 00:00:00,9520.8
2010-06-04 00:00:00,9901.19
2010-06-03 00:00:00,9914.19
2010-06-02 00:00:00,9603.24
2010-06-01 00:00:00,9711.83
2010-05-31 00:00:00,9768.7
2010-05-28 00:00:00,9762.98
2010-05-27 00:00:00,9639.72
2010-05-26 00:00:00,9522.66
2010-05-25 00:00:00,9459.89
2010-05-24 00:00:00,9758.4
2010-05-21 00:00:00,9784.54
2010-05-20 00:00:00,10030.31
2010-05-19 00:00:00,10186.84
2010-05-18 00:00:00,10242.64
2010-05-17 00:00:00,10235.76
2010-05-14 00:00:00,10462.51
2010-05-13 00:00:00,10620.55
2010-05-12 00:00:00,10394.03
2010-05-11 00:00:00,10411.1
2010-05-10 00:00:00,10530.7
2010-05-07 00:00:00,10364.59
2010-05-06 00:00:00,10695.69
2010-04-30 00:00:00,11057.4
2010-04-28 00:00:00,10924.79
2010-04-27 00:00:00,11212.66
2010-04-26 00:00:00,11165.79
2010-04-23 00:00:00,10914.46
2010-04-22 00:00:00,10949.09
2010-04-21 00:00:00,11090.05
2010-04-20 00:00:00,10900.68
2010-04-19 00:00:00,10908.77
2010-04-16 00:00:00,11102.18
2010-04-15 00:00:00,11273.79
2010-04-14 00:00:00,11204.9
2010-04-13 00:00:00,11161.23
2010-04-12 00:00:00,11251.9
2010-04-09 00:00:00,11204.34
2010-04-08 00:00:00,11168.2
2010-04-07 00:00:00,11292.83
2010-04-06 00:00:00,11282.32
2010-04-05 00:00:00,11339.3
2010-04-02 00:00:00,11286.09
2010-04-01 00:00:00,11244.4
2010-03-31 00:00:00,11089.94
2010-03-30 00:00:00,11097.14
2010-03-29 00:00:00,10986.47
2010-03-26 00:00:00,10996.37
2010-03-25 00:00:00,10828.85
2010-03-24 00:00:00,10815.03
2010-03-23 00:00:00,10774.15
2010-03-19 00:00:00,10824.72
2010-03-18 00:00:00,10744.03
2010-03-17 00:00:00,10846.98
2010-03-16 00:00:00,10721.71
2010-03-15 00:00:00,10751.98
2010-03-12 00:00:00,10751.26
2010-03-11 00:00:00,10664.95
2010-03-10 00:00:00,10563.92
2010-03-09 00:00:00,10567.65
2010-03-08 00:00:00,10585.92
2010-03-05 00:00:00,10368.96
2010-03-04 00:00:00,10145.72
2010-03-03 00:00:00,10253.14
2010-03-02 00:00:00,10221.84
2010-03-01 00:00:00,10172.06
2010-02-26 00:00:00,10126.03
2010-02-25 00:00:00,10101.96
2010-02-24 00:00:00,10198.83
2010-02-23 00:00:00,10352.1
2010-02-22 00:00:00,10400.47
2010-02-19 00:00:00,10123.58
2010-02-18 00:00:00,10335.69
2010-02-17 00:00:00,10306.83
2010-02-16 00:00:00,10034.25
2010-02-15 00:00:00,10013.3
2010-02-12 00:00:00,10092.19
2010-02-10 00:00:00,9963.99
2010-02-09 00:00:00,9932.9
2010-02-08 00:00:00,9951.82
2010-02-05 00:00:00,10057.09
2010-02-04 00:00:00,10355.98
2010-02-03 00:00:00,10404.33
2010-02-02 00:00:00,10371.09
2010-02-01 00:00:00,10205.02
2010-01-29 00:00:00,10198.04
2010-01-28 00:00:00,10414.29
2010-01-27 00:00:00,10252.08
2010-01-26 00:00:00,10325.28
2010-01-25 00:00:00,10512.69
2010-01-22 00:00:00,10590.55
2010-01-21 00:00:00,10868.41
2010-01-20 00:00:00,10737.52
2010-01-19 00:00:00,10764.9
2010-01-18 00:00:00,10855.08
2010-01-15 00:00:00,10982.1
2010-01-14 00:00:00,10907.68
2010-01-13 00:00:00,10735.03
2010-01-12 00:00:00,10879.14
2010-01-08 00:00:00,10798.32
2010-01-07 00:00:00,10681.66
2010-01-06 00:00:00,10731.45
2010-01-05 00:00:00,10681.83
2010-01-04 00:00:00,10654.79
2009-12-30 00:00:00,10546.44
2009-12-29 00:00:00,10638.06
2009-12-28 00:00:00,10634.23
2009-12-25 00:00:00,10494.71
2009-12-24 00:00:00,10536.92
2009-12-22 00:00:00,10378.03
2009-12-21 00:00:00,10183.47
2009-12-18 00:00:00,10142.05
2009-12-17 00:00:00,10163.8
2009-12-16 00:00:00,10177.41
2009-12-15 00:00:00,10083.48
2009-12-14 00:00:00,10105.68
2009-12-11 00:00:00,10107.87
2009-12-10 00:00:00,9862.82
2009-12-09 00:00:00,10004.72
2009-12-08 00:00:00,10140.47
2009-12-07 00:00:00,10167.6
2009-12-04 00:00:00,10022.59
2009-12-03 00:00:00,9977.67
2009-12-02 00:00:00,9608.94
2009-12-01 00:00:00,9572.2
2009-11-30 00:00:00,9345.55
2009-11-27 00:00:00,9081.52
2009-11-26 00:00:00,9383.24
2009-11-25 00:00:00,9441.64
2009-11-24 00:00:00,9401.58
2009-11-20 00:00:00,9497.68
2009-11-19 00:00:00,9549.47
2009-11-18 00:00:00,9676.8
2009-11-17 00:00:00,9729.93
2009-11-16 00:00:00,9791.18
2009-11-13 00:00:00,9770.31
2009-11-12 00:00:00,9804.49
2009-11-11 00:00:00,9871.68
2009-11-10 00:00:00,9870.73
2009-11-09 00:00:00,9808.99
2009-11-06 00:00:00,9789.35
2009-11-05 00:00:00,9717.44
2009-11-04 00:00:00,9844.31
2009-11-02 00:00:00,9802.95
2009-10-30 00:00:00,10034.74
2009-10-29 00:00:00,9891.1
2009-10-28 00:00:00,10075.05
2009-10-27 00:00:00,10212.46
2009-10-26 00:00:00,10362.62
2009-10-23 00:00:00,10282.99
2009-10-22 00:00:00,10267.17
2009-10-21 00:00:00,10333.39
2009-10-20 00:00:00,10336.84
2009-10-19 00:00:00,10236.51
2009-10-16 00:00:00,10257.56
2009-10-15 00:00:00,10238.65
2009-10-14 00:00:00,10060.21
2009-10-13 00:00:00,10076.56
2009-10-09 00:00:00,10016.39
2009-10-08 00:00:00,9832.47
2009-10-07 00:00:00,9799.6
2009-10-06 00:00:00,9691.8
2009-10-05 00:00:00,9674.49
2009-10-02 00:00:00,9731.87
2009-10-01 00:00:00,9978.64
2009-09-30 00:00:00,10133.23
2009-09-29 00:00:00,10100.2
2009-09-28 00:00:00,10009.52
2009-09-25 00:00:00,10265.98
2009-09-24 00:00:00,10544.22
2009-09-18 00:00:00,10370.54
2009-09-17 00:00:00,10443.8
2009-09-16 00:00:00,10270.77
2009-09-15 00:00:00,10217.62
2009-09-14 00:00:00,10202.06
2009-09-11 00:00:00,10444.33
2009-09-10 00:00:00,10513.67
2009-09-09 00:00:00,10312.14
2009-09-08 00:00:00,10393.23
2009-09-07 00:00:00,10320.94
2009-09-04 00:00:00,10187.11
2009-09-03 00:00:00,10214.64
2009-09-02 00:00:00,10280.46
2009-09-01 00:00:00,10530.06
2009-08-31 00:00:00,10492.53
2009-08-28 00:00:00,10534.14
2009-08-27 00:00:00,10473.97
2009-08-26 00:00:00,10639.71
2009-08-25 00:00:00,10497.36
2009-08-24 00:00:00,10581.05
2009-08-21 00:00:00,10238.2
2009-08-20 00:00:00,10383.41
2009-08-19 00:00:00,10204.0
2009-08-18 00:00:00,10284.96
2009-08-17 00:00:00,10268.61
2009-08-14 00:00:00,10597.33
2009-08-13 00:00:00,10517.19
2009-08-12 00:00:00,10435.0
2009-08-11 00:00:00,10585.46
2009-08-10 00:00:00,10524.26
2009-08-07 00:00:00,10412.09
2009-08-06 00:00:00,10388.09
2009-08-05 00:00:00,10252.53
2009-08-04 00:00:00,10375.01
2009-08-03 00:00:00,10352.47
2009-07-31 00:00:00,10356.83
2009-07-30 00:00:00,10165.21
2009-07-29 00:00:00,10113.24
2009-07-28 00:00:00,10087.26
2009-07-27 00:00:00,10088.66
2009-07-24 00:00:00,9944.55
2009-07-23 00:00:00,9792.94
2009-07-22 00:00:00,9723.16
2009-07-21 00:00:00,9652.02
2009-07-17 00:00:00,9395.32
2009-07-16 00:00:00,9344.16
2009-07-15 00:00:00,9269.25
2009-07-14 00:00:00,9261.81
2009-07-13 00:00:00,9050.33
2009-07-10 00:00:00,9287.28
2009-07-09 00:00:00,9291.06
2009-07-08 00:00:00,9420.75
2009-07-07 00:00:00,9647.79
2009-07-06 00:00:00,9680.87
2009-07-03 00:00:00,9816.07
2009-07-02 00:00:00,9876.15
2009-07-01 00:00:00,9939.93
2009-06-30 00:00:00,9958.44
2009-06-29 00:00:00,9783.47
2009-06-26 00:00:00,9877.39
2009-06-25 00:00:00,9796.08
2009-06-24 00:00:00,9590.32
2009-06-23 00:00:00,9549.61
2009-06-22 00:00:00,9826.27
2009-06-19 00:00:00,9786.26
2009-06-18 00:00:00,9703.72
2009-06-17 00:00:00,9840.85
2009-06-16 00:00:00,9752.88
2009-06-15 00:00:00,10039.67
2009-06-12 00:00:00,10135.82
2009-06-11 00:00:00,9981.33
2009-06-10 00:00:00,9991.49
2009-06-09 00:00:00,9786.82
2009-06-08 00:00:00,9865.63
2009-06-05 00:00:00,9768.01
2009-06-04 00:00:00,9668.96
2009-06-03 00:00:00,9741.67
2009-06-02 00:00:00,9704.31
2009-06-01 00:00:00,9677.75
2009-05-29 00:00:00,9522.5
2009-05-28 00:00:00,9451.39
2009-05-27 00:00:00,9438.77
2009-05-26 00:00:00,9310.81
2009-05-25 00:00:00,9347.0
2009-05-22 00:00:00,9225.81
2009-05-21 00:00:00,9264.15
2009-05-20 00:00:00,9344.64
2009-05-19 00:00:00,9290.29
2009-05-18 00:00:00,9038.69
2009-05-15 00:00:00,9265.02
2009-05-14 00:00:00,9093.73
2009-05-13 00:00:00,9340.49
2009-05-12 00:00:00,9298.61
2009-05-11 00:00:00,9451.98
2009-05-08 00:00:00,9432.83
2009-05-07 00:00:00,9385.7
2009-05-01 00:00:00,8977.37
2009-04-30 00:00:00,8828.26
2009-04-28 00:00:00,8493.77
2009-04-27 00:00:00,8726.34
2009-04-24 00:00:00,8707.99
2009-04-23 00:00:00,8847.01
2009-04-22 00:00:00,8727.3
2009-04-21 00:00:00,8711.33
2009-04-20 00:00:00,8924.75
2009-04-17 00:00:00,8907.58
2009-04-16 00:00:00,8755.26
2009-04-15 00:00:00,8742.96
2009-04-14 00:00:00,8842.68
2009-04-13 00:00:00,8924.43
2009-04-10 00:00:00,8964.11
2009-04-09 00:00:00,8916.06
2009-04-08 00:00:00,8595.01
2009-04-07 00:00:00,8832.85
2009-04-06 00:00:00,8857.93
2009-04-03 00:00:00,8749.84
2009-04-02 00:00:00,8719.78
2009-04-01 00:00:00,8351.91
2009-03-31 00:00:00,8109.53
2009-03-30 00:00:00,8236.08
2009-03-27 00:00:00,8626.97
2009-03-26 00:00:00,8636.33
2009-03-25 00:00:00,8479.99
2009-03-24 00:00:00,8488.3
2009-03-23 00:00:00,8215.53
2009-03-19 00:00:00,7945.96
2009-03-18 00:00:00,7972.17
2009-03-17 00:00:00,7949.13
2009-03-16 00:00:00,7704.15
2009-03-13 00:00:00,7569.28
2009-03-12 00:00:00,7198.25
2009-03-11 00:00:00,7376.12
2009-03-10 00:00:00,7054.98
2009-03-09 00:00:00,7086.03
2009-03-06 00:00:00,7173.1
2009-03-05 00:00:00,7433.49
2009-03-04 00:00:00,7290.96
2009-03-03 00:00:00,7229.72
2009-03-02 00:00:00,7280.15
2009-02-27 00:00:00,7568.42
2009-02-26 00:00:00,7457.93
2009-02-25 00:00:00,7461.22
2009-02-24 00:00:00,7268.56
2009-02-23 00:00:00,7376.16
2009-02-20 00:00:00,7416.38
2009-02-19 00:00:00,7557.65
2009-02-18 00:00:00,7534.44
2009-02-17 00:00:00,7645.51
2009-02-16 00:00:00,7750.17
2009-02-13 00:00:00,7779.4
2009-02-12 00:00:00,7705.36
2009-02-10 00:00:00,7945.94
2009-02-09 00:00:00,7969.03
2009-02-06 00:00:00,8076.62
2009-02-05 00:00:00,7949.65
2009-02-04 00:00:00,8038.94
2009-02-03 00:00:00,7825.51
2009-02-02 00:00:00,7873.98
2009-01-30 00:00:00,7994.05
2009-01-29 00:00:00,8251.24
2009-01-28 00:00:00,8106.29
2009-01-27 00:00:00,8061.07
2009-01-26 00:00:00,7682.14
2009-01-23 00:00:00,7745.25
2009-01-22 00:00:00,8051.74
2009-01-21 00:00:00,7901.64
2009-01-20 00:00:00,8065.79
2009-01-19 00:00:00,8256.85
2009-01-16 00:00:00,8230.15
2009-01-15 00:00:00,8023.31
2009-01-14 00:00:00,8438.45
2009-01-13 00:00:00,8413.91
2009-01-09 00:00:00,8836.8
