指标名称,标普500：收盘价（日）
指标编码,GM0000000320
2001-11-14 00:00:00,1141.21
2001-11-13 00:00:00,1139.09
2001-11-12 00:00:00,1118.33
2001-11-09 00:00:00,1120.31
2001-11-08 00:00:00,1118.54
2001-11-07 00:00:00,1115.8
2001-11-06 00:00:00,1118.86
2001-11-05 00:00:00,1102.84
2001-11-02 00:00:00,1087.2
2001-11-01 00:00:00,1084.1
2001-10-31 00:00:00,1059.78
2001-10-30 00:00:00,1059.79
2001-10-29 00:00:00,1078.3
2001-10-26 00:00:00,1104.61
2001-10-25 00:00:00,1100.09
2001-10-24 00:00:00,1085.2
2001-10-23 00:00:00,1084.78
2001-10-22 00:00:00,1089.9
2001-10-19 00:00:00,1073.48
2001-10-18 00:00:00,1068.61
2001-10-17 00:00:00,1077.09
2001-10-16 00:00:00,1097.54
2001-10-15 00:00:00,1089.98
2001-10-12 00:00:00,1091.65
2001-10-11 00:00:00,1097.43
2001-10-10 00:00:00,1080.99
2001-10-09 00:00:00,1056.75
2001-10-08 00:00:00,1062.44
2001-10-05 00:00:00,1071.38
2001-10-04 00:00:00,1069.62
2001-10-03 00:00:00,1072.28
2001-10-02 00:00:00,1051.33
2001-10-01 00:00:00,1038.55
2001-09-28 00:00:00,1040.94
2001-09-27 00:00:00,1018.61
2001-09-26 00:00:00,1007.04
2001-09-25 00:00:00,1012.27
2001-09-24 00:00:00,1003.45
2001-09-21 00:00:00,965.8
2001-09-20 00:00:00,984.54
2001-09-19 00:00:00,1016.1
2001-09-18 00:00:00,1032.74
2001-09-17 00:00:00,1038.77
2001-09-10 00:00:00,1092.54
2001-09-07 00:00:00,1085.78
2001-09-06 00:00:00,1106.4
2001-09-05 00:00:00,1131.74
2001-09-04 00:00:00,1132.94
2001-08-31 00:00:00,1133.58
2001-08-30 00:00:00,1129.03
2001-08-29 00:00:00,1148.6
2001-08-28 00:00:00,1161.51
2001-08-27 00:00:00,1179.21
2001-08-24 00:00:00,1184.93
2001-08-23 00:00:00,1162.09
2001-08-22 00:00:00,1165.31
2001-08-21 00:00:00,1157.26
2001-08-20 00:00:00,1171.41
2001-08-17 00:00:00,1161.97
2001-08-16 00:00:00,1181.66
2001-08-15 00:00:00,1178.02
2001-08-14 00:00:00,1186.73
2001-08-13 00:00:00,1191.29
2001-08-10 00:00:00,1190.16
2001-08-09 00:00:00,1183.43
2001-08-08 00:00:00,1183.53
2001-08-07 00:00:00,1204.4
2001-08-06 00:00:00,1200.48
2001-08-03 00:00:00,1214.35
2001-08-02 00:00:00,1220.75
2001-08-01 00:00:00,1215.93
2001-07-31 00:00:00,1211.23
2001-07-30 00:00:00,1204.52
2001-07-27 00:00:00,1205.82
2001-07-26 00:00:00,1202.93
2001-07-25 00:00:00,1190.49
2001-07-24 00:00:00,1171.65
2001-07-23 00:00:00,1191.03
2001-07-20 00:00:00,1210.85
2001-07-19 00:00:00,1215.02
2001-07-18 00:00:00,1207.71
2001-07-17 00:00:00,1214.44
2001-07-16 00:00:00,1202.45
2001-07-13 00:00:00,1215.68
2001-07-12 00:00:00,1208.14
2001-07-11 00:00:00,1180.18
2001-07-10 00:00:00,1181.52
2001-07-09 00:00:00,1198.78
2001-07-06 00:00:00,1190.59
2001-07-05 00:00:00,1219.24
2001-07-03 00:00:00,1234.45
2001-07-02 00:00:00,1236.72
2001-06-29 00:00:00,1224.42
2001-06-28 00:00:00,1226.2
2001-06-27 00:00:00,1211.07
2001-06-26 00:00:00,1216.76
2001-06-25 00:00:00,1218.6
2001-06-22 00:00:00,1225.35
2001-06-21 00:00:00,1237.04
2001-06-20 00:00:00,1223.14
2001-06-19 00:00:00,1212.58
2001-06-18 00:00:00,1208.43
2001-06-15 00:00:00,1214.36
2001-06-14 00:00:00,1219.87
2001-06-13 00:00:00,1241.6
2001-06-12 00:00:00,1255.85
2001-06-11 00:00:00,1254.39
2001-06-08 00:00:00,1264.96
2001-06-07 00:00:00,1276.96
2001-06-06 00:00:00,1270.03
2001-06-05 00:00:00,1283.57
2001-06-04 00:00:00,1267.11
2001-06-01 00:00:00,1260.67
2001-05-31 00:00:00,1255.82
2001-05-30 00:00:00,1248.08
2001-05-29 00:00:00,1267.93
2001-05-25 00:00:00,1277.89
2001-05-24 00:00:00,1293.17
2001-05-23 00:00:00,1289.05
2001-05-22 00:00:00,1309.38
2001-05-21 00:00:00,1312.83
2001-05-18 00:00:00,1291.96
2001-05-17 00:00:00,1288.49
2001-05-16 00:00:00,1284.99
2001-05-15 00:00:00,1249.44
2001-05-14 00:00:00,1248.92
2001-05-11 00:00:00,1245.67
2001-05-10 00:00:00,1255.18
2001-05-09 00:00:00,1255.54
2001-05-08 00:00:00,1261.2
2001-05-07 00:00:00,1263.51
2001-05-04 00:00:00,1266.61
2001-05-03 00:00:00,1248.58
2001-05-02 00:00:00,1267.43
2001-05-01 00:00:00,1266.44
2001-04-30 00:00:00,1249.46
2001-04-27 00:00:00,1253.05
2001-04-26 00:00:00,1234.52
2001-04-25 00:00:00,1228.75
2001-04-24 00:00:00,1209.47
2001-04-23 00:00:00,1224.36
2001-04-20 00:00:00,1242.98
2001-04-19 00:00:00,1253.7
2001-04-18 00:00:00,1238.16
2001-04-17 00:00:00,1191.81
2001-04-16 00:00:00,1179.68
2001-04-12 00:00:00,1183.5
2001-04-11 00:00:00,1165.89
2001-04-10 00:00:00,1168.38
2001-04-09 00:00:00,1137.59
2001-04-06 00:00:00,1128.43
2001-04-05 00:00:00,1151.44
2001-04-04 00:00:00,1103.25
2001-04-03 00:00:00,1106.46
2001-04-02 00:00:00,1145.87
2001-03-30 00:00:00,1160.33
2001-03-29 00:00:00,1147.95
2001-03-28 00:00:00,1153.29
2001-03-27 00:00:00,1182.17
2001-03-26 00:00:00,1152.69
2001-03-23 00:00:00,1139.83
2001-03-22 00:00:00,1117.58
2001-03-21 00:00:00,1122.14
2001-03-20 00:00:00,1142.62
2001-03-19 00:00:00,1170.81
2001-03-16 00:00:00,1150.53
2001-03-15 00:00:00,1173.56
2001-03-14 00:00:00,1166.71
2001-03-13 00:00:00,1197.66
2001-03-12 00:00:00,1180.16
2001-03-09 00:00:00,1233.42
2001-03-08 00:00:00,1264.74
2001-03-07 00:00:00,1261.89
2001-03-06 00:00:00,1253.8
2001-03-05 00:00:00,1241.41
2001-03-02 00:00:00,1234.18
2001-03-01 00:00:00,1241.23
2001-02-28 00:00:00,1239.94
2001-02-27 00:00:00,1257.94
2001-02-26 00:00:00,1267.65
2001-02-23 00:00:00,1245.86
2001-02-22 00:00:00,1252.82
2001-02-21 00:00:00,1255.27
2001-02-20 00:00:00,1278.94
2001-02-16 00:00:00,1301.53
2001-02-15 00:00:00,1326.61
2001-02-14 00:00:00,1315.92
2001-02-13 00:00:00,1318.8
2001-02-12 00:00:00,1330.31
2001-02-09 00:00:00,1314.76
2001-02-08 00:00:00,1332.53
2001-02-07 00:00:00,1340.89
2001-02-06 00:00:00,1352.26
2001-02-05 00:00:00,1354.31
2001-02-02 00:00:00,1349.47
2001-02-01 00:00:00,1373.47
2001-01-31 00:00:00,1366.01
2001-01-30 00:00:00,1373.73
2001-01-29 00:00:00,1364.17
2001-01-26 00:00:00,1354.95
2001-01-25 00:00:00,1357.51
2001-01-24 00:00:00,1364.3
2001-01-23 00:00:00,1360.4
2001-01-22 00:00:00,1342.9
2001-01-19 00:00:00,1342.55
2001-01-18 00:00:00,1347.97
2001-01-17 00:00:00,1329.47
2001-01-16 00:00:00,1326.65
2001-01-12 00:00:00,1318.32
2001-01-11 00:00:00,1326.82
2001-01-10 00:00:00,1313.27
2001-01-09 00:00:00,1300.8
2001-01-08 00:00:00,1295.86
2001-01-05 00:00:00,1298.35
2001-01-04 00:00:00,1333.34
2001-01-03 00:00:00,1347.56
2001-01-02 00:00:00,1283.27
2000-12-29 00:00:00,1320.28
2000-12-28 00:00:00,1334.22
2000-12-27 00:00:00,1328.92
2000-12-26 00:00:00,1315.19
2000-12-22 00:00:00,1305.97
2000-12-21 00:00:00,1274.86
2000-12-20 00:00:00,1264.74
2000-12-19 00:00:00,1305.6
2000-12-18 00:00:00,1322.74
2000-12-15 00:00:00,1312.15
2000-12-14 00:00:00,1340.93
2000-12-13 00:00:00,1359.99
2000-12-12 00:00:00,1371.18
2000-12-11 00:00:00,1380.2
2000-12-08 00:00:00,1369.89
2000-12-07 00:00:00,1343.55
2000-12-06 00:00:00,1351.46
2000-12-05 00:00:00,1376.54
2000-12-04 00:00:00,1324.97
2000-12-01 00:00:00,1315.23
2000-11-30 00:00:00,1314.95
2000-11-29 00:00:00,1341.91
2000-11-28 00:00:00,1336.09
2000-11-27 00:00:00,1348.97
2000-11-24 00:00:00,1341.77
2000-11-22 00:00:00,1322.36
2000-11-21 00:00:00,1347.35
2000-11-20 00:00:00,1342.62
2000-11-17 00:00:00,1367.72
2000-11-16 00:00:00,1372.32
2000-11-15 00:00:00,1389.81
2000-11-14 00:00:00,1382.95
2000-11-13 00:00:00,1351.26
2000-11-10 00:00:00,1365.98
2000-11-09 00:00:00,1400.14
2000-11-08 00:00:00,1409.28
2000-11-07 00:00:00,1431.87
2000-11-06 00:00:00,1432.19
2000-11-03 00:00:00,1426.69
2000-11-02 00:00:00,1428.32
2000-11-01 00:00:00,1421.22
2000-10-31 00:00:00,1429.4
2000-10-30 00:00:00,1398.66
2000-10-27 00:00:00,1379.58
2000-10-26 00:00:00,1364.44
2000-10-25 00:00:00,1364.9
2000-10-24 00:00:00,1398.13
2000-10-23 00:00:00,1395.78
2000-10-20 00:00:00,1396.93
2000-10-19 00:00:00,1388.76
2000-10-18 00:00:00,1342.13
2000-10-17 00:00:00,1349.97
2000-10-16 00:00:00,1374.62
2000-10-13 00:00:00,1374.17
2000-10-12 00:00:00,1329.78
2000-10-11 00:00:00,1364.59
2000-10-10 00:00:00,1387.02
2000-10-09 00:00:00,1402.03
2000-10-06 00:00:00,1408.99
2000-10-05 00:00:00,1436.28
2000-10-04 00:00:00,1434.32
2000-10-03 00:00:00,1426.46
2000-10-02 00:00:00,1436.23
2000-09-29 00:00:00,1436.51
2000-09-28 00:00:00,1458.29
2000-09-27 00:00:00,1426.57
2000-09-26 00:00:00,1427.21
2000-09-25 00:00:00,1439.03
2000-09-22 00:00:00,1448.72
2000-09-21 00:00:00,1449.05
2000-09-20 00:00:00,1451.34
2000-09-19 00:00:00,1459.9
2000-09-18 00:00:00,1444.51
2000-09-15 00:00:00,1465.81
2000-09-14 00:00:00,1480.87
2000-09-13 00:00:00,1484.91
2000-09-12 00:00:00,1481.99
2000-09-11 00:00:00,1489.26
2000-09-08 00:00:00,1494.5
2000-09-07 00:00:00,1502.51
2000-09-06 00:00:00,1492.25
2000-09-05 00:00:00,1507.08
2000-09-01 00:00:00,1520.77
2000-08-31 00:00:00,1517.68
2000-08-30 00:00:00,1502.59
2000-08-29 00:00:00,1509.84
2000-08-28 00:00:00,1514.09
2000-08-25 00:00:00,1506.45
2000-08-24 00:00:00,1508.31
2000-08-23 00:00:00,1505.97
2000-08-22 00:00:00,1498.13
2000-08-21 00:00:00,1499.48
2000-08-18 00:00:00,1491.72
2000-08-17 00:00:00,1496.07
2000-08-16 00:00:00,1479.85
2000-08-15 00:00:00,1484.43
2000-08-14 00:00:00,1491.56
2000-08-11 00:00:00,1471.84
2000-08-10 00:00:00,1460.25
2000-08-09 00:00:00,1472.87
2000-08-08 00:00:00,1482.8
2000-08-07 00:00:00,1479.32
2000-08-04 00:00:00,1462.93
2000-08-03 00:00:00,1452.56
2000-08-02 00:00:00,1438.7
2000-08-01 00:00:00,1438.1
2000-07-31 00:00:00,1430.83
2000-07-28 00:00:00,1419.89
2000-07-27 00:00:00,1449.62
2000-07-26 00:00:00,1452.42
2000-07-25 00:00:00,1474.47
2000-07-24 00:00:00,1464.29
2000-07-21 00:00:00,1480.19
2000-07-20 00:00:00,1495.57
2000-07-19 00:00:00,1481.96
2000-07-18 00:00:00,1493.74
2000-07-17 00:00:00,1510.49
2000-07-14 00:00:00,1509.98
2000-07-13 00:00:00,1495.84
2000-07-12 00:00:00,1492.92
2000-07-11 00:00:00,1480.88
2000-07-10 00:00:00,1475.62
2000-07-07 00:00:00,1478.9
2000-07-06 00:00:00,1456.67
2000-07-05 00:00:00,1446.23
2000-07-03 00:00:00,1469.54
2000-06-30 00:00:00,1454.6
2000-06-29 00:00:00,1442.39
2000-06-28 00:00:00,1454.82
2000-06-27 00:00:00,1450.55
2000-06-26 00:00:00,1455.31
2000-06-23 00:00:00,1441.48
2000-06-22 00:00:00,1452.18
2000-06-21 00:00:00,1479.13
2000-06-20 00:00:00,1475.95
2000-06-19 00:00:00,1486.0
2000-06-16 00:00:00,1464.46
2000-06-15 00:00:00,1478.73
2000-06-14 00:00:00,1470.54
2000-06-13 00:00:00,1469.44
2000-06-12 00:00:00,1446.0
2000-06-09 00:00:00,1456.95
2000-06-08 00:00:00,1461.67
2000-06-07 00:00:00,1471.36
2000-06-06 00:00:00,1457.84
2000-06-05 00:00:00,1467.63
2000-06-02 00:00:00,1477.26
2000-06-01 00:00:00,1448.81
2000-05-31 00:00:00,1420.6
2000-05-30 00:00:00,1422.45
2000-05-26 00:00:00,1378.02
2000-05-25 00:00:00,1381.52
2000-05-24 00:00:00,1399.05
2000-05-23 00:00:00,1373.86
2000-05-22 00:00:00,1400.72
2000-05-19 00:00:00,1406.95
2000-05-18 00:00:00,1437.21
2000-05-17 00:00:00,1447.8
2000-05-16 00:00:00,1466.04
2000-05-15 00:00:00,1452.36
2000-05-12 00:00:00,1420.96
2000-05-11 00:00:00,1407.81
2000-05-10 00:00:00,1383.05
2000-05-09 00:00:00,1412.14
2000-05-08 00:00:00,1424.17
2000-05-05 00:00:00,1432.63
2000-05-04 00:00:00,1409.57
2000-05-03 00:00:00,1415.1
2000-05-02 00:00:00,1446.29
2000-05-01 00:00:00,1468.25
2000-04-28 00:00:00,1452.43
2000-04-27 00:00:00,1464.92
2000-04-26 00:00:00,1460.99
2000-04-25 00:00:00,1477.44
2000-04-24 00:00:00,1429.86
2000-04-20 00:00:00,1434.54
2000-04-19 00:00:00,1427.47
2000-04-18 00:00:00,1441.61
2000-04-17 00:00:00,1401.44
2000-04-14 00:00:00,1356.56
2000-04-13 00:00:00,1440.51
2000-04-12 00:00:00,1467.17
2000-04-11 00:00:00,1500.59
2000-04-10 00:00:00,1504.46
2000-04-07 00:00:00,1516.35
2000-04-06 00:00:00,1501.34
2000-04-05 00:00:00,1487.37
2000-04-04 00:00:00,1494.73
2000-04-03 00:00:00,1505.97
2000-03-31 00:00:00,1498.58
2000-03-30 00:00:00,1487.92
2000-03-29 00:00:00,1508.52
2000-03-28 00:00:00,1507.73
2000-03-27 00:00:00,1523.86
2000-03-24 00:00:00,1527.46
2000-03-23 00:00:00,1527.35
2000-03-22 00:00:00,1500.64
2000-03-21 00:00:00,1493.87
2000-03-20 00:00:00,1456.63
2000-03-17 00:00:00,1464.47
2000-03-16 00:00:00,1458.47
2000-03-15 00:00:00,1392.14
2000-03-14 00:00:00,1359.15
2000-03-13 00:00:00,1383.62
2000-03-10 00:00:00,1395.07
2000-03-09 00:00:00,1401.69
2000-03-08 00:00:00,1366.7
2000-03-07 00:00:00,1355.62
2000-03-06 00:00:00,1391.28
2000-03-03 00:00:00,1409.17
2000-03-02 00:00:00,1381.76
2000-03-01 00:00:00,1379.19
2000-02-29 00:00:00,1366.42
2000-02-28 00:00:00,1348.05
2000-02-25 00:00:00,1333.36
2000-02-24 00:00:00,1353.43
2000-02-23 00:00:00,1360.69
2000-02-22 00:00:00,1352.17
2000-02-18 00:00:00,1346.09
2000-02-17 00:00:00,1388.25
2000-02-16 00:00:00,1387.67
2000-02-15 00:00:00,1402.05
2000-02-14 00:00:00,1389.94
2000-02-11 00:00:00,1387.12
2000-02-10 00:00:00,1416.83
2000-02-09 00:00:00,1411.7
2000-02-08 00:00:00,1441.72
2000-02-07 00:00:00,1424.24
2000-02-04 00:00:00,1424.37
2000-02-03 00:00:00,1424.97
2000-02-02 00:00:00,1409.12
2000-02-01 00:00:00,1409.28
2000-01-31 00:00:00,1394.46
2000-01-28 00:00:00,1360.16
2000-01-27 00:00:00,1398.56
2000-01-26 00:00:00,1404.09
2000-01-25 00:00:00,1410.03
2000-01-24 00:00:00,1401.53
2000-01-21 00:00:00,1441.36
2000-01-20 00:00:00,1445.57
2000-01-19 00:00:00,1455.9
2000-01-18 00:00:00,1455.14
2000-01-14 00:00:00,1465.15
2000-01-13 00:00:00,1449.68
2000-01-12 00:00:00,1432.25
2000-01-11 00:00:00,1438.56
2000-01-10 00:00:00,1457.6
2000-01-07 00:00:00,1441.47
2000-01-06 00:00:00,1403.45
2000-01-05 00:00:00,1402.11
2000-01-04 00:00:00,1399.42
2000-01-03 00:00:00,1455.22
1999-12-31 00:00:00,1469.25
1999-12-30 00:00:00,1464.47
1999-12-29 00:00:00,1463.46
1999-12-28 00:00:00,1457.66
1999-12-27 00:00:00,1457.09
1999-12-23 00:00:00,1458.34
1999-12-22 00:00:00,1436.13
1999-12-21 00:00:00,1433.43
1999-12-20 00:00:00,1418.09
1999-12-17 00:00:00,1421.05
1999-12-16 00:00:00,1418.78
1999-12-15 00:00:00,1413.33
1999-12-14 00:00:00,1403.17
1999-12-13 00:00:00,1415.22
1999-12-10 00:00:00,1417.04
1999-12-09 00:00:00,1408.11
1999-12-08 00:00:00,1403.88
1999-12-07 00:00:00,1409.17
1999-12-06 00:00:00,1423.34
1999-12-03 00:00:00,1433.3
1999-12-02 00:00:00,1409.04
1999-12-01 00:00:00,1397.72
1999-11-30 00:00:00,1388.91
1999-11-29 00:00:00,1407.83
1999-11-26 00:00:00,1416.62
1999-11-24 00:00:00,1417.08
1999-11-23 00:00:00,1404.64
1999-11-22 00:00:00,1420.94
1999-11-19 00:00:00,1422.0
1999-11-18 00:00:00,1424.94
1999-11-17 00:00:00,1410.71
1999-11-16 00:00:00,1420.03
1999-11-15 00:00:00,1394.39
1999-11-12 00:00:00,1396.06
1999-11-11 00:00:00,1381.46
1999-11-10 00:00:00,1373.46
1999-11-09 00:00:00,1365.28
1999-11-08 00:00:00,1377.01
1999-11-05 00:00:00,1370.23
1999-11-04 00:00:00,1362.64
1999-11-03 00:00:00,1354.93
1999-11-02 00:00:00,1347.74
1999-11-01 00:00:00,1354.12
1999-10-29 00:00:00,1362.93
1999-10-28 00:00:00,1342.44
1999-10-27 00:00:00,1296.71
1999-10-26 00:00:00,1281.91
1999-10-25 00:00:00,1293.63
1999-10-22 00:00:00,1301.65
1999-10-21 00:00:00,1283.61
1999-10-20 00:00:00,1289.43
1999-10-19 00:00:00,1261.32
1999-10-18 00:00:00,1254.13
1999-10-15 00:00:00,1247.41
1999-10-14 00:00:00,1283.42
1999-10-13 00:00:00,1285.55
1999-10-12 00:00:00,1313.04
1999-10-11 00:00:00,1335.21
1999-10-08 00:00:00,1336.02
1999-10-07 00:00:00,1317.64
1999-10-06 00:00:00,1325.4
1999-10-05 00:00:00,1301.35
1999-10-04 00:00:00,1304.6
1999-10-01 00:00:00,1282.81
1999-09-30 00:00:00,1282.71
1999-09-29 00:00:00,1268.37
1999-09-28 00:00:00,1282.2
1999-09-27 00:00:00,1283.31
1999-09-24 00:00:00,1277.36
1999-09-23 00:00:00,1280.41
1999-09-22 00:00:00,1310.51
1999-09-21 00:00:00,1307.58
1999-09-20 00:00:00,1335.53
1999-09-17 00:00:00,1335.42
1999-09-16 00:00:00,1318.48
1999-09-15 00:00:00,1317.97
1999-09-14 00:00:00,1336.29
1999-09-13 00:00:00,1344.13
1999-09-10 00:00:00,1351.66
1999-09-09 00:00:00,1347.66
1999-09-08 00:00:00,1344.15
1999-09-07 00:00:00,1350.45
1999-09-03 00:00:00,1357.24
1999-09-02 00:00:00,1319.11
1999-09-01 00:00:00,1331.07
1999-08-31 00:00:00,1320.41
1999-08-30 00:00:00,1324.02
1999-08-27 00:00:00,1348.27
1999-08-26 00:00:00,1362.01
1999-08-25 00:00:00,1381.79
1999-08-24 00:00:00,1363.5
1999-08-23 00:00:00,1360.22
1999-08-20 00:00:00,1336.61
1999-08-19 00:00:00,1323.59
1999-08-18 00:00:00,1332.84
1999-08-17 00:00:00,1344.16
1999-08-16 00:00:00,1330.77
1999-08-13 00:00:00,1327.68
1999-08-12 00:00:00,1298.16
1999-08-11 00:00:00,1301.93
1999-08-10 00:00:00,1281.43
1999-08-09 00:00:00,1297.8
1999-08-06 00:00:00,1300.29
1999-08-05 00:00:00,1313.71
1999-08-04 00:00:00,1305.33
1999-08-03 00:00:00,1322.18
1999-08-02 00:00:00,1328.05
1999-07-30 00:00:00,1328.72
1999-07-29 00:00:00,1341.03
1999-07-28 00:00:00,1365.4
1999-07-27 00:00:00,1362.84
1999-07-26 00:00:00,1347.76
1999-07-23 00:00:00,1356.94
1999-07-22 00:00:00,1360.97
1999-07-21 00:00:00,1379.29
1999-07-20 00:00:00,1377.1
1999-07-19 00:00:00,1407.65
1999-07-16 00:00:00,1418.78
1999-07-15 00:00:00,1409.62
1999-07-14 00:00:00,1398.17
1999-07-13 00:00:00,1393.56
1999-07-12 00:00:00,1399.1
1999-07-09 00:00:00,1403.28
1999-07-08 00:00:00,1394.42
1999-07-07 00:00:00,1395.86
1999-07-06 00:00:00,1388.12
1999-07-02 00:00:00,1391.22
1999-07-01 00:00:00,1380.96
1999-06-30 00:00:00,1372.71
1999-06-29 00:00:00,1351.45
1999-06-28 00:00:00,1331.35
1999-06-25 00:00:00,1315.31
1999-06-24 00:00:00,1315.78
1999-06-23 00:00:00,1333.06
1999-06-22 00:00:00,1335.88
1999-06-21 00:00:00,1349.0
1999-06-18 00:00:00,1342.84
1999-06-17 00:00:00,1339.9
1999-06-16 00:00:00,1330.41
1999-06-15 00:00:00,1301.16
1999-06-14 00:00:00,1294.0
1999-06-11 00:00:00,1293.64
1999-06-10 00:00:00,1302.82
1999-06-09 00:00:00,1318.64
1999-06-08 00:00:00,1317.33
1999-06-07 00:00:00,1334.52
1999-06-04 00:00:00,1327.75
1999-06-03 00:00:00,1299.54
1999-06-02 00:00:00,1294.81
1999-06-01 00:00:00,1294.26
1999-05-28 00:00:00,1301.84
1999-05-27 00:00:00,1281.41
1999-05-26 00:00:00,1304.76
1999-05-25 00:00:00,1284.4
1999-05-24 00:00:00,1306.65
1999-05-21 00:00:00,1330.29
1999-05-20 00:00:00,1338.83
1999-05-19 00:00:00,1344.23
1999-05-18 00:00:00,1333.32
1999-05-17 00:00:00,1339.49
1999-05-14 00:00:00,1337.8
1999-05-13 00:00:00,1367.56
1999-05-12 00:00:00,1364.0
1999-05-11 00:00:00,1355.61
1999-05-10 00:00:00,1340.3
1999-05-07 00:00:00,1345.0
1999-05-06 00:00:00,1332.05
1999-05-05 00:00:00,1347.31
1999-05-04 00:00:00,1332.0
1999-05-03 00:00:00,1354.63
1999-04-30 00:00:00,1335.18
1999-04-29 00:00:00,1342.83
1999-04-28 00:00:00,1350.91
1999-04-27 00:00:00,1362.8
1999-04-26 00:00:00,1360.04
1999-04-23 00:00:00,1356.85
1999-04-22 00:00:00,1358.83
1999-04-21 00:00:00,1336.12
1999-04-20 00:00:00,1306.17
1999-04-19 00:00:00,1289.48
1999-04-16 00:00:00,1319.0
1999-04-15 00:00:00,1322.85
1999-04-14 00:00:00,1328.44
1999-04-13 00:00:00,1349.82
1999-04-12 00:00:00,1358.63
1999-04-09 00:00:00,1348.35
1999-04-08 00:00:00,1343.98
1999-04-07 00:00:00,1326.89
1999-04-06 00:00:00,1317.89
1999-04-05 00:00:00,1321.12
1999-04-01 00:00:00,1293.72
1999-03-31 00:00:00,1286.37
1999-03-30 00:00:00,1300.75
1999-03-29 00:00:00,1310.17
1999-03-26 00:00:00,1282.8
1999-03-25 00:00:00,1289.99
1999-03-24 00:00:00,1268.59
1999-03-23 00:00:00,1262.14
1999-03-22 00:00:00,1297.01
1999-03-19 00:00:00,1299.29
1999-03-18 00:00:00,1316.55
1999-03-17 00:00:00,1297.82
1999-03-16 00:00:00,1306.36
1999-03-15 00:00:00,1307.26
1999-03-12 00:00:00,1294.59
1999-03-11 00:00:00,1297.68
1999-03-10 00:00:00,1286.84
1999-03-09 00:00:00,1279.84
1999-03-08 00:00:00,1282.73
1999-03-05 00:00:00,1275.47
1999-03-04 00:00:00,1246.64
1999-03-03 00:00:00,1227.7
1999-03-02 00:00:00,1225.5
1999-03-01 00:00:00,1236.16
1999-02-26 00:00:00,1238.33
1999-02-25 00:00:00,1245.02
1999-02-24 00:00:00,1253.41
1999-02-23 00:00:00,1271.18
1999-02-22 00:00:00,1272.14
1999-02-19 00:00:00,1239.19
1999-02-18 00:00:00,1237.28
1999-02-17 00:00:00,1224.03
1999-02-16 00:00:00,1241.87
1999-02-12 00:00:00,1230.13
1999-02-11 00:00:00,1254.04
1999-02-10 00:00:00,1223.55
1999-02-09 00:00:00,1216.14
1999-02-08 00:00:00,1243.77
1999-02-05 00:00:00,1239.4
1999-02-04 00:00:00,1248.49
1999-02-03 00:00:00,1272.07
1999-02-02 00:00:00,1261.99
1999-02-01 00:00:00,1273.0
1999-01-29 00:00:00,1279.64
1999-01-28 00:00:00,1265.37
1999-01-27 00:00:00,1243.17
1999-01-26 00:00:00,1252.31
1999-01-25 00:00:00,1233.98
1999-01-22 00:00:00,1225.19
1999-01-21 00:00:00,1235.16
1999-01-20 00:00:00,1256.62
1999-01-19 00:00:00,1252.0
1999-01-15 00:00:00,1243.26
1999-01-14 00:00:00,1212.19
1999-01-13 00:00:00,1234.4
1999-01-12 00:00:00,1239.51
1999-01-11 00:00:00,1263.88
1999-01-08 00:00:00,1275.09
1999-01-07 00:00:00,1269.73
1999-01-06 00:00:00,1272.34
1999-01-05 00:00:00,1244.78
1999-01-04 00:00:00,1228.1
1998-12-31 00:00:00,1229.23
1998-12-30 00:00:00,1231.93
1998-12-29 00:00:00,1241.81
1998-12-28 00:00:00,1225.49
1998-12-24 00:00:00,1226.27
1998-12-23 00:00:00,1228.54
1998-12-22 00:00:00,1203.57
1998-12-21 00:00:00,1202.84
1998-12-18 00:00:00,1188.03
1998-12-17 00:00:00,1179.98
1998-12-16 00:00:00,1161.94
1998-12-15 00:00:00,1162.83
1998-12-14 00:00:00,1141.2
1998-12-11 00:00:00,1166.46
1998-12-10 00:00:00,1165.02
1998-12-09 00:00:00,1183.49
1998-12-08 00:00:00,1181.38
1998-12-07 00:00:00,1187.7
1998-12-04 00:00:00,1176.74
1998-12-03 00:00:00,1150.14
1998-12-02 00:00:00,1171.25
1998-12-01 00:00:00,1175.28
1998-11-30 00:00:00,1163.63
1998-11-27 00:00:00,1192.29
1998-11-25 00:00:00,1186.87
1998-11-24 00:00:00,1182.99
1998-11-23 00:00:00,1188.21
1998-11-20 00:00:00,1163.55
1998-11-19 00:00:00,1152.61
1998-11-18 00:00:00,1144.48
1998-11-17 00:00:00,1139.32
1998-11-16 00:00:00,1135.86
1998-11-13 00:00:00,1125.72
1998-11-12 00:00:00,1117.69
1998-11-11 00:00:00,1120.97
1998-11-10 00:00:00,1128.26
1998-11-09 00:00:00,1130.2
1998-11-06 00:00:00,1141.01
1998-11-05 00:00:00,1133.85
1998-11-04 00:00:00,1118.67
1998-11-03 00:00:00,1110.84
1998-11-02 00:00:00,1111.6
1998-10-30 00:00:00,1098.67
1998-10-29 00:00:00,1085.93
1998-10-28 00:00:00,1068.09
1998-10-27 00:00:00,1065.34
1998-10-26 00:00:00,1072.32
1998-10-23 00:00:00,1070.67
1998-10-22 00:00:00,1078.48
1998-10-21 00:00:00,1069.92
1998-10-20 00:00:00,1063.93
1998-10-19 00:00:00,1062.39
1998-10-16 00:00:00,1056.42
1998-10-15 00:00:00,1047.49
1998-10-14 00:00:00,1005.53
