指标名称,Mysteel冶金焦国产价格指数：湿熄：现货价格指数：中国（日）
指标编码,ID00187989
2019-11-22 00:00:00,1759.7
2019-11-21 00:00:00,1759.7
2019-11-20 00:00:00,1759.7
2019-11-19 00:00:00,1759.7
2019-11-18 00:00:00,1759.7
2019-11-15 00:00:00,1763.4
2019-11-14 00:00:00,1763.4
2019-11-13 00:00:00,1763.4
2019-11-12 00:00:00,1763.4
2019-11-11 00:00:00,1763.4
2019-11-08 00:00:00,1763.4
2019-11-07 00:00:00,1768.5
2019-11-06 00:00:00,1768.5
2019-11-05 00:00:00,1774.5
2019-11-04 00:00:00,1795.6
2019-11-01 00:00:00,1810.4
2019-10-31 00:00:00,1811.7
2019-10-30 00:00:00,1811.7
2019-10-29 00:00:00,1811.7
2019-10-28 00:00:00,1811.7
2019-10-25 00:00:00,1811.7
2019-10-24 00:00:00,1811.7
2019-10-23 00:00:00,1812.2
2019-10-22 00:00:00,1816.2
2019-10-21 00:00:00,1818.5
2019-10-18 00:00:00,1848.4
2019-10-17 00:00:00,1854.0
2019-10-16 00:00:00,1854.0
2019-10-15 00:00:00,1854.0
2019-10-14 00:00:00,1854.0
2019-10-12 00:00:00,1854.0
2019-10-11 00:00:00,1854.0
2019-10-10 00:00:00,1856.2
2019-10-09 00:00:00,1856.2
2019-10-08 00:00:00,1856.2
2019-09-30 00:00:00,1860.3
2019-09-29 00:00:00,1860.3
2019-09-27 00:00:00,1860.3
2019-09-26 00:00:00,1860.3
2019-09-25 00:00:00,1860.3
2019-09-24 00:00:00,1860.3
2019-09-23 00:00:00,1860.3
2019-09-20 00:00:00,1860.3
2019-09-19 00:00:00,1860.3
2019-09-18 00:00:00,1860.3
2019-09-17 00:00:00,1860.3
2019-09-16 00:00:00,1860.3
2019-09-12 00:00:00,1860.3
2019-09-11 00:00:00,1860.3
2019-09-10 00:00:00,1860.3
2019-09-09 00:00:00,1860.3
2019-09-06 00:00:00,1860.3
2019-09-05 00:00:00,1861.1
2019-09-04 00:00:00,1869.9
2019-09-03 00:00:00,1871.7
2019-09-02 00:00:00,1904.2
2019-08-30 00:00:00,1953.4
2019-08-29 00:00:00,1953.4
2019-08-28 00:00:00,1953.4
2019-08-27 00:00:00,1961.1
2019-08-26 00:00:00,1982.7
2019-08-23 00:00:00,2017.3
2019-08-22 00:00:00,2017.3
2019-08-21 00:00:00,2017.3
2019-08-20 00:00:00,2017.3
2019-08-19 00:00:00,2017.3
2019-08-16 00:00:00,2017.3
2019-08-15 00:00:00,2017.3
2019-08-14 00:00:00,1998.1
2019-08-13 00:00:00,1942.0
2019-08-12 00:00:00,1942.0
2019-08-09 00:00:00,1935.6
2019-08-08 00:00:00,1935.6
2019-08-07 00:00:00,1933.2
2019-08-06 00:00:00,1933.2
2019-08-05 00:00:00,1933.2
2019-08-02 00:00:00,1933.2
2019-08-01 00:00:00,1933.2
2019-07-31 00:00:00,1932.1
2019-07-30 00:00:00,1932.1
2019-07-29 00:00:00,1932.1
2019-07-26 00:00:00,1932.1
2019-07-25 00:00:00,1930.3
2019-07-24 00:00:00,1916.3
2019-07-23 00:00:00,1881.2
2019-07-22 00:00:00,1881.2
2019-07-19 00:00:00,1870.2
2019-07-18 00:00:00,1866.8
2019-07-17 00:00:00,1866.8
2019-07-16 00:00:00,1866.8
2019-07-15 00:00:00,1870.3
2019-07-12 00:00:00,1870.3
2019-07-11 00:00:00,1870.3
2019-07-10 00:00:00,1870.3
2019-07-09 00:00:00,1882.2
2019-07-08 00:00:00,1887.8
2019-07-05 00:00:00,1911.6
2019-07-04 00:00:00,1926.5
2019-07-03 00:00:00,1945.1
2019-07-02 00:00:00,1949.1
2019-07-01 00:00:00,1950.3
2019-06-28 00:00:00,1990.1
2019-06-27 00:00:00,2000.8
2019-06-26 00:00:00,2018.5
2019-06-25 00:00:00,2023.1
2019-06-24 00:00:00,2032.8
2019-06-21 00:00:00,2033.5
2019-06-20 00:00:00,2063.6
2019-06-19 00:00:00,2077.3
2019-06-18 00:00:00,2094.4
2019-06-17 00:00:00,2094.4
2019-06-14 00:00:00,2094.4
2019-06-13 00:00:00,2094.4
2019-06-12 00:00:00,2094.4
2019-06-11 00:00:00,2094.4
2019-06-10 00:00:00,2094.4
2019-06-06 00:00:00,2094.4
2019-06-05 00:00:00,2094.4
2019-06-04 00:00:00,2089.8
2019-06-03 00:00:00,2087.5
2019-05-31 00:00:00,2079.7
2019-05-30 00:00:00,2079.7
2019-05-29 00:00:00,2079.7
2019-05-28 00:00:00,2079.7
2019-05-27 00:00:00,2079.7
2019-05-24 00:00:00,2075.6
2019-05-23 00:00:00,2073.2
2019-05-22 00:00:00,2066.9
2019-05-21 00:00:00,2031.7
2019-05-20 00:00:00,2008.7
2019-05-17 00:00:00,2001.1
2019-05-16 00:00:00,2001.1
2019-05-15 00:00:00,2001.1
2019-05-14 00:00:00,1995.2
2019-05-13 00:00:00,1995.2
2019-05-10 00:00:00,1976.3
2019-05-09 00:00:00,1927.2
2019-05-08 00:00:00,1927.2
2019-05-07 00:00:00,1927.2
2019-05-06 00:00:00,1927.2
2019-05-05 00:00:00,1925.0
2019-04-30 00:00:00,1921.1
2019-04-29 00:00:00,1916.0
2019-04-28 00:00:00,1913.9
2019-04-26 00:00:00,1899.9
2019-04-25 00:00:00,1861.1
2019-04-24 00:00:00,1861.1
2019-04-23 00:00:00,1864.0
2019-04-22 00:00:00,1864.0
2019-04-19 00:00:00,1864.0
2019-04-18 00:00:00,1864.0
2019-04-17 00:00:00,1864.0
2019-04-16 00:00:00,1871.1
2019-04-15 00:00:00,1871.1
2019-04-12 00:00:00,1871.1
2019-04-11 00:00:00,1871.1
2019-04-10 00:00:00,1873.4
2019-04-09 00:00:00,1879.0
2019-04-08 00:00:00,1879.0
2019-04-04 00:00:00,1880.8
2019-04-03 00:00:00,1882.8
2019-04-02 00:00:00,1886.8
2019-04-01 00:00:00,1886.8
2019-03-29 00:00:00,1906.9
2019-03-28 00:00:00,1906.9
2019-03-27 00:00:00,1906.9
2019-03-26 00:00:00,1906.9
2019-03-25 00:00:00,1932.0
2019-03-22 00:00:00,1942.3
2019-03-21 00:00:00,1967.5
2019-03-20 00:00:00,1996.3
2019-03-19 00:00:00,2000.7
2019-03-18 00:00:00,2000.7
2019-03-15 00:00:00,2017.2
2019-03-14 00:00:00,2040.3
2019-03-13 00:00:00,2053.4
2019-03-12 00:00:00,2058.3
2019-03-11 00:00:00,2074.1
2019-03-08 00:00:00,2074.1
2019-03-07 00:00:00,2074.1
2019-03-06 00:00:00,2076.5
2019-03-05 00:00:00,2076.5
2019-03-04 00:00:00,2076.5
2019-03-01 00:00:00,2077.0
2019-02-28 00:00:00,2072.5
2019-02-27 00:00:00,2072.2
2019-02-26 00:00:00,2072.2
2019-02-25 00:00:00,2073.3
2019-02-22 00:00:00,2073.3
2019-02-21 00:00:00,2073.3
2019-02-20 00:00:00,2073.3
2019-02-19 00:00:00,2072.2
2019-02-18 00:00:00,2072.2
2019-02-15 00:00:00,2008.4
2019-02-14 00:00:00,2008.4
2019-02-13 00:00:00,2008.4
2019-02-12 00:00:00,2008.4
2019-02-11 00:00:00,2008.4
2019-02-02 00:00:00,2014.0
2019-02-01 00:00:00,2014.0
2019-01-31 00:00:00,2016.0
2019-01-30 00:00:00,2016.0
2019-01-29 00:00:00,2016.0
2019-01-28 00:00:00,2016.0
2019-01-25 00:00:00,2016.0
2019-01-24 00:00:00,2016.0
2019-01-23 00:00:00,2016.0
2019-01-22 00:00:00,2016.0
2019-01-21 00:00:00,2018.3
2019-01-18 00:00:00,2018.3
2019-01-17 00:00:00,2018.3
2019-01-16 00:00:00,2018.3
2019-01-15 00:00:00,2018.3
2019-01-14 00:00:00,2018.3
2019-01-11 00:00:00,2018.3
2019-01-10 00:00:00,2019.4
2019-01-09 00:00:00,2020.9
2019-01-08 00:00:00,2068.7
2019-01-07 00:00:00,2081.4
2019-01-04 00:00:00,2116.7
2019-01-03 00:00:00,2120.2
2019-01-02 00:00:00,2123.0
2018-12-29 00:00:00,2140.1
2018-12-28 00:00:00,2150.3
2018-12-27 00:00:00,2156.2
2018-12-26 00:00:00,2169.9
2018-12-25 00:00:00,2198.6
2018-12-24 00:00:00,2198.6
2018-12-21 00:00:00,2198.6
2018-12-20 00:00:00,2200.4
2018-12-19 00:00:00,2200.4
2018-12-18 00:00:00,2206.2
2018-12-17 00:00:00,2206.2
2018-12-14 00:00:00,2206.2
2018-12-13 00:00:00,2206.2
2018-12-12 00:00:00,2206.2
2018-12-11 00:00:00,2211.7
2018-12-10 00:00:00,2220.1
2018-12-07 00:00:00,2220.1
2018-12-06 00:00:00,2220.1
2018-12-05 00:00:00,2229.7
2018-12-04 00:00:00,2254.6
2018-12-03 00:00:00,2258.3
2018-11-30 00:00:00,2305.0
2018-11-29 00:00:00,2340.6
2018-11-28 00:00:00,2399.5
2018-11-27 00:00:00,2415.2
2018-11-26 00:00:00,2471.5
2018-11-23 00:00:00,2514.9
2018-11-22 00:00:00,2519.5
2018-11-21 00:00:00,2524.9
2018-11-20 00:00:00,2564.8
2018-11-19 00:00:00,2563.6
2018-11-16 00:00:00,2563.6
2018-11-15 00:00:00,2563.6
2018-11-14 00:00:00,2563.6
2018-11-13 00:00:00,2563.6
2018-11-12 00:00:00,2563.6
2018-11-09 00:00:00,2563.6
2018-11-08 00:00:00,2563.6
2018-11-07 00:00:00,2563.6
2018-11-06 00:00:00,2558.3
2018-11-05 00:00:00,2540.9
2018-11-02 00:00:00,2470.4
2018-11-01 00:00:00,2464.2
2018-10-31 00:00:00,2458.7
2018-10-30 00:00:00,2454.0
2018-10-29 00:00:00,2454.0
2018-10-26 00:00:00,2446.8
2018-10-25 00:00:00,2445.1
2018-10-24 00:00:00,2423.8
2018-10-23 00:00:00,2398.6
2018-10-22 00:00:00,2397.3
2018-10-19 00:00:00,2396.3
2018-10-18 00:00:00,2390.0
2018-10-17 00:00:00,2390.0
2018-10-16 00:00:00,2384.5
2018-10-15 00:00:00,2381.4
2018-10-12 00:00:00,2367.3
2018-10-11 00:00:00,2367.3
2018-10-10 00:00:00,2373.2
2018-10-09 00:00:00,2373.2
2018-10-08 00:00:00,2376.9
2018-09-30 00:00:00,2405.4
2018-09-29 00:00:00,2423.1
2018-09-28 00:00:00,2423.1
2018-09-27 00:00:00,2426.7
2018-09-26 00:00:00,2435.5
2018-09-25 00:00:00,2438.3
2018-09-21 00:00:00,2482.2
2018-09-20 00:00:00,2482.2
2018-09-19 00:00:00,2482.2
2018-09-18 00:00:00,2482.5
2018-09-17 00:00:00,2518.5
2018-09-14 00:00:00,2543.5
2018-09-13 00:00:00,2562.2
2018-09-12 00:00:00,2562.2
2018-09-11 00:00:00,2563.1
2018-09-10 00:00:00,2562.0
2018-09-07 00:00:00,2547.5
2018-09-06 00:00:00,2502.0
2018-09-05 00:00:00,2477.0
2018-09-04 00:00:00,2467.7
2018-09-03 00:00:00,2462.7
2018-08-31 00:00:00,2451.4
2018-08-30 00:00:00,2443.7
2018-08-29 00:00:00,2443.7
2018-08-28 00:00:00,2433.1
2018-08-27 00:00:00,2340.3
2018-08-24 00:00:00,2338.8
2018-08-23 00:00:00,2300.1
2018-08-22 00:00:00,2287.1
2018-08-21 00:00:00,2263.0
2018-08-20 00:00:00,2237.8
2018-08-17 00:00:00,2237.8
2018-08-16 00:00:00,2237.8
2018-08-15 00:00:00,2221.4
2018-08-14 00:00:00,2216.0
2018-08-13 00:00:00,2132.0
2018-08-10 00:00:00,2131.0
2018-08-09 00:00:00,2119.3
2018-08-08 00:00:00,2092.3
2018-08-07 00:00:00,2079.9
2018-08-06 00:00:00,2073.8
2018-08-03 00:00:00,2043.6
2018-08-02 00:00:00,2028.1
2018-08-01 00:00:00,2028.1
2018-07-31 00:00:00,2043.5
2018-07-30 00:00:00,2043.5
2018-07-27 00:00:00,2043.5
2018-07-26 00:00:00,2047.6
2018-07-25 00:00:00,2052.3
2018-07-24 00:00:00,2052.3
2018-07-23 00:00:00,2071.6
2018-07-20 00:00:00,2074.3
2018-07-19 00:00:00,2086.9
2018-07-18 00:00:00,2119.4
2018-07-17 00:00:00,2133.1
2018-07-16 00:00:00,2157.5
2018-07-13 00:00:00,2177.6
2018-07-12 00:00:00,2197.3
2018-07-11 00:00:00,2197.3
2018-07-10 00:00:00,2202.2
2018-07-09 00:00:00,2212.1
2018-07-06 00:00:00,2253.6
2018-07-05 00:00:00,2254.5
2018-07-04 00:00:00,2254.5
2018-07-03 00:00:00,2258.0
2018-07-02 00:00:00,2259.3
2018-06-29 00:00:00,2261.6
2018-06-28 00:00:00,2260.9
2018-06-27 00:00:00,2260.9
2018-06-26 00:00:00,2260.6
2018-06-25 00:00:00,2260.6
2018-06-22 00:00:00,2256.7
2018-06-21 00:00:00,2247.0
2018-06-20 00:00:00,2237.5
2018-06-19 00:00:00,2222.4
2018-06-15 00:00:00,2163.5
2018-06-14 00:00:00,2159.5
2018-06-13 00:00:00,2159.5
2018-06-12 00:00:00,2151.4
2018-06-11 00:00:00,2150.3
2018-06-08 00:00:00,2137.0
2018-06-07 00:00:00,2060.7
2018-06-06 00:00:00,2060.7
2018-06-05 00:00:00,2044.1
2018-06-04 00:00:00,2044.1
2018-06-01 00:00:00,2041.9
2018-05-31 00:00:00,2008.3
2018-05-30 00:00:00,1969.2
2018-05-29 00:00:00,1961.1
2018-05-28 00:00:00,1960.0
2018-05-25 00:00:00,1951.0
2018-05-24 00:00:00,1941.5
2018-05-23 00:00:00,1899.3
2018-05-22 00:00:00,1873.8
2018-05-21 00:00:00,1866.5
2018-05-18 00:00:00,1851.7
2018-05-17 00:00:00,1805.5
2018-05-16 00:00:00,1799.6
2018-05-15 00:00:00,1778.8
2018-05-14 00:00:00,1774.7
2018-05-11 00:00:00,1765.6
2018-05-10 00:00:00,1763.5
2018-05-09 00:00:00,1759.7
2018-05-08 00:00:00,1734.5
2018-05-07 00:00:00,1733.9
2018-05-04 00:00:00,1731.5
2018-05-03 00:00:00,1728.1
2018-05-02 00:00:00,1723.7
2018-04-28 00:00:00,1719.3
2018-04-27 00:00:00,1718.9
2018-04-26 00:00:00,1718.9
2018-04-25 00:00:00,1725.3
2018-04-24 00:00:00,1725.3
2018-04-23 00:00:00,1725.3
2018-04-20 00:00:00,1725.3
2018-04-19 00:00:00,1725.3
2018-04-18 00:00:00,1726.2
2018-04-17 00:00:00,1730.8
2018-04-16 00:00:00,1741.4
2018-04-13 00:00:00,1750.3
2018-04-12 00:00:00,1758.4
2018-04-11 00:00:00,1759.0
2018-04-10 00:00:00,1772.0
2018-04-09 00:00:00,1772.0
2018-04-08 00:00:00,1776.2
2018-04-04 00:00:00,1799.0
2018-04-03 00:00:00,1805.0
2018-04-02 00:00:00,1805.2
2018-03-30 00:00:00,1823.6
2018-03-29 00:00:00,1828.0
2018-03-28 00:00:00,1839.5
2018-03-27 00:00:00,1846.5
2018-03-26 00:00:00,1895.6
2018-03-23 00:00:00,1923.1
2018-03-22 00:00:00,1927.1
2018-03-21 00:00:00,1940.4
2018-03-20 00:00:00,1943.7
2018-03-19 00:00:00,1963.1
2018-03-16 00:00:00,1969.8
2018-03-15 00:00:00,1980.7
2018-03-14 00:00:00,1982.6
2018-03-13 00:00:00,1982.6
2018-03-12 00:00:00,1982.6
2018-03-09 00:00:00,1965.7
2018-03-08 00:00:00,1961.6
2018-03-07 00:00:00,1961.6
2018-03-06 00:00:00,1961.6
2018-03-05 00:00:00,1952.0
2018-03-02 00:00:00,1942.0
2018-03-01 00:00:00,1941.1
2018-02-28 00:00:00,1942.3
2018-02-27 00:00:00,1937.3
2018-02-26 00:00:00,1934.7
2018-02-24 00:00:00,1931.7
2018-02-23 00:00:00,1931.7
2018-02-22 00:00:00,1931.2
2018-02-14 00:00:00,1931.2
2018-02-13 00:00:00,1931.2
2018-02-12 00:00:00,1931.2
2018-02-11 00:00:00,1931.2
2018-02-09 00:00:00,1935.3
2018-02-08 00:00:00,1940.8
2018-02-07 00:00:00,1944.5
2018-02-06 00:00:00,1958.2
2018-02-05 00:00:00,1964.6
2018-02-02 00:00:00,1992.4
2018-02-01 00:00:00,1995.8
2018-01-31 00:00:00,1996.2
2018-01-30 00:00:00,2005.4
2018-01-29 00:00:00,2009.0
2018-01-26 00:00:00,2051.1
2018-01-25 00:00:00,2082.7
2018-01-24 00:00:00,2084.7
2018-01-23 00:00:00,2102.3
2018-01-22 00:00:00,2104.1
2018-01-19 00:00:00,2149.4
2018-01-18 00:00:00,2169.8
2018-01-17 00:00:00,2182.0
2018-01-16 00:00:00,2187.8
2018-01-15 00:00:00,2233.7
2018-01-12 00:00:00,2257.0
2018-01-11 00:00:00,2261.3
2018-01-10 00:00:00,2262.8
2018-01-09 00:00:00,2276.6
2018-01-08 00:00:00,2279.9
2018-01-05 00:00:00,2293.2
2018-01-04 00:00:00,2290.6
2018-01-03 00:00:00,2290.6
2018-01-02 00:00:00,2285.3
2017-12-29 00:00:00,2276.3
2017-12-28 00:00:00,2271.1
2017-12-27 00:00:00,2268.8
2017-12-26 00:00:00,2264.9
2017-12-25 00:00:00,2229.4
2017-12-22 00:00:00,2152.1
2017-12-21 00:00:00,2148.2
2017-12-20 00:00:00,2143.4
2017-12-19 00:00:00,2120.6
2017-12-18 00:00:00,2084.4
2017-12-15 00:00:00,2003.9
2017-12-14 00:00:00,1997.4
2017-12-13 00:00:00,1966.8
2017-12-12 00:00:00,1901.5
2017-12-11 00:00:00,1878.4
2017-12-08 00:00:00,1844.6
2017-12-07 00:00:00,1843.5
2017-12-06 00:00:00,1813.0
2017-12-05 00:00:00,1796.8
2017-12-04 00:00:00,1739.5
2017-12-01 00:00:00,1715.8
2017-11-30 00:00:00,1705.9
2017-11-29 00:00:00,1695.6
2017-11-28 00:00:00,1691.5
2017-11-27 00:00:00,1665.5
2017-11-24 00:00:00,1662.0
2017-11-23 00:00:00,1662.0
2017-11-22 00:00:00,1660.2
2017-11-21 00:00:00,1659.3
2017-11-20 00:00:00,1660.0
2017-11-17 00:00:00,1665.0
2017-11-16 00:00:00,1670.7
2017-11-15 00:00:00,1682.0
2017-11-14 00:00:00,1686.5
2017-11-13 00:00:00,1697.3
2017-11-10 00:00:00,1716.8
2017-11-09 00:00:00,1720.6
2017-11-08 00:00:00,1725.5
2017-11-07 00:00:00,1738.0
2017-11-06 00:00:00,1748.2
2017-11-03 00:00:00,1787.9
2017-11-02 00:00:00,1796.1
2017-11-01 00:00:00,1819.9
2017-10-31 00:00:00,1830.4
2017-10-30 00:00:00,1835.2
2017-10-27 00:00:00,1853.5
2017-10-26 00:00:00,1865.2
2017-10-25 00:00:00,1956.0
2017-10-24 00:00:00,1965.0
2017-10-23 00:00:00,2012.4
2017-10-20 00:00:00,2057.6
2017-10-19 00:00:00,2093.0
2017-10-18 00:00:00,2110.3
2017-10-17 00:00:00,2126.5
2017-10-16 00:00:00,2160.6
2017-10-13 00:00:00,2183.3
2017-10-12 00:00:00,2185.0
2017-10-11 00:00:00,2189.4
2017-10-10 00:00:00,2194.7
2017-10-09 00:00:00,2224.6
2017-09-30 00:00:00,2234.6
2017-09-29 00:00:00,2234.6
2017-09-28 00:00:00,2239.4
2017-09-27 00:00:00,2239.4
2017-09-26 00:00:00,2239.4
2017-09-25 00:00:00,2234.8
2017-09-22 00:00:00,2234.8
2017-09-21 00:00:00,2234.8
2017-09-20 00:00:00,2234.6
2017-09-19 00:00:00,2230.6
2017-09-18 00:00:00,2225.6
2017-09-15 00:00:00,2214.3
2017-09-14 00:00:00,2211.3
2017-09-13 00:00:00,2205.8
2017-09-12 00:00:00,2138.0
2017-09-11 00:00:00,2138.0
2017-09-08 00:00:00,2137.4
2017-09-07 00:00:00,2137.4
2017-09-06 00:00:00,2128.2
2017-09-05 00:00:00,2116.5
2017-09-04 00:00:00,2103.5
2017-09-01 00:00:00,2038.1
2017-08-31 00:00:00,2033.5
2017-08-30 00:00:00,2033.5
2017-08-29 00:00:00,2024.6
2017-08-28 00:00:00,1992.2
2017-08-25 00:00:00,1966.3
2017-08-24 00:00:00,1947.2
2017-08-23 00:00:00,1918.4
2017-08-22 00:00:00,1918.4
2017-08-21 00:00:00,1918.4
2017-08-18 00:00:00,1916.5
2017-08-17 00:00:00,1909.9
2017-08-16 00:00:00,1880.4
2017-08-15 00:00:00,1864.8
2017-08-14 00:00:00,1855.2
2017-08-11 00:00:00,1850.2
2017-08-10 00:00:00,1832.2
2017-08-09 00:00:00,1818.0
2017-08-08 00:00:00,1792.4
2017-08-07 00:00:00,1791.0
2017-08-04 00:00:00,1784.6
2017-08-03 00:00:00,1783.9
2017-08-02 00:00:00,1778.6
2017-08-01 00:00:00,1778.6
2017-07-31 00:00:00,1758.9
2017-07-28 00:00:00,1745.7
2017-07-27 00:00:00,1740.3
2017-07-26 00:00:00,1735.4
2017-07-25 00:00:00,1735.4
2017-07-24 00:00:00,1734.8
2017-07-21 00:00:00,1727.3
2017-07-20 00:00:00,1726.0
2017-07-19 00:00:00,1708.3
2017-07-18 00:00:00,1693.9
2017-07-17 00:00:00,1693.9
2017-07-14 00:00:00,1684.1
2017-07-13 00:00:00,1684.1
2017-07-12 00:00:00,1682.1
2017-07-11 00:00:00,1668.5
2017-07-10 00:00:00,1658.9
2017-07-07 00:00:00,1646.0
2017-07-06 00:00:00,1643.9
2017-07-05 00:00:00,1641.9
2017-07-04 00:00:00,1640.2
2017-07-03 00:00:00,1633.4
2017-06-30 00:00:00,1632.8
2017-06-29 00:00:00,1631.6
2017-06-28 00:00:00,1629.3
2017-06-27 00:00:00,1624.3
2017-06-26 00:00:00,1609.0
2017-06-23 00:00:00,1601.3
2017-06-22 00:00:00,1600.2
2017-06-21 00:00:00,1599.4
2017-06-20 00:00:00,1599.4
2017-06-19 00:00:00,1599.6
2017-06-16 00:00:00,1599.2
2017-06-15 00:00:00,1600.7
2017-06-14 00:00:00,1601.1
2017-06-13 00:00:00,1601.1
2017-06-12 00:00:00,1609.0
2017-06-09 00:00:00,1628.8
2017-06-08 00:00:00,1639.5
2017-06-07 00:00:00,1642.2
2017-06-06 00:00:00,1650.5
2017-06-05 00:00:00,1650.5
2017-06-02 00:00:00,1663.2
2017-06-01 00:00:00,1663.8
2017-05-31 00:00:00,1682.5
2017-05-27 00:00:00,1698.2
2017-05-26 00:00:00,1702.5
2017-05-25 00:00:00,1703.0
2017-05-24 00:00:00,1705.0
2017-05-23 00:00:00,1712.1
2017-05-22 00:00:00,1727.5
2017-05-19 00:00:00,1734.9
2017-05-18 00:00:00,1748.0
2017-05-17 00:00:00,1753.3
2017-05-16 00:00:00,1765.8
2017-05-15 00:00:00,1774.5
2017-05-12 00:00:00,1777.1
2017-05-11 00:00:00,1792.6
2017-05-10 00:00:00,1801.1
2017-05-09 00:00:00,1805.0
2017-05-08 00:00:00,1813.5
2017-05-05 00:00:00,1816.8
2017-05-04 00:00:00,1825.7
2017-05-03 00:00:00,1835.8
2017-05-02 00:00:00,1839.8
2017-04-28 00:00:00,1847.1
2017-04-27 00:00:00,1854.2
2017-04-26 00:00:00,1856.6
2017-04-25 00:00:00,1862.9
2017-04-24 00:00:00,1862.9
2017-04-21 00:00:00,1862.9
2017-04-20 00:00:00,1862.5
2017-04-19 00:00:00,1856.5
2017-04-18 00:00:00,1856.5
2017-04-17 00:00:00,1853.1
2017-04-14 00:00:00,1837.9
2017-04-13 00:00:00,1837.2
2017-04-12 00:00:00,1829.2
2017-04-11 00:00:00,1827.6
2017-04-10 00:00:00,1825.2
2017-04-07 00:00:00,1801.6
2017-04-06 00:00:00,1779.2
2017-04-05 00:00:00,1771.3
2017-04-01 00:00:00,1754.5
2017-03-31 00:00:00,1746.7
2017-03-30 00:00:00,1738.7
2017-03-29 00:00:00,1733.8
2017-03-28 00:00:00,1730.0
2017-03-27 00:00:00,1727.6
2017-03-24 00:00:00,1722.7
2017-03-23 00:00:00,1717.7
2017-03-22 00:00:00,1702.6
2017-03-21 00:00:00,1698.3
2017-03-20 00:00:00,1688.9
2017-03-17 00:00:00,1675.1
2017-03-16 00:00:00,1669.6
2017-03-15 00:00:00,1667.1
2017-03-14 00:00:00,1660.5
2017-03-13 00:00:00,1654.3
2017-03-10 00:00:00,1636.5
2017-03-09 00:00:00,1630.4
2017-03-08 00:00:00,1628.8
2017-03-07 00:00:00,1623.9
2017-03-06 00:00:00,1623.0
2017-03-03 00:00:00,1619.5
2017-03-02 00:00:00,1621.1
2017-03-01 00:00:00,1621.8
2017-02-28 00:00:00,1622.7
2017-02-27 00:00:00,1626.9
2017-02-24 00:00:00,1627.9
2017-02-23 00:00:00,1629.1
2017-02-22 00:00:00,1637.3
2017-02-21 00:00:00,1640.1
2017-02-20 00:00:00,1659.4
2017-02-17 00:00:00,1691.0
2017-02-16 00:00:00,1696.2
2017-02-15 00:00:00,1708.4
2017-02-14 00:00:00,1734.7
2017-02-13 00:00:00,1737.5
2017-02-10 00:00:00,1749.2
2017-02-09 00:00:00,1762.2
2017-02-08 00:00:00,1771.7
2017-02-07 00:00:00,1790.1
2017-02-06 00:00:00,1790.2
2017-02-04 00:00:00,1795.6
2017-02-03 00:00:00,1806.9
2017-01-26 00:00:00,1837.6
2017-01-25 00:00:00,1837.6
2017-01-24 00:00:00,1837.6
2017-01-23 00:00:00,1837.6
2017-01-22 00:00:00,1838.6
2017-01-20 00:00:00,1842.9
2017-01-19 00:00:00,1852.5
2017-01-18 00:00:00,1866.1
2017-01-17 00:00:00,1877.3
2017-01-16 00:00:00,1887.9
2017-01-13 00:00:00,1889.2
2017-01-12 00:00:00,1889.2
2017-01-11 00:00:00,1902.3
2017-01-10 00:00:00,1923.6
2017-01-09 00:00:00,1941.7
2017-01-06 00:00:00,1948.4
2017-01-05 00:00:00,1948.4
2017-01-04 00:00:00,1955.2
2017-01-03 00:00:00,1956.8
2016-12-30 00:00:00,1982.9
2016-12-29 00:00:00,1991.5
2016-12-28 00:00:00,1997.8
2016-12-27 00:00:00,2002.1
2016-12-26 00:00:00,2005.7
2016-12-23 00:00:00,2007.1
2016-12-22 00:00:00,2009.9
2016-12-21 00:00:00,2022.4
2016-12-20 00:00:00,2021.6
2016-12-19 00:00:00,2023.7
2016-12-16 00:00:00,2053.7
2016-12-15 00:00:00,2053.7
2016-12-14 00:00:00,2060.3
2016-12-13 00:00:00,2060.3
2016-12-12 00:00:00,2060.9
2016-12-09 00:00:00,2071.1
2016-12-08 00:00:00,2071.1
2016-12-07 00:00:00,2071.2
2016-12-06 00:00:00,2070.6
2016-12-05 00:00:00,2073.4
2016-12-02 00:00:00,2073.4
2016-12-01 00:00:00,2073.4
2016-11-30 00:00:00,2072.1
2016-11-29 00:00:00,2070.3
2016-11-28 00:00:00,2061.6
2016-11-25 00:00:00,2058.4
2016-11-24 00:00:00,2058.2
2016-11-23 00:00:00,2047.0
2016-11-22 00:00:00,2044.6
2016-11-21 00:00:00,2041.5
2016-11-18 00:00:00,2037.5
2016-11-17 00:00:00,2037.5
2016-11-16 00:00:00,1990.5
2016-11-15 00:00:00,1936.8
2016-11-14 00:00:00,1899.2
2016-11-11 00:00:00,1897.8
2016-11-10 00:00:00,1884.6
2016-11-09 00:00:00,1871.6
2016-11-08 00:00:00,1837.3
2016-11-07 00:00:00,1801.9
2016-11-04 00:00:00,1746.2
2016-11-03 00:00:00,1737.1
2016-11-02 00:00:00,1715.5
2016-11-01 00:00:00,1685.5
2016-10-31 00:00:00,1665.2
2016-10-28 00:00:00,1661.8
2016-10-27 00:00:00,1646.4
2016-10-26 00:00:00,1621.8
2016-10-25 00:00:00,1592.4
2016-10-24 00:00:00,1584.0
2016-10-21 00:00:00,1582.6
2016-10-20 00:00:00,1543.3
2016-10-19 00:00:00,1523.9
