指标名称,动力煤：发货量：大秦铁路（日）
指标编码,ID01027074
2026-01-11 00:00:00,110.07
2026-01-10 00:00:00,107.21
2026-01-09 00:00:00,85.05
2026-01-08 00:00:00,108.24
2026-01-07 00:00:00,110.21
2026-01-06 00:00:00,82.68
2026-01-05 00:00:00,100.23
2026-01-04 00:00:00,100.22
2026-01-03 00:00:00,90.27
2026-01-02 00:00:00,64.21
2026-01-01 00:00:00,87.57
2025-12-31 00:00:00,115.95
2025-12-30 00:00:00,115.09
2025-12-29 00:00:00,115.06
2025-12-28 00:00:00,115.12
2025-12-27 00:00:00,95.27
2025-12-26 00:00:00,85.16
2025-12-25 00:00:00,100.2
2025-12-24 00:00:00,100.39
2025-12-23 00:00:00,90.38
2025-12-22 00:00:00,115.16
2025-12-21 00:00:00,105.61
2025-12-20 00:00:00,115.12
2025-12-19 00:00:00,100.01
2025-12-18 00:00:00,115.12
2025-12-17 00:00:00,100.26
2025-12-16 00:00:00,105.29
2025-12-15 00:00:00,95.65
2025-12-14 00:00:00,95.65
2025-12-13 00:00:00,105.58
2025-12-12 00:00:00,100.09
2025-12-11 00:00:00,125.13
2025-12-10 00:00:00,125.75
2025-12-09 00:00:00,105.64
2025-12-08 00:00:00,120.14
2025-12-07 00:00:00,120.16
2025-12-06 00:00:00,110.22
2025-12-05 00:00:00,115.74
2025-12-04 00:00:00,125.07
2025-12-03 00:00:00,125.22
2025-12-02 00:00:00,130.12
2025-12-01 00:00:00,130.25
2025-11-30 00:00:00,130.37
2025-11-29 00:00:00,125.31
2025-11-28 00:00:00,105.58
2025-11-27 00:00:00,130.64
2025-11-26 00:00:00,130.38
2025-11-25 00:00:00,130.38
2025-11-24 00:00:00,130.14
2025-11-23 00:00:00,130.58
2025-11-22 00:00:00,130.56
2025-11-21 00:00:00,105.26
2025-11-20 00:00:00,120.38
2025-11-19 00:00:00,125.34
2025-11-18 00:00:00,130.09
2025-11-17 00:00:00,130.69
2025-11-16 00:00:00,130.28
2025-11-15 00:00:00,130.06
2025-11-14 00:00:00,105.43
2025-11-13 00:00:00,130.23
2025-11-12 00:00:00,130.13
2025-11-11 00:00:00,100.33
2025-11-10 00:00:00,127.63
2025-11-09 00:00:00,130.13
2025-11-08 00:00:00,130.11
2025-11-07 00:00:00,110.15
2025-11-06 00:00:00,130.19
2025-11-05 00:00:00,130.33
2025-11-04 00:00:00,110.07
2025-11-03 00:00:00,130.54
2025-11-02 00:00:00,130.33
2025-11-01 00:00:00,130.11
2025-10-31 00:00:00,130.5
2025-10-30 00:00:00,130.11
2025-10-29 00:00:00,110.2
2025-10-28 00:00:00,125.97
2025-10-27 00:00:00,120.19
2025-10-26 00:00:00,120.64
2025-10-25 00:00:00,100.03
2025-10-24 00:00:00,100.1
2025-10-23 00:00:00,100.2
2025-10-22 00:00:00,100.09
2025-10-21 00:00:00,100.57
2025-10-20 00:00:00,100.71
2025-10-19 00:00:00,100.67
2025-10-18 00:00:00,100.79
2025-10-17 00:00:00,100.06
2025-10-16 00:00:00,100.02
2025-10-15 00:00:00,91.11
2025-10-14 00:00:00,92.56
2025-10-13 00:00:00,93.4
2025-10-12 00:00:00,81.02
2025-10-11 00:00:00,80.99
2025-10-10 00:00:00,80.02
2025-10-09 00:00:00,100.01
2025-10-08 00:00:00,100.03
2025-10-07 00:00:00,100.02
2025-10-06 00:00:00,120.24
2025-10-05 00:00:00,95.07
2025-10-04 00:00:00,112.8
2025-10-03 00:00:00,123.11
2025-10-02 00:00:00,125.05
2025-10-01 00:00:00,115.09
2025-09-30 00:00:00,125.19
2025-09-29 00:00:00,125.31
2025-09-28 00:00:00,125.26
2025-09-27 00:00:00,125.16
2025-09-26 00:00:00,100.1
2025-09-25 00:00:00,110.33
2025-09-24 00:00:00,120.28
2025-09-23 00:00:00,87.55
2025-09-22 00:00:00,114.52
2025-09-21 00:00:00,115.5
2025-09-20 00:00:00,105.33
2025-09-19 00:00:00,95.09
2025-09-18 00:00:00,105.89
2025-09-17 00:00:00,102.43
2025-09-16 00:00:00,90.4
2025-09-15 00:00:00,110.13
2025-09-14 00:00:00,110.18
2025-09-13 00:00:00,120.15
2025-09-12 00:00:00,118.62
2025-09-11 00:00:00,120.47
2025-09-10 00:00:00,100.27
2025-09-09 00:00:00,100.69
2025-09-08 00:00:00,110.69
2025-09-07 00:00:00,105.75
2025-09-06 00:00:00,111.97
2025-09-05 00:00:00,90.5
2025-09-04 00:00:00,115.13
2025-09-03 00:00:00,125.43
2025-09-02 00:00:00,100.75
2025-09-01 00:00:00,115.72
2025-08-31 00:00:00,113.22
2025-08-30 00:00:00,115.08
2025-08-29 00:00:00,80.0
2025-08-28 00:00:00,110.41
2025-08-27 00:00:00,120.35
2025-08-26 00:00:00,100.15
2025-08-25 00:00:00,115.13
2025-08-24 00:00:00,118.64
2025-08-23 00:00:00,125.61
2025-08-22 00:00:00,86.19
2025-08-21 00:00:00,115.1
2025-08-20 00:00:00,117.67
2025-08-19 00:00:00,100.44
2025-08-18 00:00:00,125.22
2025-08-17 00:00:00,107.45
2025-08-16 00:00:00,115.41
2025-08-15 00:00:00,95.12
2025-08-14 00:00:00,108.04
2025-08-13 00:00:00,110.59
2025-08-12 00:00:00,94.54
2025-08-11 00:00:00,100.21
2025-08-10 00:00:00,95.05
2025-08-09 00:00:00,98.23
2025-08-08 00:00:00,83.87
2025-08-07 00:00:00,100.49
2025-08-06 00:00:00,108.39
2025-08-05 00:00:00,73.09
2025-08-04 00:00:00,100.98
2025-08-03 00:00:00,95.26
2025-08-02 00:00:00,100.09
2025-08-01 00:00:00,100.3
2025-07-31 00:00:00,82.45
2025-07-30 00:00:00,90.83
2025-07-29 00:00:00,60.47
2025-07-28 00:00:00,89.65
2025-07-27 00:00:00,77.76
2025-07-26 00:00:00,95.25
2025-07-25 00:00:00,90.53
2025-07-24 00:00:00,108.75
2025-07-23 00:00:00,115.4
2025-07-22 00:00:00,100.18
2025-07-21 00:00:00,113.18
2025-07-20 00:00:00,110.65
2025-07-19 00:00:00,125.1
2025-07-18 00:00:00,100.54
2025-07-17 00:00:00,115.79
2025-07-16 00:00:00,120.49
2025-07-15 00:00:00,95.68
2025-07-14 00:00:00,115.07
2025-07-13 00:00:00,115.08
2025-07-12 00:00:00,110.66
2025-07-11 00:00:00,90.5
2025-07-10 00:00:00,98.49
2025-07-09 00:00:00,115.07
2025-07-08 00:00:00,93.14
2025-07-07 00:00:00,108.04
2025-07-06 00:00:00,112.28
2025-07-05 00:00:00,112.68
2025-07-04 00:00:00,90.14
2025-07-03 00:00:00,110.35
2025-07-02 00:00:00,115.02
2025-07-01 00:00:00,100.12
2025-06-30 00:00:00,115.47
2025-06-29 00:00:00,120.05
2025-06-28 00:00:00,120.1
2025-06-27 00:00:00,90.05
2025-06-26 00:00:00,120.22
2025-06-25 00:00:00,120.4
2025-06-24 00:00:00,100.04
2025-06-23 00:00:00,115.16
2025-06-22 00:00:00,120.1
2025-06-21 00:00:00,125.07
2025-06-20 00:00:00,100.51
2025-06-19 00:00:00,120.58
2025-06-18 00:00:00,120.02
2025-06-17 00:00:00,95.13
2025-06-16 00:00:00,115.19
2025-06-15 00:00:00,105.3
2025-06-14 00:00:00,108.69
2025-06-13 00:00:00,95.12
2025-06-12 00:00:00,105.76
2025-06-11 00:00:00,105.12
2025-06-10 00:00:00,95.14
2025-06-09 00:00:00,110.2
2025-06-08 00:00:00,110.29
2025-06-07 00:00:00,115.27
2025-06-06 00:00:00,95.37
2025-06-05 00:00:00,105.18
2025-06-04 00:00:00,110.09
2025-06-03 00:00:00,80.06
2025-06-02 00:00:00,102.33
2025-06-01 00:00:00,105.24
2025-05-31 00:00:00,112.49
2025-05-30 00:00:00,115.68
2025-05-29 00:00:00,110.46
2025-05-28 00:00:00,110.79
2025-05-27 00:00:00,95.39
2025-05-26 00:00:00,105.8
2025-05-25 00:00:00,105.46
2025-05-24 00:00:00,105.31
2025-05-23 00:00:00,85.15
2025-05-22 00:00:00,105.15
2025-05-21 00:00:00,105.42
2025-05-20 00:00:00,95.15
2025-05-19 00:00:00,105.42
2025-05-18 00:00:00,100.12
2025-05-17 00:00:00,105.5
2025-05-16 00:00:00,90.17
2025-05-15 00:00:00,100.99
2025-05-14 00:00:00,100.13
2025-05-13 00:00:00,90.24
2025-05-12 00:00:00,105.03
2025-05-11 00:00:00,110.1
2025-05-10 00:00:00,110.1
2025-05-09 00:00:00,90.36
2025-05-08 00:00:00,120.04
2025-05-07 00:00:00,113.55
2025-05-06 00:00:00,110.24
2025-05-05 00:00:00,120.22
2025-05-04 00:00:00,125.04
2025-05-03 00:00:00,103.77
2025-05-02 00:00:00,120.1
2025-05-01 00:00:00,120.25
2025-04-30 00:00:00,120.07
2025-04-29 00:00:00,120.06
2025-04-28 00:00:00,120.05
2025-04-27 00:00:00,100.04
2025-04-26 00:00:00,100.03
2025-04-25 00:00:00,100.02
2025-04-24 00:00:00,100.04
2025-04-23 00:00:00,100.04
2025-04-22 00:00:00,100.01
2025-04-21 00:00:00,100.08
2025-04-20 00:00:00,100.04
2025-04-19 00:00:00,100.06
2025-04-18 00:00:00,100.05
2025-04-17 00:00:00,100.06
2025-04-16 00:00:00,100.05
2025-04-15 00:00:00,100.02
2025-04-14 00:00:00,100.04
2025-04-13 00:00:00,100.05
2025-04-12 00:00:00,115.33
2025-04-11 00:00:00,100.02
2025-04-10 00:00:00,86.07
2025-04-09 00:00:00,100.01
2025-04-08 00:00:00,100.03
2025-04-07 00:00:00,100.01
2025-04-06 00:00:00,100.02
2025-04-05 00:00:00,100.02
2025-04-04 00:00:00,100.01
2025-04-03 00:00:00,100.04
2025-04-02 00:00:00,100.01
2025-04-01 00:00:00,100.02
2025-03-31 00:00:00,110.13
2025-03-30 00:00:00,120.09
2025-03-29 00:00:00,120.08
2025-03-28 00:00:00,95.07
2025-03-27 00:00:00,125.01
2025-03-26 00:00:00,120.46
2025-03-25 00:00:00,100.09
2025-03-24 00:00:00,120.61
2025-03-23 00:00:00,125.22
2025-03-22 00:00:00,125.36
2025-03-21 00:00:00,100.08
2025-03-20 00:00:00,125.22
2025-03-19 00:00:00,125.49
2025-03-18 00:00:00,100.04
2025-03-17 00:00:00,125.04
2025-03-16 00:00:00,120.05
2025-03-15 00:00:00,120.01
2025-03-14 00:00:00,90.06
2025-03-13 00:00:00,115.08
2025-03-12 00:00:00,125.29
2025-03-11 00:00:00,100.19
2025-03-10 00:00:00,120.18
2025-03-09 00:00:00,116.08
2025-03-08 00:00:00,120.07
2025-03-07 00:00:00,85.02
2025-03-06 00:00:00,110.3
2025-03-05 00:00:00,115.13
2025-03-04 00:00:00,95.26
2025-03-03 00:00:00,115.37
2025-03-02 00:00:00,120.65
2025-03-01 00:00:00,120.09
2025-02-28 00:00:00,100.08
2025-02-27 00:00:00,115.21
2025-02-26 00:00:00,115.57
2025-02-25 00:00:00,100.24
2025-02-24 00:00:00,106.32
2025-02-23 00:00:00,110.87
2025-02-22 00:00:00,118.32
2025-02-21 00:00:00,100.44
2025-02-20 00:00:00,115.21
2025-02-19 00:00:00,110.71
2025-02-18 00:00:00,96.13
2025-02-17 00:00:00,108.6
2025-02-16 00:00:00,110.09
2025-02-15 00:00:00,108.22
2025-02-14 00:00:00,96.29
2025-02-13 00:00:00,110.05
2025-02-12 00:00:00,110.79
2025-02-11 00:00:00,90.75
2025-02-10 00:00:00,110.79
2025-02-09 00:00:00,100.16
2025-02-08 00:00:00,85.55
2025-02-07 00:00:00,75.39
2025-02-06 00:00:00,86.52
2025-02-05 00:00:00,90.1
2025-02-04 00:00:00,75.44
2025-02-03 00:00:00,80.19
2025-02-02 00:00:00,72.13
2025-02-01 00:00:00,76.1
2025-01-30 00:00:00,55.02
2025-01-29 00:00:00,80.01
2025-01-28 00:00:00,85.06
2025-01-27 00:00:00,85.22
2025-01-26 00:00:00,100.17
2025-01-25 00:00:00,115.49
2025-01-24 00:00:00,85.66
2025-01-23 00:00:00,109.97
2025-01-22 00:00:00,100.25
2025-01-21 00:00:00,100.62
2025-01-20 00:00:00,115.28
2025-01-19 00:00:00,110.25
2025-01-18 00:00:00,100.58
2025-01-17 00:00:00,100.17
2025-01-16 00:00:00,112.6
2025-01-15 00:00:00,100.1
2025-01-14 00:00:00,100.18
2025-01-13 00:00:00,96.32
2025-01-12 00:00:00,95.69
2025-01-11 00:00:00,98.93
2025-01-10 00:00:00,88.53
2025-01-09 00:00:00,102.08
2025-01-08 00:00:00,98.27
2025-01-07 00:00:00,87.09
2025-01-06 00:00:00,97.48
2025-01-05 00:00:00,110.63
2025-01-04 00:00:00,100.74
2025-01-03 00:00:00,93.35
2025-01-02 00:00:00,89.97
2025-01-01 00:00:00,96.61
2024-12-31 00:00:00,100.18
2024-12-30 00:00:00,100.66
2024-12-29 00:00:00,105.41
2024-12-28 00:00:00,100.28
2024-12-27 00:00:00,100.03
2024-12-26 00:00:00,108.05
2024-12-25 00:00:00,115.1
2024-12-24 00:00:00,100.07
2024-12-23 00:00:00,120.09
2024-12-22 00:00:00,120.05
2024-12-21 00:00:00,120.04
2024-12-20 00:00:00,100.04
2024-12-19 00:00:00,120.09
2024-12-18 00:00:00,120.14
2024-12-17 00:00:00,100.02
2024-12-16 00:00:00,120.03
2024-12-15 00:00:00,120.09
2024-12-14 00:00:00,120.66
2024-12-13 00:00:00,100.01
2024-12-12 00:00:00,120.03
2024-12-11 00:00:00,120.27
2024-12-10 00:00:00,100.11
2024-12-09 00:00:00,120.14
2024-12-08 00:00:00,120.09
2024-12-07 00:00:00,120.04
2024-12-06 00:00:00,100.41
2024-12-05 00:00:00,125.03
2024-12-04 00:00:00,120.06
2024-12-03 00:00:00,105.33
2024-12-02 00:00:00,130.14
2024-12-01 00:00:00,130.22
2024-11-30 00:00:00,125.11
2024-11-29 00:00:00,100.05
2024-11-28 00:00:00,125.05
2024-11-27 00:00:00,120.45
2024-11-26 00:00:00,100.05
2024-11-25 00:00:00,130.12
2024-11-24 00:00:00,130.17
2024-11-23 00:00:00,130.25
2024-11-22 00:00:00,110.01
2024-11-21 00:00:00,130.04
2024-11-20 00:00:00,130.07
2024-11-19 00:00:00,110.36
2024-11-18 00:00:00,130.2
2024-11-17 00:00:00,130.18
2024-11-16 00:00:00,130.51
2024-11-15 00:00:00,110.61
2024-11-14 00:00:00,130.24
2024-11-13 00:00:00,130.01
2024-11-12 00:00:00,110.05
2024-11-11 00:00:00,125.03
2024-11-10 00:00:00,130.19
2024-11-09 00:00:00,130.19
2024-11-08 00:00:00,105.11
2024-11-07 00:00:00,126.42
2024-11-06 00:00:00,130.02
2024-11-05 00:00:00,105.06
2024-11-04 00:00:00,126.16
2024-11-03 00:00:00,126.05
2024-11-02 00:00:00,130.02
2024-11-01 00:00:00,110.02
2024-10-31 00:00:00,130.1
2024-10-30 00:00:00,125.33
2024-10-29 00:00:00,130.06
2024-10-28 00:00:00,130.04
2024-10-27 00:00:00,125.02
2024-10-26 00:00:00,125.04
2024-10-25 00:00:00,130.0
2024-10-24 00:00:00,105.1
2024-10-23 00:00:00,105.04
2024-10-22 00:00:00,105.02
2024-10-21 00:00:00,105.06
2024-10-20 00:00:00,105.06
2024-10-19 00:00:00,100.05
2024-10-18 00:00:00,100.03
2024-10-17 00:00:00,100.03
2024-10-16 00:00:00,100.04
2024-10-15 00:00:00,100.07
2024-10-14 00:00:00,100.08
2024-10-13 00:00:00,100.06
2024-10-12 00:00:00,100.03
2024-10-11 00:00:00,88.55
2024-10-10 00:00:00,100.01
2024-10-09 00:00:00,100.01
2024-10-08 00:00:00,100.02
2024-10-07 00:00:00,100.07
2024-10-06 00:00:00,105.16
2024-10-05 00:00:00,120.11
2024-10-04 00:00:00,120.15
2024-10-03 00:00:00,120.34
2024-10-02 00:00:00,115.1
2024-10-01 00:00:00,120.1
2024-09-30 00:00:00,125.12
2024-09-29 00:00:00,125.19
2024-09-28 00:00:00,125.35
2024-09-27 00:00:00,105.31
2024-09-26 00:00:00,120.4
2024-09-25 00:00:00,115.35
2024-09-24 00:00:00,100.42
2024-09-23 00:00:00,110.57
2024-09-22 00:00:00,110.36
2024-09-21 00:00:00,115.65
2024-09-20 00:00:00,95.21
2024-09-19 00:00:00,100.59
2024-09-18 00:00:00,100.21
2024-09-17 00:00:00,95.11
2024-09-16 00:00:00,115.21
2024-09-15 00:00:00,120.07
2024-09-14 00:00:00,110.13
2024-09-13 00:00:00,90.52
2024-09-12 00:00:00,105.62
2024-09-11 00:00:00,105.35
2024-09-10 00:00:00,95.18
2024-09-09 00:00:00,105.26
2024-09-08 00:00:00,100.86
2024-09-07 00:00:00,105.64
2024-09-06 00:00:00,90.65
2024-09-05 00:00:00,105.62
2024-09-04 00:00:00,105.15
2024-09-03 00:00:00,95.18
2024-09-02 00:00:00,105.33
2024-09-01 00:00:00,105.38
2024-08-31 00:00:00,105.81
2024-08-30 00:00:00,95.76
2024-08-29 00:00:00,100.52
2024-08-28 00:00:00,100.44
2024-08-27 00:00:00,90.05
2024-08-26 00:00:00,105.15
2024-08-25 00:00:00,110.43
2024-08-24 00:00:00,110.34
2024-08-23 00:00:00,95.59
2024-08-22 00:00:00,110.33
2024-08-21 00:00:00,110.09
2024-08-20 00:00:00,92.89
2024-08-19 00:00:00,110.4
2024-08-18 00:00:00,105.32
2024-08-17 00:00:00,105.38
2024-08-16 00:00:00,90.65
2024-08-15 00:00:00,105.55
2024-08-14 00:00:00,100.25
2024-08-13 00:00:00,90.39
2024-08-12 00:00:00,95.55
2024-08-11 00:00:00,100.52
2024-08-10 00:00:00,85.69
2024-08-09 00:00:00,90.37
2024-08-08 00:00:00,105.03
2024-08-07 00:00:00,105.46
2024-08-06 00:00:00,95.27
2024-08-05 00:00:00,105.45
2024-08-04 00:00:00,105.56
2024-08-03 00:00:00,105.2
2024-08-02 00:00:00,95.08
2024-08-01 00:00:00,110.08
2024-07-31 00:00:00,77.06
2024-07-30 00:00:00,76.51
2024-07-29 00:00:00,100.54
2024-07-28 00:00:00,100.38
2024-07-27 00:00:00,95.61
2024-07-26 00:00:00,95.45
2024-07-25 00:00:00,95.05
2024-07-24 00:00:00,105.63
2024-07-23 00:00:00,95.38
2024-07-22 00:00:00,95.32
2024-07-21 00:00:00,100.17
2024-07-20 00:00:00,100.2
2024-07-19 00:00:00,90.25
2024-07-18 00:00:00,100.27
2024-07-17 00:00:00,100.24
2024-07-16 00:00:00,90.26
2024-07-15 00:00:00,100.17
2024-07-14 00:00:00,100.03
2024-07-13 00:00:00,95.58
2024-07-12 00:00:00,78.16
2024-07-11 00:00:00,91.58
2024-07-10 00:00:00,95.23
2024-07-09 00:00:00,95.09
2024-07-08 00:00:00,100.29
2024-07-07 00:00:00,103.26
2024-07-06 00:00:00,105.55
2024-07-05 00:00:00,100.37
2024-07-04 00:00:00,110.61
2024-07-03 00:00:00,110.11
2024-07-02 00:00:00,100.66
2024-07-01 00:00:00,110.47
2024-06-30 00:00:00,110.55
2024-06-29 00:00:00,105.2
2024-06-28 00:00:00,100.34
2024-06-27 00:00:00,105.33
2024-06-26 00:00:00,105.68
2024-06-25 00:00:00,100.2
2024-06-24 00:00:00,105.81
2024-06-23 00:00:00,100.85
2024-06-22 00:00:00,100.67
2024-06-21 00:00:00,95.48
2024-06-20 00:00:00,100.38
2024-06-19 00:00:00,105.16
2024-06-18 00:00:00,100.23
2024-06-17 00:00:00,105.59
2024-06-16 00:00:00,100.24
2024-06-15 00:00:00,100.21
2024-06-14 00:00:00,90.02
2024-06-13 00:00:00,102.3
2024-06-12 00:00:00,105.12
2024-06-11 00:00:00,105.15
2024-06-10 00:00:00,105.39
2024-06-09 00:00:00,105.5
2024-06-08 00:00:00,105.34
2024-06-07 00:00:00,95.14
2024-06-06 00:00:00,105.77
2024-06-05 00:00:00,105.55
2024-06-04 00:00:00,92.26
2024-06-03 00:00:00,105.32
2024-06-02 00:00:00,105.55
2024-06-01 00:00:00,105.25
2024-05-31 00:00:00,91.3
2024-05-30 00:00:00,106.33
2024-05-29 00:00:00,108.42
2024-05-28 00:00:00,92.4
2024-05-27 00:00:00,97.79
2024-05-26 00:00:00,100.14
2024-05-25 00:00:00,108.44
2024-05-24 00:00:00,94.5
2024-05-23 00:00:00,110.38
2024-05-22 00:00:00,118.2
2024-05-21 00:00:00,105.46
2024-05-20 00:00:00,120.39
2024-05-19 00:00:00,120.18
2024-05-18 00:00:00,120.14
2024-05-17 00:00:00,110.2
2024-05-16 00:00:00,120.55
2024-05-15 00:00:00,110.65
2024-05-14 00:00:00,105.38
2024-05-13 00:00:00,110.05
2024-05-12 00:00:00,110.04
2024-05-11 00:00:00,110.09
2024-05-10 00:00:00,90.12
2024-05-09 00:00:00,110.03
2024-05-08 00:00:00,110.1
2024-05-07 00:00:00,100.12
2024-05-06 00:00:00,110.21
2024-05-05 00:00:00,120.22
2024-05-04 00:00:00,125.15
2024-05-03 00:00:00,105.46
2024-05-02 00:00:00,110.12
2024-05-01 00:00:00,105.43
2024-04-30 00:00:00,105.16
2024-04-29 00:00:00,110.53
2024-04-28 00:00:00,115.07
2024-04-27 00:00:00,113.99
2024-04-26 00:00:00,100.04
2024-04-25 00:00:00,100.05
2024-04-24 00:00:00,100.06
2024-04-23 00:00:00,100.07
2024-04-22 00:00:00,100.08
2024-04-21 00:00:00,100.09
2024-04-20 00:00:00,100.08
2024-04-19 00:00:00,100.07
2024-04-18 00:00:00,100.03
2024-04-17 00:00:00,100.03
2024-04-16 00:00:00,100.02
2024-04-15 00:00:00,100.05
2024-04-14 00:00:00,100.06
2024-04-13 00:00:00,100.07
2024-04-12 00:00:00,100.04
2024-04-11 00:00:00,100.08
2024-04-10 00:00:00,100.03
2024-04-09 00:00:00,100.02
2024-04-08 00:00:00,100.09
2024-04-07 00:00:00,100.08
2024-04-06 00:00:00,100.01
2024-04-05 00:00:00,100.03
2024-04-04 00:00:00,100.11
2024-04-03 00:00:00,100.08
2024-04-02 00:00:00,85.31
2024-04-01 00:00:00,100.03
2024-03-31 00:00:00,115.06
2024-03-30 00:00:00,115.13
2024-03-29 00:00:00,100.08
2024-03-28 00:00:00,120.04
2024-03-27 00:00:00,120.44
2024-03-26 00:00:00,105.22
2024-03-25 00:00:00,122.4
2024-03-24 00:00:00,125.27
2024-03-23 00:00:00,120.66
2024-03-22 00:00:00,105.26
2024-03-21 00:00:00,118.11
2024-03-20 00:00:00,110.8
2024-03-19 00:00:00,100.08
2024-03-18 00:00:00,125.04
2024-03-17 00:00:00,125.3
2024-03-16 00:00:00,125.17
2024-03-15 00:00:00,105.56
2024-03-14 00:00:00,125.61
2024-03-13 00:00:00,125.62
2024-03-12 00:00:00,110.4
2024-03-11 00:00:00,125.39
2024-03-10 00:00:00,125.51
2024-03-09 00:00:00,125.52
2024-03-08 00:00:00,105.07
2024-03-07 00:00:00,120.32
2024-03-06 00:00:00,120.22
2024-03-05 00:00:00,100.3
2024-03-04 00:00:00,125.33
2024-03-03 00:00:00,118.06
2024-03-02 00:00:00,115.18
2024-03-01 00:00:00,100.63
2024-02-29 00:00:00,108.11
2024-02-28 00:00:00,105.57
2024-02-27 00:00:00,105.05
2024-02-26 00:00:00,105.19
2024-02-25 00:00:00,105.69
2024-02-24 00:00:00,105.59
2024-02-23 00:00:00,87.15
2024-02-22 00:00:00,103.36
2024-02-21 00:00:00,100.3
2024-02-20 00:00:00,96.84
2024-02-19 00:00:00,115.12
2024-02-18 00:00:00,115.11
2024-02-17 00:00:00,98.5
2024-02-16 00:00:00,90.62
2024-02-15 00:00:00,90.31
2024-02-14 00:00:00,80.64
2024-02-13 00:00:00,70.16
2024-02-12 00:00:00,80.05
2024-02-11 00:00:00,80.06
2024-02-10 00:00:00,80.26
2024-02-09 00:00:00,80.02
2024-02-08 00:00:00,93.62
2024-02-07 00:00:00,85.49
2024-02-06 00:00:00,82.07
2024-02-05 00:00:00,85.45
2024-02-04 00:00:00,100.07
2024-02-03 00:00:00,113.27
2024-02-02 00:00:00,100.58
2024-02-01 00:00:00,115.68
2024-01-31 00:00:00,115.24
2024-01-30 00:00:00,100.36
2024-01-29 00:00:00,115.36
2024-01-28 00:00:00,115.64
2024-01-27 00:00:00,115.44
