指标名称,纳斯达克指数：收盘价（日）
指标编码,GM0000000319
1995-02-08 00:00:00,783.78
1995-02-07 00:00:00,778.97
1995-02-06 00:00:00,778.83
1995-02-03 00:00:00,772.03
1995-02-02 00:00:00,763.63
1995-02-01 00:00:00,758.31
1995-01-31 00:00:00,755.2
1995-01-30 00:00:00,751.83
1995-01-27 00:00:00,758.91
1995-01-26 00:00:00,757.56
1995-01-25 00:00:00,760.98
1995-01-24 00:00:00,763.2
1995-01-23 00:00:00,759.52
1995-01-20 00:00:00,762.05
1995-01-19 00:00:00,768.55
1995-01-18 00:00:00,772.38
1995-01-17 00:00:00,772.14
1995-01-16 00:00:00,768.18
1995-01-13 00:00:00,762.16
1995-01-12 00:00:00,756.51
1995-01-11 00:00:00,755.73
1995-01-10 00:00:00,756.52
1995-01-09 00:00:00,752.09
1995-01-06 00:00:00,749.69
1995-01-05 00:00:00,745.66
1995-01-04 00:00:00,745.83
1995-01-03 00:00:00,743.58
1994-12-30 00:00:00,751.96
1994-12-29 00:00:00,749.52
1994-12-28 00:00:00,742.46
1994-12-27 00:00:00,746.19
1994-12-23 00:00:00,742.19
1994-12-22 00:00:00,739.34
1994-12-21 00:00:00,737.12
1994-12-20 00:00:00,728.51
1994-12-19 00:00:00,727.89
1994-12-16 00:00:00,729.07
1994-12-15 00:00:00,730.68
1994-12-14 00:00:00,725.67
1994-12-13 00:00:00,719.48
1994-12-12 00:00:00,719.12
1994-12-09 00:00:00,719.05
1994-12-08 00:00:00,719.12
1994-12-07 00:00:00,734.27
1994-12-06 00:00:00,741.23
1994-12-05 00:00:00,745.71
1994-12-02 00:00:00,745.02
1994-12-01 00:00:00,741.19
1994-11-30 00:00:00,750.32
1994-11-29 00:00:00,751.48
1994-11-28 00:00:00,745.73
1994-11-25 00:00:00,742.52
1994-11-23 00:00:00,736.7
1994-11-22 00:00:00,741.21
1994-11-21 00:00:00,757.74
1994-11-18 00:00:00,764.67
1994-11-17 00:00:00,765.85
1994-11-16 00:00:00,769.64
1994-11-15 00:00:00,769.02
1994-11-14 00:00:00,768.14
1994-11-11 00:00:00,762.12
1994-11-10 00:00:00,764.39
1994-11-09 00:00:00,767.25
1994-11-08 00:00:00,767.54
1994-11-07 00:00:00,762.31
1994-11-04 00:00:00,766.08
1994-11-03 00:00:00,772.1
1994-11-02 00:00:00,771.82
1994-11-01 00:00:00,772.19
1994-10-31 00:00:00,777.49
1994-10-28 00:00:00,776.15
1994-10-27 00:00:00,767.46
1994-10-26 00:00:00,763.24
1994-10-25 00:00:00,758.26
1994-10-24 00:00:00,761.21
1994-10-21 00:00:00,765.38
1994-10-20 00:00:00,768.24
1994-10-19 00:00:00,770.62
1994-10-18 00:00:00,764.81
1994-10-17 00:00:00,765.78
1994-10-14 00:00:00,767.08
1994-10-13 00:00:00,767.89
1994-10-12 00:00:00,767.0
1994-10-11 00:00:00,765.58
1994-10-10 00:00:00,756.81
1994-10-07 00:00:00,749.96
1994-10-06 00:00:00,744.19
1994-10-05 00:00:00,746.28
1994-10-04 00:00:00,747.31
1994-10-03 00:00:00,760.91
1994-09-30 00:00:00,764.42
1994-09-29 00:00:00,759.35
1994-09-28 00:00:00,760.01
1994-09-27 00:00:00,755.37
1994-09-26 00:00:00,755.63
1994-09-23 00:00:00,757.45
1994-09-22 00:00:00,760.44
1994-09-21 00:00:00,760.7
1994-09-20 00:00:00,766.74
1994-09-19 00:00:00,776.72
1994-09-16 00:00:00,777.91
1994-09-15 00:00:00,778.66
1994-09-14 00:00:00,768.61
1994-09-13 00:00:00,765.83
1994-09-12 00:00:00,760.01
1994-09-09 00:00:00,763.73
1994-09-08 00:00:00,769.3
1994-09-07 00:00:00,764.28
1994-09-06 00:00:00,759.48
1994-09-02 00:00:00,759.23
1994-09-01 00:00:00,758.95
1994-08-31 00:00:00,765.62
1994-08-30 00:00:00,766.46
1994-08-29 00:00:00,763.21
1994-08-26 00:00:00,762.94
1994-08-25 00:00:00,754.8
1994-08-24 00:00:00,751.72
1994-08-23 00:00:00,747.98
1994-08-22 00:00:00,742.29
1994-08-19 00:00:00,742.42
1994-08-18 00:00:00,742.17
1994-08-17 00:00:00,742.66
1994-08-16 00:00:00,735.51
1994-08-15 00:00:00,732.89
1994-08-12 00:00:00,731.61
1994-08-11 00:00:00,728.2
1994-08-10 00:00:00,728.21
1994-08-09 00:00:00,722.61
1994-08-08 00:00:00,720.47
1994-08-05 00:00:00,718.66
1994-08-04 00:00:00,720.18
1994-08-03 00:00:00,723.7
1994-08-02 00:00:00,724.8
1994-08-01 00:00:00,724.87
1994-07-29 00:00:00,722.16
1994-07-28 00:00:00,712.43
1994-07-27 00:00:00,712.13
1994-07-26 00:00:00,715.65
1994-07-25 00:00:00,716.88
1994-07-22 00:00:00,716.68
1994-07-21 00:00:00,715.03
1994-07-20 00:00:00,712.77
1994-07-19 00:00:00,719.32
1994-07-18 00:00:00,722.62
1994-07-15 00:00:00,721.36
1994-07-14 00:00:00,721.56
1994-07-13 00:00:00,719.35
1994-07-12 00:00:00,709.59
1994-07-11 00:00:00,706.83
1994-07-08 00:00:00,707.47
1994-07-07 00:00:00,706.53
1994-07-06 00:00:00,701.0
1994-07-05 00:00:00,703.59
1994-07-01 00:00:00,706.85
1994-06-30 00:00:00,705.93
1994-06-29 00:00:00,704.01
1994-06-28 00:00:00,702.05
1994-06-27 00:00:00,702.68
1994-06-24 00:00:00,693.79
1994-06-23 00:00:00,700.86
1994-06-22 00:00:00,712.74
1994-06-21 00:00:00,708.79
1994-06-20 00:00:00,718.85
1994-06-17 00:00:00,729.35
1994-06-16 00:00:00,734.97
1994-06-15 00:00:00,735.84
1994-06-14 00:00:00,735.98
1994-06-13 00:00:00,731.7
1994-06-10 00:00:00,734.25
1994-06-09 00:00:00,728.87
1994-06-08 00:00:00,729.79
1994-06-07 00:00:00,739.29
1994-06-06 00:00:00,743.43
1994-06-03 00:00:00,742.38
1994-06-02 00:00:00,739.5
1994-06-01 00:00:00,735.52
1994-05-31 00:00:00,735.19
1994-05-27 00:00:00,733.14
1994-05-26 00:00:00,731.64
1994-05-25 00:00:00,732.08
1994-05-24 00:00:00,731.47
1994-05-23 00:00:00,724.95
1994-05-20 00:00:00,726.7
1994-05-19 00:00:00,727.31
1994-05-18 00:00:00,721.89
1994-05-17 00:00:00,711.52
1994-05-16 00:00:00,711.91
1994-05-13 00:00:00,716.92
1994-05-12 00:00:00,719.61
1994-05-11 00:00:00,717.0
1994-05-10 00:00:00,724.99
1994-05-09 00:00:00,722.96
1994-05-06 00:00:00,732.86
1994-05-05 00:00:00,740.55
1994-05-04 00:00:00,740.3
1994-05-03 00:00:00,739.37
1994-05-02 00:00:00,740.68
1994-04-29 00:00:00,733.84
1994-04-28 00:00:00,731.69
1994-04-26 00:00:00,734.21
1994-04-25 00:00:00,730.81
1994-04-22 00:00:00,722.56
1994-04-21 00:00:00,718.73
1994-04-20 00:00:00,705.52
1994-04-19 00:00:00,712.85
1994-04-18 00:00:00,720.45
1994-04-15 00:00:00,727.99
1994-04-14 00:00:00,727.31
1994-04-13 00:00:00,727.38
1994-04-12 00:00:00,739.22
1994-04-11 00:00:00,748.11
1994-04-08 00:00:00,748.71
1994-04-07 00:00:00,755.17
1994-04-06 00:00:00,750.72
1994-04-05 00:00:00,750.95
1994-04-04 00:00:00,727.41
1994-03-31 00:00:00,743.46
1994-03-30 00:00:00,744.91
1994-03-29 00:00:00,755.3
1994-03-28 00:00:00,772.5
1994-03-25 00:00:00,783.45
1994-03-24 00:00:00,786.69
1994-03-23 00:00:00,797.53
1994-03-22 00:00:00,796.35
1994-03-21 00:00:00,797.3
1994-03-18 00:00:00,803.93
1994-03-17 00:00:00,803.85
1994-03-16 00:00:00,798.97
1994-03-15 00:00:00,793.51
1994-03-14 00:00:00,792.8
1994-03-11 00:00:00,789.2
1994-03-10 00:00:00,789.09
1994-03-09 00:00:00,793.04
1994-03-08 00:00:00,792.12
1994-03-07 00:00:00,795.05
1994-03-04 00:00:00,790.55
1994-03-03 00:00:00,784.58
1994-03-02 00:00:00,783.47
1994-03-01 00:00:00,788.64
1994-02-28 00:00:00,792.5
1994-02-25 00:00:00,783.78
1994-02-24 00:00:00,779.45
1994-02-23 00:00:00,789.11
1994-02-22 00:00:00,791.15
1994-02-18 00:00:00,788.86
1994-02-17 00:00:00,790.24
1994-02-16 00:00:00,792.62
1994-02-15 00:00:00,790.12
1994-02-14 00:00:00,785.45
1994-02-11 00:00:00,780.98
1994-02-10 00:00:00,783.41
1994-02-09 00:00:00,786.53
1994-02-08 00:00:00,782.7
1994-02-07 00:00:00,779.2
1994-02-04 00:00:00,777.29
1994-02-03 00:00:00,797.79
1994-02-02 00:00:00,799.58
1994-02-01 00:00:00,797.24
1994-01-31 00:00:00,800.47
1994-01-28 00:00:00,796.53
1994-01-27 00:00:00,792.88
1994-01-26 00:00:00,788.8
1994-01-25 00:00:00,786.39
1994-01-24 00:00:00,790.66
1994-01-21 00:00:00,794.29
1994-01-20 00:00:00,793.02
1994-01-19 00:00:00,789.28
1994-01-18 00:00:00,793.02
1994-01-17 00:00:00,792.18
1994-01-14 00:00:00,792.31
1994-01-13 00:00:00,787.85
1994-01-12 00:00:00,786.87
1994-01-11 00:00:00,785.52
1994-01-10 00:00:00,786.69
1994-01-07 00:00:00,782.94
1994-01-06 00:00:00,780.42
1994-01-05 00:00:00,778.05
1994-01-04 00:00:00,774.28
1994-01-03 00:00:00,770.72
1993-12-31 00:00:00,776.82
1993-12-30 00:00:00,771.08
1993-12-29 00:00:00,768.48
1993-12-28 00:00:00,764.57
1993-12-27 00:00:00,761.06
1993-12-23 00:00:00,758.7
1993-12-22 00:00:00,756.08
1993-12-21 00:00:00,755.63
1993-12-20 00:00:00,760.15
1993-12-17 00:00:00,759.23
1993-12-16 00:00:00,755.53
1993-12-15 00:00:00,752.97
1993-12-14 00:00:00,751.47
1993-12-13 00:00:00,759.72
1993-12-10 00:00:00,760.75
1993-12-09 00:00:00,761.48
1993-12-08 00:00:00,767.89
1993-12-07 00:00:00,769.35
1993-12-06 00:00:00,771.09
1993-12-03 00:00:00,772.24
1993-12-02 00:00:00,766.73
1993-12-01 00:00:00,763.8
1993-11-30 00:00:00,754.4
1993-11-29 00:00:00,751.54
1993-11-26 00:00:00,754.41
1993-11-24 00:00:00,753.18
1993-11-23 00:00:00,746.82
1993-11-22 00:00:00,738.13
1993-11-19 00:00:00,751.56
1993-11-18 00:00:00,754.33
1993-11-17 00:00:00,762.36
1993-11-16 00:00:00,771.69
1993-11-15 00:00:00,772.45
1993-11-12 00:00:00,779.32
1993-11-11 00:00:00,778.98
1993-11-10 00:00:00,776.5
1993-11-09 00:00:00,769.84
1993-11-08 00:00:00,766.21
1993-11-05 00:00:00,762.99
1993-11-04 00:00:00,757.26
1993-11-03 00:00:00,772.95
1993-11-02 00:00:00,785.66
1993-11-01 00:00:00,783.77
1993-10-29 00:00:00,779.26
1993-10-28 00:00:00,773.49
1993-10-27 00:00:00,771.88
1993-10-26 00:00:00,765.46
1993-10-25 00:00:00,769.75
1993-10-22 00:00:00,772.68
1993-10-21 00:00:00,771.28
1993-10-20 00:00:00,768.25
1993-10-19 00:00:00,768.71
1993-10-18 00:00:00,782.91
1993-10-15 00:00:00,787.42
1993-10-14 00:00:00,785.41
1993-10-13 00:00:00,778.97
1993-10-12 00:00:00,772.46
1993-10-11 00:00:00,767.65
1993-10-08 00:00:00,764.27
1993-10-07 00:00:00,762.49
1993-10-06 00:00:00,764.77
1993-10-05 00:00:00,762.27
1993-10-04 00:00:00,764.84
1993-10-01 00:00:00,763.23
1993-09-30 00:00:00,762.78
1993-09-29 00:00:00,763.17
1993-09-28 00:00:00,763.66
1993-09-27 00:00:00,759.96
1993-09-24 00:00:00,754.65
1993-09-23 00:00:00,752.26
1993-09-22 00:00:00,745.54
1993-09-21 00:00:00,733.56
1993-09-20 00:00:00,740.21
1993-09-17 00:00:00,740.11
1993-09-16 00:00:00,739.8
1993-09-15 00:00:00,739.55
1993-09-14 00:00:00,732.64
1993-09-13 00:00:00,740.32
1993-09-10 00:00:00,744.31
1993-09-09 00:00:00,737.71
1993-09-08 00:00:00,730.73
1993-09-07 00:00:00,739.35
1993-09-03 00:00:00,749.71
1993-09-02 00:00:00,748.65
1993-09-01 00:00:00,746.15
1993-08-31 00:00:00,742.84
1993-08-30 00:00:00,737.38
1993-08-27 00:00:00,734.07
1993-08-26 00:00:00,731.39
1993-08-25 00:00:00,733.66
1993-08-24 00:00:00,735.13
1993-08-23 00:00:00,730.86
1993-08-20 00:00:00,730.96
1993-08-19 00:00:00,730.48
1993-08-18 00:00:00,734.83
1993-08-17 00:00:00,731.01
1993-08-16 00:00:00,726.89
1993-08-13 00:00:00,718.26
1993-08-12 00:00:00,717.12
1993-08-11 00:00:00,718.77
1993-08-10 00:00:00,717.08
1993-08-09 00:00:00,718.49
1993-08-06 00:00:00,718.08
1993-08-05 00:00:00,715.5
1993-08-04 00:00:00,713.79
1993-08-03 00:00:00,709.01
1993-08-02 00:00:00,707.66
1993-07-30 00:00:00,704.7
1993-07-29 00:00:00,707.24
1993-07-28 00:00:00,705.59
1993-07-27 00:00:00,701.0
1993-07-26 00:00:00,704.55
1993-07-23 00:00:00,700.24
1993-07-22 00:00:00,695.52
1993-07-21 00:00:00,700.08
1993-07-20 00:00:00,701.9
1993-07-19 00:00:00,695.83
1993-07-16 00:00:00,699.73
1993-07-15 00:00:00,708.69
1993-07-14 00:00:00,712.49
1993-07-13 00:00:00,708.47
1993-07-12 00:00:00,707.67
1993-07-09 00:00:00,705.81
1993-07-08 00:00:00,702.71
1993-07-07 00:00:00,698.79
1993-07-06 00:00:00,702.22
1993-07-02 00:00:00,704.49
1993-07-01 00:00:00,703.59
1993-06-30 00:00:00,703.95
1993-06-29 00:00:00,701.07
1993-06-28 00:00:00,702.84
1993-06-25 00:00:00,694.81
1993-06-24 00:00:00,688.72
1993-06-23 00:00:00,684.79
1993-06-22 00:00:00,686.77
1993-06-21 00:00:00,688.74
1993-06-18 00:00:00,689.59
1993-06-17 00:00:00,695.94
1993-06-16 00:00:00,696.26
1993-06-15 00:00:00,697.34
1993-06-14 00:00:00,696.41
1993-06-11 00:00:00,693.19
1993-06-10 00:00:00,688.05
1993-06-09 00:00:00,689.24
1993-06-08 00:00:00,687.74
1993-06-07 00:00:00,694.61
1993-06-04 00:00:00,702.01
1993-06-03 00:00:00,706.22
1993-06-02 00:00:00,705.86
1993-06-01 00:00:00,704.28
1993-05-28 00:00:00,700.53
1993-05-27 00:00:00,704.59
1993-05-26 00:00:00,704.09
1993-05-25 00:00:00,695.04
1993-05-24 00:00:00,694.69
1993-05-21 00:00:00,694.29
1993-05-20 00:00:00,697.43
1993-05-19 00:00:00,690.43
1993-05-18 00:00:00,680.78
1993-05-17 00:00:00,677.96
1993-05-14 00:00:00,676.37
1993-05-13 00:00:00,675.64
1993-05-12 00:00:00,681.69
1993-05-11 00:00:00,683.06
1993-05-10 00:00:00,682.82
1993-05-07 00:00:00,681.44
1993-05-06 00:00:00,680.04
1993-05-05 00:00:00,683.26
1993-05-04 00:00:00,678.16
1993-05-03 00:00:00,666.71
1993-04-30 00:00:00,661.42
1993-04-29 00:00:00,658.45
1993-04-28 00:00:00,658.16
1993-04-27 00:00:00,652.52
1993-04-26 00:00:00,645.87
1993-04-23 00:00:00,658.41
1993-04-22 00:00:00,663.51
1993-04-21 00:00:00,664.04
1993-04-20 00:00:00,661.97
1993-04-19 00:00:00,663.03
1993-04-16 00:00:00,666.78
1993-04-15 00:00:00,670.32
1993-04-14 00:00:00,673.94
1993-04-13 00:00:00,673.83
1993-04-12 00:00:00,673.12
1993-04-08 00:00:00,666.33
1993-04-07 00:00:00,668.88
1993-04-06 00:00:00,664.14
1993-04-05 00:00:00,670.71
1993-04-02 00:00:00,669.85
1993-04-01 00:00:00,686.64
1993-03-31 00:00:00,690.13
1993-03-30 00:00:00,686.25
1993-03-29 00:00:00,680.76
1993-03-26 00:00:00,681.54
1993-03-25 00:00:00,681.01
1993-03-24 00:00:00,674.36
1993-03-23 00:00:00,675.04
1993-03-22 00:00:00,676.62
1993-03-19 00:00:00,682.72
1993-03-18 00:00:00,687.41
1993-03-17 00:00:00,687.4
1993-03-16 00:00:00,695.47
1993-03-15 00:00:00,695.21
1993-03-12 00:00:00,692.78
1993-03-11 00:00:00,694.28
1993-03-10 00:00:00,692.87
1993-03-09 00:00:00,688.96
1993-03-08 00:00:00,687.23
1993-03-05 00:00:00,681.37
1993-03-04 00:00:00,680.73
1993-03-03 00:00:00,683.92
1993-03-02 00:00:00,677.72
1993-03-01 00:00:00,669.51
1993-02-26 00:00:00,670.77
1993-02-25 00:00:00,667.07
1993-02-24 00:00:00,662.46
1993-02-23 00:00:00,651.4
1993-02-22 00:00:00,652.42
1993-02-19 00:00:00,663.61
1993-02-18 00:00:00,662.45
1993-02-17 00:00:00,659.43
1993-02-16 00:00:00,665.39
1993-02-12 00:00:00,690.54
1993-02-11 00:00:00,695.88
1993-02-10 00:00:00,695.02
1993-02-09 00:00:00,692.21
1993-02-08 00:00:00,698.44
1993-02-05 00:00:00,700.98
1993-02-04 00:00:00,708.85
1993-02-03 00:00:00,708.67
1993-02-02 00:00:00,705.12
1993-02-01 00:00:00,701.77
1993-01-29 00:00:00,696.34
1993-01-28 00:00:00,694.67
1993-01-27 00:00:00,697.9
1993-01-26 00:00:00,707.16
1993-01-25 00:00:00,706.95
1993-01-22 00:00:00,701.63
1993-01-21 00:00:00,700.77
1993-01-20 00:00:00,697.44
1993-01-19 00:00:00,696.81
1993-01-18 00:00:00,698.13
1993-01-15 00:00:00,697.15
1993-01-14 00:00:00,695.7
1993-01-13 00:00:00,686.78
1993-01-12 00:00:00,679.45
1993-01-11 00:00:00,682.4
1993-01-08 00:00:00,677.21
1993-01-07 00:00:00,678.21
1993-01-06 00:00:00,681.85
1993-01-05 00:00:00,674.34
1993-01-04 00:00:00,671.8
1992-12-31 00:00:00,676.95
1992-12-30 00:00:00,671.85
1992-12-29 00:00:00,669.01
1992-12-28 00:00:00,666.25
1992-12-24 00:00:00,665.7
1992-12-23 00:00:00,662.96
1992-12-22 00:00:00,660.84
1992-12-21 00:00:00,662.46
1992-12-18 00:00:00,661.29
1992-12-17 00:00:00,658.46
1992-12-16 00:00:00,649.63
1992-12-15 00:00:00,650.75
1992-12-14 00:00:00,654.73
1992-12-11 00:00:00,655.79
1992-12-10 00:00:00,658.93
1992-12-09 00:00:00,663.92
1992-12-08 00:00:00,667.12
1992-12-07 00:00:00,666.53
1992-12-04 00:00:00,661.6
1992-12-03 00:00:00,656.36
1992-12-02 00:00:00,652.91
1992-12-01 00:00:00,653.95
1992-11-30 00:00:00,652.73
1992-11-27 00:00:00,649.49
1992-11-25 00:00:00,648.33
1992-11-24 00:00:00,645.94
1992-11-23 00:00:00,638.65
1992-11-20 00:00:00,642.6
1992-11-19 00:00:00,638.57
1992-11-18 00:00:00,634.86
1992-11-17 00:00:00,627.07
1992-11-16 00:00:00,634.01
1992-11-13 00:00:00,637.16
1992-11-12 00:00:00,634.37
1992-11-11 00:00:00,634.92
1992-11-10 00:00:00,627.76
1992-11-09 00:00:00,622.05
1992-11-06 00:00:00,616.82
1992-11-05 00:00:00,614.08
1992-11-04 00:00:00,605.52
1992-11-03 00:00:00,604.58
1992-11-02 00:00:00,607.57
1992-10-30 00:00:00,605.17
1992-10-29 00:00:00,605.82
1992-10-28 00:00:00,601.39
1992-10-27 00:00:00,596.95
1992-10-26 00:00:00,598.92
1992-10-23 00:00:00,597.3
1992-10-22 00:00:00,597.12
1992-10-21 00:00:00,597.15
1992-10-20 00:00:00,592.7
1992-10-19 00:00:00,590.67
1992-10-16 00:00:00,582.61
1992-10-15 00:00:00,578.64
1992-10-14 00:00:00,576.22
1992-10-13 00:00:00,576.44
1992-10-12 00:00:00,573.84
1992-10-09 00:00:00,570.52
1992-10-08 00:00:00,573.88
1992-10-07 00:00:00,569.2
1992-10-06 00:00:00,570.55
1992-10-05 00:00:00,565.21
1992-10-02 00:00:00,571.63
1992-10-01 00:00:00,578.33
1992-09-30 00:00:00,583.27
1992-09-29 00:00:00,577.63
1992-09-28 00:00:00,575.34
1992-09-25 00:00:00,577.2
1992-09-24 00:00:00,585.93
1992-09-23 00:00:00,582.96
1992-09-22 00:00:00,583.0
1992-09-21 00:00:00,588.58
1992-09-18 00:00:00,589.12
1992-09-17 00:00:00,587.82
1992-09-16 00:00:00,585.89
1992-09-15 00:00:00,587.86
1992-09-14 00:00:00,594.21
1992-09-11 00:00:00,583.01
1992-09-10 00:00:00,581.24
1992-09-09 00:00:00,574.89
1992-09-08 00:00:00,571.17
1992-09-04 00:00:00,573.44
1992-09-03 00:00:00,574.88
1992-09-02 00:00:00,571.25
1992-09-01 00:00:00,565.61
1992-08-31 00:00:00,563.12
1992-08-28 00:00:00,563.56
1992-08-27 00:00:00,563.27
1992-08-26 00:00:00,558.8
1992-08-25 00:00:00,554.22
1992-08-24 00:00:00,555.39
1992-08-21 00:00:00,563.7
1992-08-20 00:00:00,567.86
1992-08-19 00:00:00,567.61
1992-08-18 00:00:00,570.87
1992-08-17 00:00:00,572.47
1992-08-14 00:00:00,573.18
1992-08-13 00:00:00,570.99
1992-08-12 00:00:00,570.85
1992-08-11 00:00:00,571.6
1992-08-10 00:00:00,573.14
1992-08-07 00:00:00,573.74
1992-08-06 00:00:00,574.02
1992-08-05 00:00:00,576.87
1992-08-04 00:00:00,581.32
1992-08-03 00:00:00,582.36
1992-07-31 00:00:00,580.83
1992-07-30 00:00:00,578.8
1992-07-29 00:00:00,577.49
1992-07-28 00:00:00,571.63
1992-07-27 00:00:00,564.73
1992-07-24 00:00:00,565.61
1992-07-23 00:00:00,565.24
1992-07-22 00:00:00,563.88
1992-07-21 00:00:00,568.63
1992-07-20 00:00:00,564.28
1992-07-17 00:00:00,570.52
1992-07-16 00:00:00,576.19
1992-07-15 00:00:00,575.47
1992-07-14 00:00:00,575.21
1992-07-13 00:00:00,570.22
1992-07-10 00:00:00,567.8
1992-07-09 00:00:00,564.75
1992-07-08 00:00:00,557.57
1992-07-07 00:00:00,557.41
1992-07-06 00:00:00,563.17
1992-07-02 00:00:00,563.35
1992-07-01 00:00:00,568.99
1992-06-30 00:00:00,563.6
1992-06-29 00:00:00,558.8
1992-06-26 00:00:00,547.84
1992-06-25 00:00:00,548.2
1992-06-24 00:00:00,551.39
1992-06-23 00:00:00,553.36
1992-06-22 00:00:00,549.73
1992-06-19 00:00:00,554.2
1992-06-18 00:00:00,549.17
1992-06-17 00:00:00,553.24
1992-06-16 00:00:00,564.07
1992-06-15 00:00:00,569.01
1992-06-12 00:00:00,569.52
1992-06-11 00:00:00,567.68
1992-06-10 00:00:00,569.71
1992-06-09 00:00:00,573.8
1992-06-08 00:00:00,582.01
1992-06-05 00:00:00,585.43
1992-06-04 00:00:00,588.26
1992-06-03 00:00:00,589.93
1992-06-02 00:00:00,589.18
1992-06-01 00:00:00,588.37
1992-05-29 00:00:00,585.31
1992-05-28 00:00:00,580.49
1992-05-27 00:00:00,577.35
1992-05-26 00:00:00,575.65
1992-05-22 00:00:00,580.3
1992-05-21 00:00:00,579.1
1992-05-20 00:00:00,580.29
1992-05-19 00:00:00,578.05
1992-05-18 00:00:00,576.53
1992-05-15 00:00:00,574.43
1992-05-14 00:00:00,576.46
1992-05-13 00:00:00,582.38
1992-05-12 00:00:00,583.96
1992-05-11 00:00:00,587.13
1992-05-08 00:00:00,585.76
1992-05-07 00:00:00,587.16
1992-05-06 00:00:00,589.36
1992-05-05 00:00:00,588.07
1992-05-04 00:00:00,583.54
1992-05-01 00:00:00,578.14
1992-04-30 00:00:00,578.68
1992-04-29 00:00:00,569.94
1992-04-28 00:00:00,560.33
1992-04-27 00:00:00,566.94
1992-04-24 00:00:00,572.89
1992-04-23 00:00:00,576.05
1992-04-22 00:00:00,578.23
1992-04-21 00:00:00,575.05
1992-04-20 00:00:00,577.2
1992-04-16 00:00:00,591.81
1992-04-15 00:00:00,600.03
1992-04-14 00:00:00,594.81
1992-04-13 00:00:00,588.15
1992-04-10 00:00:00,584.24
1992-04-09 00:00:00,586.75
1992-04-08 00:00:00,573.68
1992-04-07 00:00:00,581.61
1992-04-06 00:00:00,596.29
1992-04-03 00:00:00,590.01
1992-04-02 00:00:00,593.82
1992-04-01 00:00:00,602.09
1992-03-31 00:00:00,603.77
1992-03-30 00:00:00,602.07
1992-03-27 00:00:00,604.67
1992-03-26 00:00:00,615.4
1992-03-25 00:00:00,619.48
1992-03-24 00:00:00,618.68
1992-03-23 00:00:00,621.83
1992-03-20 00:00:00,624.28
1992-03-19 00:00:00,625.96
1992-03-18 00:00:00,624.94
1992-03-17 00:00:00,623.27
1992-03-16 00:00:00,617.94
1992-03-13 00:00:00,618.62
1992-03-12 00:00:00,615.92
1992-03-11 00:00:00,617.14
1992-03-10 00:00:00,623.46
1992-03-09 00:00:00,615.82
1992-03-06 00:00:00,615.95
1992-03-05 00:00:00,621.97
1992-03-04 00:00:00,630.29
1992-03-03 00:00:00,634.25
1992-03-02 00:00:00,635.47
1992-02-28 00:00:00,633.47
1992-02-27 00:00:00,633.95
1992-02-26 00:00:00,632.4
1992-02-25 00:00:00,621.4
1992-02-24 00:00:00,624.93
1992-02-21 00:00:00,629.75
1992-02-20 00:00:00,632.23
1992-02-19 00:00:00,622.41
1992-02-18 00:00:00,626.41
1992-02-14 00:00:00,636.43
1992-02-13 00:00:00,639.1
1992-02-12 00:00:00,644.92
1992-02-11 00:00:00,633.37
1992-02-10 00:00:00,634.13
1992-02-07 00:00:00,634.95
1992-02-06 00:00:00,637.67
1992-02-05 00:00:00,636.97
1992-02-04 00:00:00,631.0
1992-02-03 00:00:00,623.43
1992-01-31 00:00:00,620.21
1992-01-30 00:00:00,621.37
1992-01-29 00:00:00,616.31
1992-01-28 00:00:00,621.29
1992-01-27 00:00:00,621.0
1992-01-24 00:00:00,624.68
1992-01-23 00:00:00,622.86
1992-01-22 00:00:00,620.68
1992-01-21 00:00:00,604.87
1992-01-20 00:00:00,619.38
1992-01-17 00:00:00,626.85
1992-01-16 00:00:00,627.34
1992-01-15 00:00:00,630.82
1992-01-14 00:00:00,625.75
1992-01-13 00:00:00,617.63
1992-01-10 00:00:00,615.7
1992-01-09 00:00:00,619.8
1992-01-08 00:00:00,610.32
1992-01-07 00:00:00,602.29
1992-01-06 00:00:00,597.9
1992-01-03 00:00:00,592.65
1992-01-02 00:00:00,586.45
1991-12-31 00:00:00,586.34
1991-12-30 00:00:00,579.75
1991-12-27 00:00:00,565.71
1991-12-26 00:00:00,559.3
1991-12-24 00:00:00,549.56
1991-12-23 00:00:00,543.9
1991-12-20 00:00:00,535.76
1991-12-19 00:00:00,534.53
1991-12-18 00:00:00,539.84
1991-12-17 00:00:00,539.7
1991-12-16 00:00:00,543.73
1991-12-13 00:00:00,540.9
1991-12-12 00:00:00,536.02
1991-12-11 00:00:00,531.64
1991-12-10 00:00:00,534.23
1991-12-09 00:00:00,537.7
1991-12-06 00:00:00,536.3
1991-12-05 00:00:00,534.03
1991-12-04 00:00:00,535.28
1991-12-03 00:00:00,533.34
1991-12-02 00:00:00,530.91
1991-11-29 00:00:00,523.9
1991-11-27 00:00:00,522.78
1991-11-26 00:00:00,522.23
1991-11-25 00:00:00,522.88
1991-11-22 00:00:00,526.46
1991-11-21 00:00:00,530.33
1991-11-20 00:00:00,526.12
1991-11-19 00:00:00,523.47
1991-11-18 00:00:00,534.73
1991-11-15 00:00:00,531.29
1991-11-14 00:00:00,554.84
1991-11-13 00:00:00,556.17
1991-11-12 00:00:00,555.68
1991-11-11 00:00:00,550.71
