指标名称,炼焦煤：价格指数：中国（日）
指标编码,ID00188020
2026-01-13 00:00:00,1267.6
2026-01-12 00:00:00,1258.6
2026-01-09 00:00:00,1250.1
2026-01-08 00:00:00,1248.9
2026-01-07 00:00:00,1247.1
2026-01-06 00:00:00,1249.6
2026-01-05 00:00:00,1252.3
2026-01-04 00:00:00,1258.7
2025-12-31 00:00:00,1267.4
2025-12-30 00:00:00,1271.6
2025-12-29 00:00:00,1277.2
2025-12-26 00:00:00,1280.0
2025-12-25 00:00:00,1281.5
2025-12-24 00:00:00,1282.6
2025-12-23 00:00:00,1285.0
2025-12-22 00:00:00,1288.6
2025-12-19 00:00:00,1291.1
2025-12-18 00:00:00,1290.6
2025-12-17 00:00:00,1292.3
2025-12-16 00:00:00,1293.0
2025-12-15 00:00:00,1295.7
2025-12-12 00:00:00,1299.9
2025-12-11 00:00:00,1302.6
2025-12-10 00:00:00,1309.7
2025-12-09 00:00:00,1313.9
2025-12-08 00:00:00,1317.1
2025-12-05 00:00:00,1321.7
2025-12-04 00:00:00,1323.2
2025-12-03 00:00:00,1327.6
2025-12-02 00:00:00,1336.6
2025-12-01 00:00:00,1342.5
2025-11-28 00:00:00,1347.0
2025-11-27 00:00:00,1350.9
2025-11-26 00:00:00,1356.3
2025-11-25 00:00:00,1364.9
2025-11-24 00:00:00,1371.7
2025-11-21 00:00:00,1378.8
2025-11-20 00:00:00,1384.4
2025-11-19 00:00:00,1389.6
2025-11-18 00:00:00,1397.4
2025-11-17 00:00:00,1404.6
2025-11-14 00:00:00,1406.1
2025-11-13 00:00:00,1407.1
2025-11-12 00:00:00,1405.4
2025-11-11 00:00:00,1399.2
2025-11-10 00:00:00,1396.6
2025-11-07 00:00:00,1396.9
2025-11-06 00:00:00,1392.6
2025-11-05 00:00:00,1384.7
2025-11-04 00:00:00,1375.1
2025-11-03 00:00:00,1370.4
2025-10-31 00:00:00,1352.9
2025-10-30 00:00:00,1343.6
2025-10-29 00:00:00,1336.6
2025-10-28 00:00:00,1330.4
2025-10-27 00:00:00,1326.7
2025-10-24 00:00:00,1318.7
2025-10-23 00:00:00,1306.5
2025-10-22 00:00:00,1296.3
2025-10-21 00:00:00,1284.5
2025-10-20 00:00:00,1274.6
2025-10-17 00:00:00,1267.0
2025-10-16 00:00:00,1260.9
2025-10-15 00:00:00,1257.1
2025-10-14 00:00:00,1249.8
2025-10-13 00:00:00,1251.4
2025-10-11 00:00:00,1251.1
2025-10-10 00:00:00,1251.7
2025-10-09 00:00:00,1253.4
2025-09-30 00:00:00,1253.6
2025-09-29 00:00:00,1254.5
2025-09-28 00:00:00,1255.1
2025-09-26 00:00:00,1250.5
2025-09-25 00:00:00,1244.8
2025-09-24 00:00:00,1233.3
2025-09-23 00:00:00,1217.8
2025-09-22 00:00:00,1208.3
2025-09-19 00:00:00,1202.7
2025-09-18 00:00:00,1200.6
2025-09-17 00:00:00,1195.9
2025-09-16 00:00:00,1188.3
2025-09-15 00:00:00,1182.0
2025-09-12 00:00:00,1181.7
2025-09-11 00:00:00,1181.8
2025-09-10 00:00:00,1181.2
2025-09-09 00:00:00,1183.4
2025-09-08 00:00:00,1184.1
2025-09-05 00:00:00,1186.8
2025-09-04 00:00:00,1189.5
2025-09-03 00:00:00,1192.0
2025-09-02 00:00:00,1194.3
2025-09-01 00:00:00,1196.5
2025-08-29 00:00:00,1196.4
2025-08-28 00:00:00,1196.6
2025-08-27 00:00:00,1197.1
2025-08-26 00:00:00,1199.2
2025-08-25 00:00:00,1202.5
2025-08-22 00:00:00,1204.0
2025-08-21 00:00:00,1205.4
2025-08-20 00:00:00,1209.7
2025-08-19 00:00:00,1210.7
2025-08-18 00:00:00,1210.8
2025-08-15 00:00:00,1213.0
2025-08-14 00:00:00,1212.2
2025-08-13 00:00:00,1213.1
2025-08-12 00:00:00,1213.7
2025-08-11 00:00:00,1213.0
2025-08-08 00:00:00,1212.2
2025-08-07 00:00:00,1211.9
2025-08-06 00:00:00,1211.8
2025-08-05 00:00:00,1211.4
2025-08-04 00:00:00,1209.2
2025-08-01 00:00:00,1206.4
2025-07-31 00:00:00,1200.3
2025-07-30 00:00:00,1197.1
2025-07-29 00:00:00,1186.0
2025-07-28 00:00:00,1178.9
2025-07-25 00:00:00,1168.3
2025-07-24 00:00:00,1137.5
2025-07-23 00:00:00,1102.5
2025-07-22 00:00:00,1070.8
2025-07-21 00:00:00,1049.7
2025-07-18 00:00:00,1034.9
2025-07-17 00:00:00,1030.6
2025-07-16 00:00:00,1021.0
2025-07-15 00:00:00,1006.1
2025-07-14 00:00:00,985.7
2025-07-11 00:00:00,969.7
2025-07-10 00:00:00,968.5
2025-07-09 00:00:00,960.9
2025-07-08 00:00:00,955.0
2025-07-07 00:00:00,950.4
2025-07-04 00:00:00,947.1
2025-07-03 00:00:00,945.6
2025-07-02 00:00:00,944.7
2025-07-01 00:00:00,940.7
2025-06-30 00:00:00,938.0
2025-06-27 00:00:00,937.3
2025-06-26 00:00:00,937.2
2025-06-25 00:00:00,937.1
2025-06-24 00:00:00,936.5
2025-06-23 00:00:00,937.6
2025-06-20 00:00:00,938.7
2025-06-19 00:00:00,941.8
2025-06-18 00:00:00,942.1
2025-06-17 00:00:00,945.5
2025-06-16 00:00:00,947.9
2025-06-13 00:00:00,948.5
2025-06-12 00:00:00,951.7
2025-06-11 00:00:00,957.8
2025-06-10 00:00:00,967.0
2025-06-09 00:00:00,972.8
2025-06-06 00:00:00,979.5
2025-06-05 00:00:00,985.2
2025-06-04 00:00:00,991.6
2025-06-03 00:00:00,997.2
2025-05-30 00:00:00,1005.4
2025-05-29 00:00:00,1009.2
2025-05-28 00:00:00,1015.0
2025-05-27 00:00:00,1023.3
2025-05-26 00:00:00,1029.6
2025-05-23 00:00:00,1037.4
2025-05-22 00:00:00,1040.7
2025-05-21 00:00:00,1044.1
2025-05-20 00:00:00,1050.6
2025-05-19 00:00:00,1054.9
2025-05-16 00:00:00,1059.6
2025-05-15 00:00:00,1062.8
2025-05-14 00:00:00,1064.3
2025-05-13 00:00:00,1067.5
2025-05-12 00:00:00,1070.2
2025-05-09 00:00:00,1075.4
2025-05-08 00:00:00,1077.7
2025-05-07 00:00:00,1082.6
2025-05-06 00:00:00,1085.1
2025-04-30 00:00:00,1089.3
2025-04-29 00:00:00,1088.9
2025-04-28 00:00:00,1090.3
2025-04-27 00:00:00,1092.3
2025-04-25 00:00:00,1093.5
2025-04-24 00:00:00,1095.1
2025-04-23 00:00:00,1096.5
2025-04-22 00:00:00,1099.1
2025-04-21 00:00:00,1099.3
2025-04-18 00:00:00,1099.4
2025-04-17 00:00:00,1099.4
2025-04-16 00:00:00,1099.5
2025-04-15 00:00:00,1099.9
2025-04-14 00:00:00,1099.8
2025-04-11 00:00:00,1100.1
2025-04-10 00:00:00,1099.9
2025-04-09 00:00:00,1099.4
2025-04-08 00:00:00,1098.9
2025-04-07 00:00:00,1095.7
2025-04-03 00:00:00,1091.3
2025-04-02 00:00:00,1083.8
2025-04-01 00:00:00,1078.5
2025-03-31 00:00:00,1075.3
2025-03-28 00:00:00,1072.4
2025-03-27 00:00:00,1071.7
2025-03-26 00:00:00,1070.2
2025-03-25 00:00:00,1066.2
2025-03-24 00:00:00,1066.0
2025-03-21 00:00:00,1065.4
2025-03-20 00:00:00,1065.4
2025-03-19 00:00:00,1067.0
2025-03-18 00:00:00,1069.8
2025-03-17 00:00:00,1069.9
2025-03-14 00:00:00,1071.3
2025-03-13 00:00:00,1074.0
2025-03-12 00:00:00,1076.6
2025-03-11 00:00:00,1081.0
2025-03-10 00:00:00,1083.7
2025-03-07 00:00:00,1086.0
2025-03-06 00:00:00,1087.7
2025-03-05 00:00:00,1092.1
2025-03-04 00:00:00,1094.2
2025-03-03 00:00:00,1095.9
2025-02-28 00:00:00,1101.6
2025-02-27 00:00:00,1103.9
2025-02-26 00:00:00,1108.0
2025-02-25 00:00:00,1115.0
2025-02-24 00:00:00,1120.2
2025-02-21 00:00:00,1123.4
2025-02-20 00:00:00,1126.6
2025-02-19 00:00:00,1131.5
2025-02-18 00:00:00,1137.3
2025-02-17 00:00:00,1143.0
2025-02-14 00:00:00,1155.3
2025-02-13 00:00:00,1160.9
2025-02-12 00:00:00,1169.2
2025-02-11 00:00:00,1175.4
2025-02-10 00:00:00,1179.4
2025-02-08 00:00:00,1191.3
2025-02-07 00:00:00,1192.3
2025-02-06 00:00:00,1197.8
2025-02-05 00:00:00,1206.7
2025-01-27 00:00:00,1209.4
2025-01-26 00:00:00,1209.4
2025-01-24 00:00:00,1209.4
2025-01-23 00:00:00,1209.4
2025-01-22 00:00:00,1213.6
2025-01-21 00:00:00,1215.0
2025-01-20 00:00:00,1216.3
2025-01-17 00:00:00,1219.2
2025-01-16 00:00:00,1219.6
2025-01-15 00:00:00,1219.6
2025-01-14 00:00:00,1223.8
2025-01-13 00:00:00,1228.1
2025-01-10 00:00:00,1232.2
2025-01-09 00:00:00,1237.7
2025-01-08 00:00:00,1243.0
2025-01-07 00:00:00,1249.8
2025-01-06 00:00:00,1259.2
2025-01-03 00:00:00,1265.7
2025-01-02 00:00:00,1273.5
2024-12-31 00:00:00,1281.6
2024-12-30 00:00:00,1290.6
2024-12-27 00:00:00,1299.8
2024-12-26 00:00:00,1307.6
2024-12-25 00:00:00,1320.9
2024-12-24 00:00:00,1327.8
2024-12-23 00:00:00,1336.5
2024-12-20 00:00:00,1343.9
2024-12-19 00:00:00,1345.8
2024-12-18 00:00:00,1349.2
2024-12-17 00:00:00,1354.0
2024-12-16 00:00:00,1357.2
2024-12-13 00:00:00,1359.3
2024-12-12 00:00:00,1359.6
2024-12-11 00:00:00,1360.0
2024-12-10 00:00:00,1363.2
2024-12-09 00:00:00,1368.7
2024-12-06 00:00:00,1370.6
2024-12-05 00:00:00,1372.0
2024-12-04 00:00:00,1375.5
2024-12-03 00:00:00,1378.8
2024-12-02 00:00:00,1384.0
2024-11-29 00:00:00,1385.5
2024-11-28 00:00:00,1388.1
2024-11-27 00:00:00,1391.4
2024-11-26 00:00:00,1395.5
2024-11-25 00:00:00,1399.6
2024-11-22 00:00:00,1400.2
2024-11-21 00:00:00,1403.0
2024-11-20 00:00:00,1403.4
2024-11-19 00:00:00,1410.7
2024-11-18 00:00:00,1414.5
2024-11-15 00:00:00,1427.3
2024-11-14 00:00:00,1435.3
2024-11-13 00:00:00,1439.9
2024-11-12 00:00:00,1446.3
2024-11-11 00:00:00,1452.1
2024-11-08 00:00:00,1461.9
2024-11-07 00:00:00,1467.4
2024-11-06 00:00:00,1473.5
2024-11-05 00:00:00,1486.3
2024-11-04 00:00:00,1492.6
2024-11-01 00:00:00,1498.0
2024-10-31 00:00:00,1507.5
2024-10-30 00:00:00,1508.4
2024-10-29 00:00:00,1514.0
2024-10-28 00:00:00,1521.5
2024-10-25 00:00:00,1522.9
2024-10-24 00:00:00,1524.5
2024-10-23 00:00:00,1531.8
2024-10-22 00:00:00,1545.7
2024-10-21 00:00:00,1562.0
2024-10-18 00:00:00,1572.5
2024-10-17 00:00:00,1576.1
2024-10-16 00:00:00,1580.2
2024-10-15 00:00:00,1581.1
2024-10-14 00:00:00,1582.7
2024-10-12 00:00:00,1575.5
2024-10-11 00:00:00,1575.5
2024-10-10 00:00:00,1566.0
2024-10-09 00:00:00,1551.8
2024-10-08 00:00:00,1513.8
2024-09-30 00:00:00,1476.8
2024-09-29 00:00:00,1451.8
2024-09-27 00:00:00,1443.8
2024-09-26 00:00:00,1443.2
2024-09-25 00:00:00,1440.4
2024-09-24 00:00:00,1432.6
2024-09-23 00:00:00,1431.5
2024-09-20 00:00:00,1426.5
2024-09-19 00:00:00,1423.1
2024-09-18 00:00:00,1416.6
2024-09-14 00:00:00,1417.5
2024-09-13 00:00:00,1416.9
2024-09-12 00:00:00,1415.7
2024-09-11 00:00:00,1417.4
2024-09-10 00:00:00,1424.7
2024-09-09 00:00:00,1430.1
2024-09-06 00:00:00,1430.6
2024-09-05 00:00:00,1428.6
2024-09-04 00:00:00,1429.5
2024-09-03 00:00:00,1427.5
2024-09-02 00:00:00,1422.9
2024-08-30 00:00:00,1421.1
2024-08-29 00:00:00,1418.7
2024-08-28 00:00:00,1416.4
2024-08-27 00:00:00,1408.4
2024-08-26 00:00:00,1407.0
2024-08-23 00:00:00,1416.1
2024-08-22 00:00:00,1430.5
2024-08-21 00:00:00,1439.5
2024-08-20 00:00:00,1465.4
2024-08-19 00:00:00,1479.2
2024-08-16 00:00:00,1500.1
2024-08-15 00:00:00,1504.3
2024-08-14 00:00:00,1513.1
2024-08-13 00:00:00,1524.4
2024-08-12 00:00:00,1533.1
2024-08-09 00:00:00,1549.2
2024-08-08 00:00:00,1558.6
2024-08-07 00:00:00,1567.7
2024-08-06 00:00:00,1576.4
2024-08-05 00:00:00,1586.7
2024-08-02 00:00:00,1596.6
2024-08-01 00:00:00,1603.3
2024-07-31 00:00:00,1614.3
2024-07-30 00:00:00,1627.0
2024-07-29 00:00:00,1638.5
2024-07-26 00:00:00,1646.3
2024-07-25 00:00:00,1650.4
2024-07-24 00:00:00,1654.1
2024-07-23 00:00:00,1660.3
2024-07-22 00:00:00,1669.4
2024-07-19 00:00:00,1671.5
2024-07-18 00:00:00,1677.8
2024-07-17 00:00:00,1678.1
2024-07-16 00:00:00,1681.8
2024-07-15 00:00:00,1683.8
2024-07-12 00:00:00,1684.1
2024-07-11 00:00:00,1684.1
2024-07-10 00:00:00,1684.5
2024-07-09 00:00:00,1685.3
2024-07-08 00:00:00,1684.6
2024-07-05 00:00:00,1688.2
2024-07-04 00:00:00,1684.5
2024-07-03 00:00:00,1683.6
2024-07-02 00:00:00,1681.7
2024-07-01 00:00:00,1681.0
2024-06-28 00:00:00,1681.5
2024-06-27 00:00:00,1681.7
2024-06-26 00:00:00,1683.4
2024-06-25 00:00:00,1685.4
2024-06-24 00:00:00,1689.6
2024-06-21 00:00:00,1691.0
2024-06-20 00:00:00,1690.2
2024-06-19 00:00:00,1690.2
2024-06-18 00:00:00,1691.6
2024-06-17 00:00:00,1694.5
2024-06-14 00:00:00,1694.8
2024-06-13 00:00:00,1695.8
2024-06-12 00:00:00,1706.1
2024-06-11 00:00:00,1713.3
2024-06-07 00:00:00,1717.4
2024-06-06 00:00:00,1719.0
2024-06-05 00:00:00,1722.8
2024-06-04 00:00:00,1729.9
2024-06-03 00:00:00,1732.4
2024-05-31 00:00:00,1732.0
2024-05-30 00:00:00,1730.0
2024-05-29 00:00:00,1730.0
2024-05-28 00:00:00,1729.0
2024-05-27 00:00:00,1723.3
2024-05-24 00:00:00,1721.8
2024-05-23 00:00:00,1720.2
2024-05-22 00:00:00,1718.4
2024-05-21 00:00:00,1717.9
2024-05-20 00:00:00,1720.7
2024-05-17 00:00:00,1728.6
2024-05-16 00:00:00,1730.6
2024-05-15 00:00:00,1741.5
2024-05-14 00:00:00,1748.5
2024-05-13 00:00:00,1754.9
2024-05-11 00:00:00,1759.3
2024-05-10 00:00:00,1759.3
2024-05-09 00:00:00,1753.6
2024-05-08 00:00:00,1747.5
2024-05-07 00:00:00,1742.8
2024-05-06 00:00:00,1733.4
2024-04-30 00:00:00,1717.5
2024-04-29 00:00:00,1713.1
2024-04-28 00:00:00,1712.8
2024-04-26 00:00:00,1710.1
2024-04-25 00:00:00,1709.5
2024-04-24 00:00:00,1701.6
2024-04-23 00:00:00,1694.3
2024-04-22 00:00:00,1683.7
2024-04-19 00:00:00,1663.6
2024-04-18 00:00:00,1651.1
2024-04-17 00:00:00,1637.0
2024-04-16 00:00:00,1578.6
2024-04-15 00:00:00,1530.2
2024-04-12 00:00:00,1517.7
2024-04-11 00:00:00,1515.6
2024-04-10 00:00:00,1518.8
2024-04-09 00:00:00,1524.1
2024-04-08 00:00:00,1531.2
2024-04-07 00:00:00,1544.7
2024-04-03 00:00:00,1566.0
2024-04-02 00:00:00,1569.5
2024-04-01 00:00:00,1581.5
2024-03-29 00:00:00,1605.5
2024-03-28 00:00:00,1615.8
2024-03-27 00:00:00,1618.2
2024-03-26 00:00:00,1625.4
2024-03-25 00:00:00,1629.0
2024-03-22 00:00:00,1639.3
2024-03-21 00:00:00,1653.6
2024-03-20 00:00:00,1677.2
2024-03-19 00:00:00,1721.7
2024-03-18 00:00:00,1750.5
2024-03-15 00:00:00,1778.5
2024-03-14 00:00:00,1793.5
2024-03-13 00:00:00,1809.3
2024-03-12 00:00:00,1847.9
2024-03-11 00:00:00,1879.8
2024-03-08 00:00:00,1895.0
2024-03-07 00:00:00,1917.1
2024-03-06 00:00:00,1926.7
2024-03-05 00:00:00,1950.7
2024-03-04 00:00:00,1963.3
2024-03-01 00:00:00,1972.0
2024-02-29 00:00:00,1990.4
2024-02-28 00:00:00,1997.8
2024-02-27 00:00:00,2003.3
2024-02-26 00:00:00,2017.1
2024-02-23 00:00:00,2017.1
2024-02-22 00:00:00,2021.4
2024-02-21 00:00:00,2027.6
2024-02-20 00:00:00,2030.0
2024-02-19 00:00:00,2034.6
2024-02-18 00:00:00,2037.1
2024-02-09 00:00:00,2038.4
2024-02-08 00:00:00,2038.4
2024-02-07 00:00:00,2038.4
2024-02-06 00:00:00,2038.4
2024-02-05 00:00:00,2038.4
2024-02-04 00:00:00,2038.4
2024-02-02 00:00:00,2038.4
