指标名称,韩国综合指数：收盘价（日）
指标编码,GM0000000322
2014-02-24 00:00:00,1949.05
2014-02-21 00:00:00,1957.83
2014-02-20 00:00:00,1930.57
2014-02-19 00:00:00,1942.93
2014-02-18 00:00:00,1946.91
2014-02-17 00:00:00,1946.36
2014-02-14 00:00:00,1940.28
2014-02-13 00:00:00,1926.96
2014-02-12 00:00:00,1935.84
2014-02-11 00:00:00,1932.06
2014-02-10 00:00:00,1923.3
2014-02-07 00:00:00,1922.5
2014-02-06 00:00:00,1907.89
2014-02-05 00:00:00,1891.32
2014-02-04 00:00:00,1886.85
2014-02-03 00:00:00,1919.96
2014-01-29 00:00:00,1941.15
2014-01-28 00:00:00,1916.93
2014-01-27 00:00:00,1910.34
2014-01-24 00:00:00,1940.56
2014-01-23 00:00:00,1947.59
2014-01-22 00:00:00,1970.42
2014-01-21 00:00:00,1963.89
2014-01-20 00:00:00,1953.78
2014-01-17 00:00:00,1944.48
2014-01-16 00:00:00,1957.32
2014-01-15 00:00:00,1953.28
2014-01-14 00:00:00,1946.07
2014-01-13 00:00:00,1948.92
2014-01-10 00:00:00,1938.54
2014-01-09 00:00:00,1946.11
2014-01-08 00:00:00,1958.96
2014-01-07 00:00:00,1959.44
2014-01-06 00:00:00,1953.28
2014-01-03 00:00:00,1946.14
2014-01-02 00:00:00,1967.19
2013-12-30 00:00:00,2011.34
2013-12-27 00:00:00,2002.28
2013-12-26 00:00:00,1999.3
2013-12-24 00:00:00,2001.59
2013-12-23 00:00:00,1996.89
2013-12-20 00:00:00,1983.35
2013-12-19 00:00:00,1975.65
2013-12-18 00:00:00,1974.63
2013-12-17 00:00:00,1965.74
2013-12-16 00:00:00,1961.15
2013-12-13 00:00:00,1962.91
2013-12-12 00:00:00,1967.93
2013-12-11 00:00:00,1977.97
2013-12-10 00:00:00,1993.45
2013-12-09 00:00:00,2000.38
2013-12-06 00:00:00,1980.41
2013-12-05 00:00:00,1984.77
2013-12-04 00:00:00,1986.8
2013-12-03 00:00:00,2009.36
2013-12-02 00:00:00,2030.78
2013-11-29 00:00:00,2044.87
2013-11-28 00:00:00,2045.77
2013-11-27 00:00:00,2028.81
2013-11-26 00:00:00,2022.64
2013-11-25 00:00:00,2015.98
2013-11-22 00:00:00,2006.23
2013-11-21 00:00:00,1993.78
2013-11-20 00:00:00,2017.24
2013-11-19 00:00:00,2031.64
2013-11-18 00:00:00,2010.81
2013-11-15 00:00:00,2005.64
2013-11-14 00:00:00,1967.56
2013-11-13 00:00:00,1963.56
2013-11-12 00:00:00,1995.48
2013-11-11 00:00:00,1977.3
2013-11-08 00:00:00,1984.87
2013-11-07 00:00:00,2004.04
2013-11-06 00:00:00,2013.67
2013-11-05 00:00:00,2013.93
2013-11-04 00:00:00,2025.17
2013-11-01 00:00:00,2039.42
2013-10-31 00:00:00,2030.09
2013-10-30 00:00:00,2059.58
2013-10-29 00:00:00,2051.76
2013-10-28 00:00:00,2048.14
2013-10-25 00:00:00,2034.39
2013-10-24 00:00:00,2046.69
2013-10-23 00:00:00,2035.75
2013-10-22 00:00:00,2056.12
2013-10-21 00:00:00,2053.01
2013-10-18 00:00:00,2052.4
2013-10-17 00:00:00,2040.61
2013-10-16 00:00:00,2034.61
2013-10-15 00:00:00,2040.96
2013-10-14 00:00:00,2020.27
2013-10-11 00:00:00,2024.9
2013-10-10 00:00:00,2001.4
2013-10-08 00:00:00,2002.76
2013-10-07 00:00:00,1994.42
2013-10-04 00:00:00,1996.98
2013-10-02 00:00:00,1999.47
2013-10-01 00:00:00,1998.87
2013-09-30 00:00:00,1996.96
2013-09-27 00:00:00,2011.8
2013-09-26 00:00:00,2007.32
2013-09-25 00:00:00,1998.06
2013-09-24 00:00:00,2007.1
2013-09-23 00:00:00,2009.41
2013-09-17 00:00:00,2005.58
2013-09-16 00:00:00,2013.37
2013-09-13 00:00:00,1994.32
2013-09-12 00:00:00,2004.06
2013-09-11 00:00:00,2003.85
2013-09-10 00:00:00,1994.06
2013-09-09 00:00:00,1974.67
2013-09-06 00:00:00,1955.31
2013-09-05 00:00:00,1951.65
2013-09-04 00:00:00,1933.03
2013-09-03 00:00:00,1933.74
2013-09-02 00:00:00,1924.81
2013-08-30 00:00:00,1926.36
2013-08-29 00:00:00,1907.54
2013-08-28 00:00:00,1884.52
2013-08-27 00:00:00,1885.84
2013-08-26 00:00:00,1887.86
2013-08-23 00:00:00,1870.16
2013-08-22 00:00:00,1849.12
2013-08-21 00:00:00,1867.46
2013-08-20 00:00:00,1887.85
2013-08-19 00:00:00,1917.64
2013-08-16 00:00:00,1920.11
2013-08-14 00:00:00,1923.91
2013-08-13 00:00:00,1913.03
2013-08-12 00:00:00,1884.83
2013-08-09 00:00:00,1880.71
2013-08-08 00:00:00,1883.97
2013-08-07 00:00:00,1878.33
2013-08-06 00:00:00,1906.62
2013-08-05 00:00:00,1916.22
2013-08-02 00:00:00,1923.38
2013-08-01 00:00:00,1920.74
2013-07-31 00:00:00,1914.03
2013-07-30 00:00:00,1917.05
2013-07-29 00:00:00,1899.89
2013-07-26 00:00:00,1910.81
2013-07-25 00:00:00,1909.61
2013-07-24 00:00:00,1912.08
2013-07-23 00:00:00,1904.15
2013-07-22 00:00:00,1880.35
2013-07-19 00:00:00,1871.41
2013-07-18 00:00:00,1875.48
2013-07-17 00:00:00,1887.49
2013-07-16 00:00:00,1866.36
2013-07-15 00:00:00,1875.16
2013-07-12 00:00:00,1869.98
2013-07-11 00:00:00,1877.6
2013-07-10 00:00:00,1824.16
2013-07-09 00:00:00,1830.35
2013-07-08 00:00:00,1816.85
2013-07-05 00:00:00,1833.31
2013-07-04 00:00:00,1839.14
2013-07-03 00:00:00,1824.66
2013-07-02 00:00:00,1855.02
2013-07-01 00:00:00,1855.73
2013-06-28 00:00:00,1863.32
2013-06-27 00:00:00,1834.7
2013-06-26 00:00:00,1783.45
2013-06-25 00:00:00,1780.63
2013-06-24 00:00:00,1799.01
2013-06-21 00:00:00,1822.83
2013-06-20 00:00:00,1850.49
2013-06-19 00:00:00,1888.31
2013-06-18 00:00:00,1900.62
2013-06-17 00:00:00,1883.1
2013-06-14 00:00:00,1889.24
2013-06-13 00:00:00,1882.73
2013-06-12 00:00:00,1909.91
2013-06-11 00:00:00,1920.68
2013-06-10 00:00:00,1932.7
2013-06-07 00:00:00,1923.85
2013-06-05 00:00:00,1959.19
2013-06-04 00:00:00,1989.51
2013-06-03 00:00:00,1989.57
2013-05-31 00:00:00,2001.05
2013-05-30 00:00:00,2000.1
2013-05-29 00:00:00,2001.2
2013-05-28 00:00:00,1986.22
2013-05-27 00:00:00,1979.97
2013-05-24 00:00:00,1973.45
2013-05-23 00:00:00,1969.19
2013-05-22 00:00:00,1993.83
2013-05-21 00:00:00,1981.09
2013-05-20 00:00:00,1982.43
2013-05-16 00:00:00,1986.81
2013-05-15 00:00:00,1971.26
2013-05-14 00:00:00,1968.83
2013-05-13 00:00:00,1948.7
2013-05-10 00:00:00,1944.75
2013-05-09 00:00:00,1979.45
2013-05-08 00:00:00,1956.45
2013-05-07 00:00:00,1954.35
2013-05-06 00:00:00,1961.48
2013-05-03 00:00:00,1965.71
2013-05-02 00:00:00,1957.21
2013-04-30 00:00:00,1963.95
2013-04-29 00:00:00,1940.7
2013-04-26 00:00:00,1944.56
2013-04-25 00:00:00,1951.6
2013-04-24 00:00:00,1935.31
2013-04-23 00:00:00,1918.63
2013-04-22 00:00:00,1926.31
2013-04-19 00:00:00,1906.75
2013-04-18 00:00:00,1900.06
2013-04-17 00:00:00,1923.84
2013-04-16 00:00:00,1922.21
2013-04-15 00:00:00,1920.45
2013-04-12 00:00:00,1924.23
2013-04-11 00:00:00,1949.8
2013-04-10 00:00:00,1935.58
2013-04-09 00:00:00,1920.74
2013-04-08 00:00:00,1918.69
2013-04-05 00:00:00,1927.23
2013-04-04 00:00:00,1959.45
2013-04-03 00:00:00,1983.22
2013-04-02 00:00:00,1986.15
2013-04-01 00:00:00,1995.99
2013-03-29 00:00:00,2004.89
2013-03-28 00:00:00,1993.52
2013-03-27 00:00:00,1993.44
2013-03-26 00:00:00,1983.7
2013-03-25 00:00:00,1977.67
2013-03-22 00:00:00,1948.71
2013-03-21 00:00:00,1950.82
2013-03-20 00:00:00,1959.41
2013-03-19 00:00:00,1978.56
2013-03-18 00:00:00,1968.18
2013-03-15 00:00:00,1986.5
2013-03-14 00:00:00,2002.13
2013-03-13 00:00:00,1999.73
2013-03-12 00:00:00,1993.34
2013-03-11 00:00:00,2003.35
2013-03-08 00:00:00,2006.01
2013-03-07 00:00:00,2004.4
2013-03-06 00:00:00,2020.74
2013-03-05 00:00:00,2016.61
2013-03-04 00:00:00,2013.15
2013-02-28 00:00:00,2026.49
2013-02-27 00:00:00,2004.04
2013-02-26 00:00:00,2000.01
2013-02-25 00:00:00,2009.52
2013-02-22 00:00:00,2018.89
2013-02-21 00:00:00,2015.22
2013-02-20 00:00:00,2024.64
2013-02-19 00:00:00,1985.83
2013-02-18 00:00:00,1981.91
2013-02-15 00:00:00,1981.18
2013-02-14 00:00:00,1979.61
2013-02-13 00:00:00,1976.07
2013-02-12 00:00:00,1945.79
2013-02-08 00:00:00,1950.9
2013-02-07 00:00:00,1931.77
2013-02-06 00:00:00,1936.19
2013-02-05 00:00:00,1938.18
2013-02-04 00:00:00,1953.21
2013-02-01 00:00:00,1957.79
2013-01-31 00:00:00,1961.94
2013-01-30 00:00:00,1964.43
2013-01-29 00:00:00,1955.96
2013-01-28 00:00:00,1939.71
2013-01-25 00:00:00,1946.69
2013-01-24 00:00:00,1964.48
2013-01-23 00:00:00,1980.41
2013-01-22 00:00:00,1996.52
2013-01-21 00:00:00,1986.86
2013-01-18 00:00:00,1987.85
2013-01-17 00:00:00,1974.27
2013-01-16 00:00:00,1977.45
2013-01-15 00:00:00,1983.74
2013-01-14 00:00:00,2007.04
2013-01-11 00:00:00,1996.67
2013-01-10 00:00:00,2006.8
2013-01-09 00:00:00,1991.81
2013-01-08 00:00:00,1997.94
2013-01-07 00:00:00,2011.25
2013-01-04 00:00:00,2011.94
2013-01-03 00:00:00,2019.41
2013-01-02 00:00:00,2031.1
2012-12-28 00:00:00,1997.05
2012-12-27 00:00:00,1987.35
2012-12-26 00:00:00,1982.25
2012-12-24 00:00:00,1981.82
2012-12-21 00:00:00,1980.42
2012-12-20 00:00:00,1999.5
2012-12-18 00:00:00,1993.09
2012-12-17 00:00:00,1983.07
2012-12-14 00:00:00,1995.04
2012-12-13 00:00:00,2002.77
2012-12-12 00:00:00,1975.44
2012-12-11 00:00:00,1964.62
2012-12-10 00:00:00,1957.42
2012-12-07 00:00:00,1957.45
2012-12-06 00:00:00,1949.62
2012-12-05 00:00:00,1947.04
2012-12-04 00:00:00,1935.18
2012-12-03 00:00:00,1940.02
2012-11-30 00:00:00,1932.9
2012-11-29 00:00:00,1934.85
2012-11-28 00:00:00,1912.78
2012-11-27 00:00:00,1925.2
2012-11-26 00:00:00,1908.51
2012-11-23 00:00:00,1911.33
2012-11-22 00:00:00,1899.5
2012-11-21 00:00:00,1884.04
2012-11-20 00:00:00,1890.18
2012-11-19 00:00:00,1878.1
2012-11-16 00:00:00,1860.83
2012-11-15 00:00:00,1870.72
2012-11-14 00:00:00,1894.04
2012-11-13 00:00:00,1889.7
2012-11-12 00:00:00,1900.87
2012-11-09 00:00:00,1904.41
2012-11-08 00:00:00,1914.41
2012-11-07 00:00:00,1937.55
2012-11-06 00:00:00,1928.17
2012-11-05 00:00:00,1908.22
2012-11-02 00:00:00,1918.72
2012-11-01 00:00:00,1898.44
2012-10-31 00:00:00,1912.06
2012-10-30 00:00:00,1899.58
2012-10-29 00:00:00,1891.52
2012-10-26 00:00:00,1891.43
2012-10-25 00:00:00,1924.5
2012-10-24 00:00:00,1913.96
2012-10-23 00:00:00,1926.81
2012-10-22 00:00:00,1941.59
2012-10-19 00:00:00,1943.84
2012-10-18 00:00:00,1959.12
2012-10-17 00:00:00,1955.15
2012-10-16 00:00:00,1941.54
2012-10-15 00:00:00,1925.59
2012-10-12 00:00:00,1933.26
2012-10-11 00:00:00,1933.09
2012-10-10 00:00:00,1948.22
2012-10-09 00:00:00,1979.04
2012-10-08 00:00:00,1981.89
2012-10-05 00:00:00,1995.17
2012-10-04 00:00:00,1992.68
2012-10-02 00:00:00,1996.03
2012-09-28 00:00:00,1996.21
2012-09-27 00:00:00,1988.7
2012-09-26 00:00:00,1980.44
2012-09-25 00:00:00,1991.41
2012-09-24 00:00:00,2003.44
2012-09-21 00:00:00,2002.37
2012-09-20 00:00:00,1990.33
2012-09-19 00:00:00,2007.88
2012-09-18 00:00:00,2004.96
2012-09-17 00:00:00,2002.35
2012-09-14 00:00:00,2007.58
2012-09-13 00:00:00,1950.69
2012-09-12 00:00:00,1950.03
2012-09-11 00:00:00,1920.0
2012-09-10 00:00:00,1924.7
2012-09-07 00:00:00,1929.58
2012-09-06 00:00:00,1881.24
2012-09-05 00:00:00,1874.03
2012-09-04 00:00:00,1907.13
2012-09-03 00:00:00,1912.71
2012-08-31 00:00:00,1905.12
2012-08-30 00:00:00,1906.38
2012-08-29 00:00:00,1928.54
2012-08-28 00:00:00,1916.33
2012-08-27 00:00:00,1917.87
2012-08-24 00:00:00,1919.81
2012-08-23 00:00:00,1942.54
2012-08-22 00:00:00,1935.19
2012-08-21 00:00:00,1943.22
2012-08-20 00:00:00,1946.31
2012-08-17 00:00:00,1946.54
2012-08-16 00:00:00,1957.91
2012-08-14 00:00:00,1956.96
2012-08-13 00:00:00,1932.44
2012-08-10 00:00:00,1946.4
2012-08-09 00:00:00,1940.59
2012-08-08 00:00:00,1903.23
2012-08-07 00:00:00,1886.8
2012-08-06 00:00:00,1885.88
2012-08-03 00:00:00,1848.68
2012-08-02 00:00:00,1869.4
2012-08-01 00:00:00,1879.93
2012-07-31 00:00:00,1881.99
2012-07-30 00:00:00,1843.79
2012-07-27 00:00:00,1829.16
2012-07-26 00:00:00,1782.47
2012-07-25 00:00:00,1769.31
2012-07-24 00:00:00,1793.93
2012-07-23 00:00:00,1789.44
2012-07-20 00:00:00,1822.93
2012-07-19 00:00:00,1822.96
2012-07-18 00:00:00,1794.91
2012-07-17 00:00:00,1821.96
2012-07-16 00:00:00,1817.79
2012-07-13 00:00:00,1812.89
2012-07-12 00:00:00,1785.39
2012-07-11 00:00:00,1826.39
2012-07-10 00:00:00,1829.45
2012-07-09 00:00:00,1836.13
2012-07-06 00:00:00,1858.2
2012-07-05 00:00:00,1875.49
2012-07-04 00:00:00,1874.45
2012-07-03 00:00:00,1867.82
2012-07-02 00:00:00,1851.65
2012-06-29 00:00:00,1854.01
2012-06-28 00:00:00,1819.18
2012-06-27 00:00:00,1817.65
2012-06-26 00:00:00,1817.81
2012-06-25 00:00:00,1825.38
2012-06-22 00:00:00,1847.39
2012-06-21 00:00:00,1889.15
2012-06-20 00:00:00,1904.12
2012-06-19 00:00:00,1891.77
2012-06-18 00:00:00,1891.71
2012-06-15 00:00:00,1858.16
2012-06-14 00:00:00,1871.48
2012-06-13 00:00:00,1859.32
2012-06-12 00:00:00,1854.74
2012-06-11 00:00:00,1867.04
2012-06-08 00:00:00,1835.64
2012-06-07 00:00:00,1847.95
2012-06-05 00:00:00,1801.85
2012-06-04 00:00:00,1783.13
2012-06-01 00:00:00,1834.51
2012-05-31 00:00:00,1843.47
2012-05-30 00:00:00,1844.86
2012-05-29 00:00:00,1849.91
2012-05-25 00:00:00,1824.17
2012-05-24 00:00:00,1814.47
2012-05-23 00:00:00,1808.62
2012-05-22 00:00:00,1828.69
2012-05-21 00:00:00,1799.13
2012-05-18 00:00:00,1782.46
2012-05-17 00:00:00,1845.24
2012-05-16 00:00:00,1840.53
2012-05-15 00:00:00,1898.96
2012-05-14 00:00:00,1913.73
2012-05-11 00:00:00,1917.13
2012-05-10 00:00:00,1944.93
2012-05-09 00:00:00,1950.29
2012-05-08 00:00:00,1967.01
2012-05-07 00:00:00,1956.44
2012-05-04 00:00:00,1989.15
2012-05-03 00:00:00,1995.11
2012-05-02 00:00:00,1999.07
2012-04-30 00:00:00,1981.99
2012-04-27 00:00:00,1975.35
2012-04-26 00:00:00,1964.04
2012-04-25 00:00:00,1961.98
2012-04-24 00:00:00,1963.42
2012-04-23 00:00:00,1972.63
2012-04-20 00:00:00,1974.65
2012-04-19 00:00:00,1999.86
2012-04-18 00:00:00,2004.53
2012-04-17 00:00:00,1985.3
2012-04-16 00:00:00,1992.63
2012-04-13 00:00:00,2008.91
2012-04-12 00:00:00,1986.63
2012-04-10 00:00:00,1994.41
2012-04-09 00:00:00,1997.08
2012-04-06 00:00:00,2029.03
2012-04-05 00:00:00,2028.77
2012-04-04 00:00:00,2018.61
2012-04-03 00:00:00,2049.28
2012-04-02 00:00:00,2029.29
2012-03-30 00:00:00,2014.04
2012-03-29 00:00:00,2014.41
2012-03-28 00:00:00,2031.74
2012-03-27 00:00:00,2039.76
2012-03-26 00:00:00,2019.19
2012-03-23 00:00:00,2026.83
2012-03-22 00:00:00,2026.12
2012-03-21 00:00:00,2027.23
2012-03-20 00:00:00,2042.15
2012-03-19 00:00:00,2047.0
2012-03-16 00:00:00,2034.44
2012-03-15 00:00:00,2043.76
2012-03-14 00:00:00,2045.08
2012-03-13 00:00:00,2025.04
2012-03-12 00:00:00,2002.5
2012-03-09 00:00:00,2018.3
2012-03-08 00:00:00,2000.76
2012-03-07 00:00:00,1982.15
2012-03-06 00:00:00,2000.36
2012-03-05 00:00:00,2016.06
2012-03-02 00:00:00,2034.63
2012-02-29 00:00:00,2030.25
2012-02-28 00:00:00,2003.69
2012-02-27 00:00:00,1991.16
2012-02-24 00:00:00,2019.89
2012-02-23 00:00:00,2007.8
2012-02-22 00:00:00,2028.65
2012-02-21 00:00:00,2024.24
2012-02-20 00:00:00,2024.9
2012-02-17 00:00:00,2023.47
2012-02-16 00:00:00,1997.45
2012-02-15 00:00:00,2025.32
2012-02-14 00:00:00,2002.64
2012-02-13 00:00:00,2005.74
2012-02-10 00:00:00,1993.71
2012-02-09 00:00:00,2014.62
2012-02-08 00:00:00,2003.73
2012-02-07 00:00:00,1981.59
2012-02-06 00:00:00,1973.13
2012-02-03 00:00:00,1972.34
2012-02-02 00:00:00,1984.3
2012-02-01 00:00:00,1959.24
2012-01-31 00:00:00,1955.79
2012-01-30 00:00:00,1940.55
2012-01-27 00:00:00,1964.83
2012-01-26 00:00:00,1957.18
2012-01-25 00:00:00,1952.23
2012-01-20 00:00:00,1949.89
2012-01-19 00:00:00,1914.97
2012-01-18 00:00:00,1892.39
2012-01-17 00:00:00,1892.74
2012-01-16 00:00:00,1859.27
2012-01-13 00:00:00,1875.68
2012-01-12 00:00:00,1864.57
2012-01-11 00:00:00,1845.55
2012-01-10 00:00:00,1853.22
2012-01-09 00:00:00,1826.49
2012-01-06 00:00:00,1843.14
2012-01-05 00:00:00,1863.74
2012-01-04 00:00:00,1866.22
2012-01-03 00:00:00,1875.41
2012-01-02 00:00:00,1826.37
2011-12-29 00:00:00,1825.74
2011-12-28 00:00:00,1825.12
2011-12-27 00:00:00,1842.02
2011-12-26 00:00:00,1856.7
2011-12-23 00:00:00,1867.22
2011-12-22 00:00:00,1847.49
2011-12-21 00:00:00,1848.41
2011-12-20 00:00:00,1793.06
2011-12-19 00:00:00,1776.93
2011-12-16 00:00:00,1839.96
2011-12-15 00:00:00,1819.11
2011-12-14 00:00:00,1857.75
2011-12-13 00:00:00,1864.06
2011-12-12 00:00:00,1899.76
2011-12-09 00:00:00,1874.75
2011-12-08 00:00:00,1912.39
2011-12-07 00:00:00,1919.42
2011-12-06 00:00:00,1902.82
2011-12-05 00:00:00,1922.9
2011-12-02 00:00:00,1916.04
2011-12-01 00:00:00,1916.18
2011-11-30 00:00:00,1847.51
2011-11-29 00:00:00,1856.52
2011-11-28 00:00:00,1815.28
2011-11-25 00:00:00,1776.4
2011-11-24 00:00:00,1795.06
2011-11-23 00:00:00,1783.1
2011-11-22 00:00:00,1826.28
2011-11-21 00:00:00,1820.03
2011-11-18 00:00:00,1839.17
2011-11-17 00:00:00,1876.67
2011-11-16 00:00:00,1856.07
2011-11-15 00:00:00,1886.12
2011-11-14 00:00:00,1902.81
2011-11-11 00:00:00,1863.45
2011-11-10 00:00:00,1813.25
2011-11-09 00:00:00,1907.53
2011-11-08 00:00:00,1903.14
2011-11-07 00:00:00,1919.1
2011-11-04 00:00:00,1928.41
2011-11-03 00:00:00,1869.96
2011-11-02 00:00:00,1898.01
2011-11-01 00:00:00,1909.63
2011-10-31 00:00:00,1909.03
2011-10-28 00:00:00,1929.48
2011-10-27 00:00:00,1922.04
2011-10-26 00:00:00,1894.31
2011-10-25 00:00:00,1888.65
2011-10-24 00:00:00,1898.32
2011-10-21 00:00:00,1838.38
2011-10-20 00:00:00,1805.09
2011-10-19 00:00:00,1855.92
2011-10-18 00:00:00,1838.9
2011-10-17 00:00:00,1865.18
2011-10-14 00:00:00,1835.4
2011-10-13 00:00:00,1823.1
2011-10-12 00:00:00,1809.5
2011-10-11 00:00:00,1795.02
2011-10-10 00:00:00,1766.44
2011-10-07 00:00:00,1759.77
2011-10-06 00:00:00,1710.32
2011-10-05 00:00:00,1666.52
2011-10-04 00:00:00,1706.19
2011-09-30 00:00:00,1769.65
2011-09-29 00:00:00,1769.29
2011-09-28 00:00:00,1723.09
2011-09-27 00:00:00,1735.71
2011-09-26 00:00:00,1652.71
2011-09-23 00:00:00,1697.44
2011-09-22 00:00:00,1800.55
2011-09-21 00:00:00,1854.28
2011-09-20 00:00:00,1837.97
2011-09-19 00:00:00,1820.94
2011-09-16 00:00:00,1840.1
2011-09-15 00:00:00,1774.08
2011-09-14 00:00:00,1749.16
2011-09-09 00:00:00,1812.93
2011-09-08 00:00:00,1846.64
2011-09-07 00:00:00,1833.46
2011-09-06 00:00:00,1766.71
2011-09-05 00:00:00,1785.83
2011-09-02 00:00:00,1867.75
2011-09-01 00:00:00,1880.7
2011-08-31 00:00:00,1880.11
2011-08-30 00:00:00,1843.82
2011-08-29 00:00:00,1829.5
2011-08-26 00:00:00,1778.95
2011-08-25 00:00:00,1764.58
2011-08-24 00:00:00,1754.78
2011-08-23 00:00:00,1776.68
2011-08-22 00:00:00,1710.7
2011-08-19 00:00:00,1744.88
2011-08-18 00:00:00,1860.58
2011-08-17 00:00:00,1892.67
2011-08-16 00:00:00,1879.87
2011-08-12 00:00:00,1793.31
2011-08-11 00:00:00,1817.44
2011-08-10 00:00:00,1806.24
2011-08-09 00:00:00,1801.35
2011-08-08 00:00:00,1869.45
2011-08-05 00:00:00,1943.75
2011-08-04 00:00:00,2018.47
2011-08-03 00:00:00,2066.26
2011-08-02 00:00:00,2121.27
2011-08-01 00:00:00,2172.31
2011-07-29 00:00:00,2133.21
2011-07-28 00:00:00,2155.85
2011-07-27 00:00:00,2174.31
2011-07-26 00:00:00,2168.7
2011-07-25 00:00:00,2150.48
2011-07-22 00:00:00,2171.23
2011-07-21 00:00:00,2145.04
2011-07-20 00:00:00,2154.95
2011-07-19 00:00:00,2130.21
2011-07-18 00:00:00,2130.48
2011-07-15 00:00:00,2145.2
2011-07-14 00:00:00,2130.07
2011-07-13 00:00:00,2129.64
2011-07-12 00:00:00,2109.73
2011-07-11 00:00:00,2157.16
2011-07-08 00:00:00,2180.35
2011-07-07 00:00:00,2180.59
2011-07-06 00:00:00,2171.19
2011-07-05 00:00:00,2161.75
2011-07-04 00:00:00,2145.3
2011-07-01 00:00:00,2125.74
2011-06-30 00:00:00,2100.69
2011-06-29 00:00:00,2094.42
2011-06-28 00:00:00,2062.91
2011-06-27 00:00:00,2070.29
2011-06-24 00:00:00,2090.81
2011-06-23 00:00:00,2055.86
2011-06-22 00:00:00,2063.9
2011-06-21 00:00:00,2048.17
2011-06-20 00:00:00,2019.65
2011-06-17 00:00:00,2031.93
2011-06-16 00:00:00,2046.63
2011-06-15 00:00:00,2086.53
2011-06-14 00:00:00,2076.83
2011-06-13 00:00:00,2048.74
2011-06-10 00:00:00,2046.67
2011-06-09 00:00:00,2071.42
2011-06-08 00:00:00,2083.35
2011-06-07 00:00:00,2099.71
2011-06-03 00:00:00,2113.47
2011-06-02 00:00:00,2114.2
2011-06-01 00:00:00,2141.34
2011-05-31 00:00:00,2142.47
2011-05-30 00:00:00,2093.79
2011-05-27 00:00:00,2100.24
2011-05-26 00:00:00,2091.91
2011-05-25 00:00:00,2035.87
2011-05-24 00:00:00,2061.76
2011-05-23 00:00:00,2055.71
2011-05-20 00:00:00,2111.5
2011-05-19 00:00:00,2095.51
2011-05-18 00:00:00,2135.78
2011-05-17 00:00:00,2102.41
2011-05-16 00:00:00,2104.18
2011-05-13 00:00:00,2120.08
2011-05-12 00:00:00,2122.65
2011-05-11 00:00:00,2166.63
2011-05-09 00:00:00,2139.17
2011-05-06 00:00:00,2147.45
2011-05-04 00:00:00,2180.64
2011-05-03 00:00:00,2200.73
2011-05-02 00:00:00,2228.96
2011-04-29 00:00:00,2192.36
2011-04-28 00:00:00,2208.35
2011-04-27 00:00:00,2206.7
2011-04-26 00:00:00,2206.3
2011-04-25 00:00:00,2216.0
2011-04-22 00:00:00,2197.82
2011-04-21 00:00:00,2198.54
2011-04-20 00:00:00,2169.91
2011-04-19 00:00:00,2122.68
2011-04-18 00:00:00,2137.72
2011-04-15 00:00:00,2140.5
2011-04-14 00:00:00,2141.06
2011-04-13 00:00:00,2121.92
2011-04-12 00:00:00,2089.4
2011-04-11 00:00:00,2122.39
2011-04-08 00:00:00,2127.97
2011-04-07 00:00:00,2122.14
2011-04-06 00:00:00,2126.71
2011-04-05 00:00:00,2130.43
2011-04-04 00:00:00,2115.87
2011-04-01 00:00:00,2121.01
2011-03-31 00:00:00,2106.7
2011-03-30 00:00:00,2091.38
2011-03-29 00:00:00,2072.13
2011-03-28 00:00:00,2056.39
2011-03-25 00:00:00,2054.04
2011-03-24 00:00:00,2036.78
2011-03-23 00:00:00,2012.18
2011-03-22 00:00:00,2013.66
2011-03-21 00:00:00,2003.42
2011-03-18 00:00:00,1981.13
2011-03-17 00:00:00,1959.03
2011-03-16 00:00:00,1957.97
2011-03-15 00:00:00,1923.92
2011-03-14 00:00:00,1971.23
2011-03-11 00:00:00,1955.54
2011-03-10 00:00:00,1981.58
2011-03-09 00:00:00,2001.47
2011-03-08 00:00:00,1996.32
2011-03-07 00:00:00,1980.27
2011-03-04 00:00:00,2004.68
2011-03-03 00:00:00,1970.66
2011-03-02 00:00:00,1928.24
2011-02-28 00:00:00,1939.3
2011-02-25 00:00:00,1963.43
2011-02-24 00:00:00,1949.88
2011-02-23 00:00:00,1961.63
2011-02-22 00:00:00,1969.92
2011-02-21 00:00:00,2005.3
2011-02-18 00:00:00,2013.14
2011-02-17 00:00:00,1977.22
2011-02-16 00:00:00,1989.11
2011-02-15 00:00:00,2010.52
2011-02-14 00:00:00,2014.59
2011-02-11 00:00:00,1977.19
2011-02-10 00:00:00,2008.5
2011-02-09 00:00:00,2045.58
2011-02-08 00:00:00,2069.7
2011-02-07 00:00:00,2081.74
2011-02-01 00:00:00,2072.03
2011-01-31 00:00:00,2069.73
2011-01-28 00:00:00,2107.87
2011-01-27 00:00:00,2115.01
2011-01-26 00:00:00,2110.46
2011-01-25 00:00:00,2086.67
2011-01-24 00:00:00,2082.16
2011-01-21 00:00:00,2069.92
2011-01-20 00:00:00,2106.66
2011-01-19 00:00:00,2115.69
2011-01-18 00:00:00,2096.48
2011-01-17 00:00:00,2099.85
2011-01-14 00:00:00,2108.17
2011-01-13 00:00:00,2089.48
2011-01-12 00:00:00,2094.95
2011-01-11 00:00:00,2088.32
2011-01-10 00:00:00,2080.81
2011-01-07 00:00:00,2086.2
