指标名称,德国DAX30指数：收盘价（日）
指标编码,GM0000000323
1994-10-18 00:00:00,2084.76
1994-10-17 00:00:00,2090.88
1994-10-14 00:00:00,2105.73
1994-10-13 00:00:00,2082.63
1994-10-12 00:00:00,2077.57
1994-10-11 00:00:00,2071.06
1994-10-10 00:00:00,2024.79
1994-10-07 00:00:00,1960.59
1994-10-06 00:00:00,1961.03
1994-10-05 00:00:00,1968.72
1994-10-04 00:00:00,1994.95
1994-09-30 00:00:00,2011.75
1994-09-29 00:00:00,2043.58
1994-09-28 00:00:00,2068.11
1994-09-27 00:00:00,2058.73
1994-09-26 00:00:00,2068.67
1994-09-23 00:00:00,2089.12
1994-09-22 00:00:00,2073.03
1994-09-21 00:00:00,2079.5
1994-09-20 00:00:00,2078.96
1994-09-19 00:00:00,2096.76
1994-09-16 00:00:00,2118.73
1994-09-15 00:00:00,2113.98
1994-09-14 00:00:00,2124.12
1994-09-13 00:00:00,2136.09
1994-09-12 00:00:00,2154.61
1994-09-09 00:00:00,2185.15
1994-09-08 00:00:00,2172.37
1994-09-07 00:00:00,2163.82
1994-09-06 00:00:00,2165.9
1994-09-05 00:00:00,2174.52
1994-09-02 00:00:00,2204.71
1994-09-01 00:00:00,2200.8
1994-08-31 00:00:00,2212.85
1994-08-30 00:00:00,2210.85
1994-08-29 00:00:00,2193.19
1994-08-26 00:00:00,2161.54
1994-08-25 00:00:00,2152.21
1994-08-24 00:00:00,2126.37
1994-08-23 00:00:00,2107.87
1994-08-22 00:00:00,2123.79
1994-08-19 00:00:00,2149.57
1994-08-18 00:00:00,2153.56
1994-08-17 00:00:00,2162.29
1994-08-16 00:00:00,2143.14
1994-08-15 00:00:00,2138.84
1994-08-12 00:00:00,2124.68
1994-08-11 00:00:00,2155.28
1994-08-10 00:00:00,2160.37
1994-08-09 00:00:00,2164.2
1994-08-08 00:00:00,2184.67
1994-08-05 00:00:00,2184.76
1994-08-04 00:00:00,2183.36
1994-08-03 00:00:00,2198.92
1994-08-02 00:00:00,2186.39
1994-08-01 00:00:00,2153.79
1994-07-29 00:00:00,2146.64
1994-07-28 00:00:00,2122.81
1994-07-27 00:00:00,2140.44
1994-07-26 00:00:00,2151.96
1994-07-25 00:00:00,2136.22
1994-07-22 00:00:00,2150.26
1994-07-21 00:00:00,2113.3
1994-07-20 00:00:00,2138.65
1994-07-19 00:00:00,2128.79
1994-07-18 00:00:00,2098.19
1994-07-15 00:00:00,2093.61
1994-07-14 00:00:00,2055.62
1994-07-13 00:00:00,2054.0
1994-07-12 00:00:00,2048.05
1994-07-11 00:00:00,2065.66
1994-07-08 00:00:00,2050.85
1994-07-07 00:00:00,2043.85
1994-07-06 00:00:00,2035.7
1994-07-05 00:00:00,2032.69
1994-07-04 00:00:00,2054.4
1994-07-01 00:00:00,2036.52
1994-06-30 00:00:00,2025.34
1994-06-29 00:00:00,2046.3
1994-06-28 00:00:00,2018.26
1994-06-27 00:00:00,1988.6
1994-06-24 00:00:00,2005.31
1994-06-23 00:00:00,2022.1
1994-06-22 00:00:00,1994.42
1994-06-21 00:00:00,1983.27
1994-06-20 00:00:00,1968.82
1994-06-17 00:00:00,2050.72
1994-06-16 00:00:00,2054.91
1994-06-15 00:00:00,2074.7
1994-06-14 00:00:00,2074.7
1994-06-13 00:00:00,2105.78
1994-06-10 00:00:00,2133.08
1994-06-09 00:00:00,2129.32
1994-06-08 00:00:00,2145.2
1994-06-07 00:00:00,2135.1
1994-06-06 00:00:00,2163.07
1994-06-03 00:00:00,2148.39
1994-06-01 00:00:00,2129.7
1994-05-31 00:00:00,2127.7
1994-05-30 00:00:00,2118.15
1994-05-27 00:00:00,2140.99
1994-05-26 00:00:00,2130.25
1994-05-25 00:00:00,2158.77
1994-05-24 00:00:00,2198.72
1994-05-20 00:00:00,2249.65
1994-05-19 00:00:00,2247.76
1994-05-18 00:00:00,2267.41
1994-05-17 00:00:00,2259.71
1994-05-16 00:00:00,2271.11
1994-05-13 00:00:00,2258.75
1994-05-11 00:00:00,2243.63
1994-05-10 00:00:00,2235.15
1994-05-09 00:00:00,2218.88
1994-05-06 00:00:00,2237.02
1994-05-05 00:00:00,2235.84
1994-05-04 00:00:00,2249.02
1994-05-03 00:00:00,2252.29
1994-05-02 00:00:00,2268.65
1994-04-29 00:00:00,2245.98
1994-04-28 00:00:00,2251.22
1994-04-27 00:00:00,2253.57
1994-04-26 00:00:00,2243.2
1994-04-25 00:00:00,2202.22
1994-04-22 00:00:00,2213.92
1994-04-21 00:00:00,2196.97
1994-04-20 00:00:00,2182.64
1994-04-19 00:00:00,2172.42
1994-04-18 00:00:00,2228.78
1994-04-15 00:00:00,2200.42
1994-04-14 00:00:00,2198.71
1994-04-13 00:00:00,2209.19
1994-04-12 00:00:00,2210.6
1994-04-11 00:00:00,2225.33
1994-04-08 00:00:00,2203.34
1994-04-07 00:00:00,2201.41
1994-04-06 00:00:00,2191.2
1994-04-05 00:00:00,2158.29
1994-03-31 00:00:00,2133.11
1994-03-30 00:00:00,2147.53
1994-03-29 00:00:00,2168.35
1994-03-28 00:00:00,2161.42
1994-03-25 00:00:00,2130.06
1994-03-24 00:00:00,2161.68
1994-03-23 00:00:00,2161.13
1994-03-22 00:00:00,2141.34
1994-03-21 00:00:00,2131.28
1994-03-18 00:00:00,2155.61
1994-03-17 00:00:00,2175.06
1994-03-16 00:00:00,2172.73
1994-03-15 00:00:00,2165.59
1994-03-14 00:00:00,2145.17
1994-03-11 00:00:00,2103.49
1994-03-10 00:00:00,2141.1
1994-03-09 00:00:00,2116.09
1994-03-08 00:00:00,2124.04
1994-03-07 00:00:00,2108.91
1994-03-04 00:00:00,2060.09
1994-03-03 00:00:00,2037.9
1994-03-02 00:00:00,2020.33
1994-03-01 00:00:00,2067.05
1994-02-28 00:00:00,2091.57
1994-02-25 00:00:00,2074.92
1994-02-24 00:00:00,2090.29
1994-02-23 00:00:00,2127.67
1994-02-22 00:00:00,2107.62
1994-02-21 00:00:00,2119.53
1994-02-18 00:00:00,2151.97
1994-02-17 00:00:00,2128.72
1994-02-16 00:00:00,2136.61
1994-02-15 00:00:00,2115.62
1994-02-14 00:00:00,2116.01
1994-02-11 00:00:00,2090.61
1994-02-10 00:00:00,2118.96
1994-02-09 00:00:00,2085.29
1994-02-08 00:00:00,2107.21
1994-02-07 00:00:00,2079.4
1994-02-04 00:00:00,2138.25
1994-02-03 00:00:00,2151.72
1994-02-02 00:00:00,2184.01
1994-02-01 00:00:00,2179.67
1994-01-31 00:00:00,2177.45
1994-01-28 00:00:00,2133.47
1994-01-27 00:00:00,2125.14
1994-01-26 00:00:00,2119.17
1994-01-25 00:00:00,2126.78
1994-01-24 00:00:00,2080.01
1994-01-21 00:00:00,2075.61
1994-01-20 00:00:00,2116.2
1994-01-19 00:00:00,2134.38
1994-01-18 00:00:00,2113.84
1994-01-17 00:00:00,2137.38
1994-01-14 00:00:00,2141.82
1994-01-13 00:00:00,2164.66
1994-01-12 00:00:00,2209.18
1994-01-11 00:00:00,2228.75
1994-01-10 00:00:00,2233.79
1994-01-07 00:00:00,2211.64
1994-01-06 00:00:00,2220.22
1994-01-05 00:00:00,2233.41
1994-01-04 00:00:00,2253.58
1994-01-03 00:00:00,2267.98
1993-12-30 00:00:00,2266.68
1993-12-29 00:00:00,2214.7
1993-12-28 00:00:00,2242.82
1993-12-27 00:00:00,2253.98
1993-12-23 00:00:00,2222.84
1993-12-22 00:00:00,2197.51
1993-12-21 00:00:00,2182.93
1993-12-20 00:00:00,2178.16
1993-12-17 00:00:00,2151.02
1993-12-16 00:00:00,2137.45
1993-12-15 00:00:00,2110.7
1993-12-14 00:00:00,2149.97
1993-12-13 00:00:00,2172.75
1993-12-10 00:00:00,2161.13
1993-12-09 00:00:00,2175.8
1993-12-08 00:00:00,2148.13
1993-12-07 00:00:00,2115.46
1993-12-06 00:00:00,2118.8
1993-12-03 00:00:00,2120.61
1993-12-02 00:00:00,2110.53
1993-12-01 00:00:00,2089.87
1993-11-30 00:00:00,2057.77
1993-11-29 00:00:00,2043.43
1993-11-26 00:00:00,2047.24
1993-11-25 00:00:00,2047.71
1993-11-24 00:00:00,2029.55
1993-11-23 00:00:00,2027.41
1993-11-22 00:00:00,2030.0
1993-11-19 00:00:00,2077.37
1993-11-18 00:00:00,2085.34
1993-11-16 00:00:00,2071.72
1993-11-15 00:00:00,2049.11
1993-11-12 00:00:00,2015.01
1993-11-11 00:00:00,2023.33
1993-11-10 00:00:00,2023.84
1993-11-09 00:00:00,2022.83
1993-11-08 00:00:00,2010.81
1993-11-05 00:00:00,2012.56
1993-11-04 00:00:00,2062.61
1993-11-03 00:00:00,2084.36
1993-11-02 00:00:00,2095.58
1993-11-01 00:00:00,2062.12
1993-10-29 00:00:00,2069.0
1993-10-28 00:00:00,2038.46
1993-10-27 00:00:00,2043.08
1993-10-26 00:00:00,2058.72
1993-10-25 00:00:00,2074.39
1993-10-22 00:00:00,2066.17
1993-10-21 00:00:00,2034.69
1993-10-20 00:00:00,2042.56
1993-10-19 00:00:00,2026.76
1993-10-18 00:00:00,2033.32
1993-10-15 00:00:00,2015.03
1993-10-14 00:00:00,1990.07
1993-10-13 00:00:00,2001.51
1993-10-12 00:00:00,1998.61
1993-10-11 00:00:00,2011.02
1993-10-08 00:00:00,2005.01
1993-10-07 00:00:00,1997.04
1993-10-06 00:00:00,1987.05
1993-10-05 00:00:00,1972.73
1993-10-04 00:00:00,1923.72
1993-10-01 00:00:00,1912.09
1993-09-30 00:00:00,1915.71
1993-09-29 00:00:00,1907.69
1993-09-28 00:00:00,1913.61
1993-09-27 00:00:00,1912.18
1993-09-24 00:00:00,1885.86
1993-09-23 00:00:00,1916.51
1993-09-22 00:00:00,1893.0
1993-09-21 00:00:00,1925.85
1993-09-20 00:00:00,1912.84
1993-09-17 00:00:00,1881.99
1993-09-16 00:00:00,1855.67
1993-09-15 00:00:00,1860.39
1993-09-14 00:00:00,1880.57
1993-09-13 00:00:00,1872.57
1993-09-10 00:00:00,1861.44
1993-09-09 00:00:00,1880.81
1993-09-08 00:00:00,1885.29
1993-09-07 00:00:00,1885.96
1993-09-06 00:00:00,1910.28
1993-09-03 00:00:00,1925.16
1993-09-02 00:00:00,1925.62
1993-09-01 00:00:00,1918.58
1993-08-31 00:00:00,1944.89
1993-08-30 00:00:00,1921.89
1993-08-27 00:00:00,1904.6
1993-08-26 00:00:00,1901.15
1993-08-25 00:00:00,1917.78
1993-08-24 00:00:00,1897.69
1993-08-23 00:00:00,1888.27
1993-08-20 00:00:00,1922.68
1993-08-19 00:00:00,1938.98
1993-08-18 00:00:00,1935.72
1993-08-17 00:00:00,1910.17
1993-08-16 00:00:00,1912.19
1993-08-13 00:00:00,1906.58
1993-08-12 00:00:00,1904.95
1993-08-11 00:00:00,1865.8
1993-08-10 00:00:00,1865.16
1993-08-09 00:00:00,1872.3
1993-08-06 00:00:00,1869.38
1993-08-05 00:00:00,1860.7
1993-08-04 00:00:00,1860.56
1993-08-03 00:00:00,1843.43
1993-08-02 00:00:00,1815.08
1993-07-30 00:00:00,1803.23
1993-07-29 00:00:00,1833.7
1993-07-28 00:00:00,1833.91
1993-07-27 00:00:00,1845.23
1993-07-26 00:00:00,1854.52
1993-07-23 00:00:00,1830.83
1993-07-22 00:00:00,1823.52
1993-07-21 00:00:00,1823.81
1993-07-20 00:00:00,1838.99
1993-07-19 00:00:00,1836.29
1993-07-16 00:00:00,1813.46
1993-07-15 00:00:00,1807.66
1993-07-14 00:00:00,1811.55
1993-07-13 00:00:00,1807.16
1993-07-12 00:00:00,1818.17
1993-07-09 00:00:00,1797.41
1993-07-08 00:00:00,1783.7
1993-07-07 00:00:00,1719.76
1993-07-06 00:00:00,1700.87
1993-07-05 00:00:00,1692.17
1993-07-02 00:00:00,1697.81
1993-07-01 00:00:00,1706.63
1993-06-30 00:00:00,1697.63
1993-06-29 00:00:00,1708.33
1993-06-28 00:00:00,1707.2
1993-06-25 00:00:00,1695.24
1993-06-24 00:00:00,1686.29
1993-06-23 00:00:00,1699.39
1993-06-22 00:00:00,1698.08
1993-06-21 00:00:00,1689.82
1993-06-18 00:00:00,1686.9
1993-06-17 00:00:00,1692.29
1993-06-16 00:00:00,1689.56
1993-06-15 00:00:00,1684.1
1993-06-14 00:00:00,1691.98
1993-06-11 00:00:00,1680.98
1993-06-09 00:00:00,1673.07
1993-06-08 00:00:00,1661.61
1993-06-07 00:00:00,1655.61
1993-06-04 00:00:00,1637.85
1993-06-03 00:00:00,1629.62
1993-06-02 00:00:00,1625.21
1993-06-01 00:00:00,1619.89
1993-05-28 00:00:00,1631.85
1993-05-27 00:00:00,1634.47
1993-05-26 00:00:00,1622.0
1993-05-25 00:00:00,1618.18
1993-05-24 00:00:00,1603.09
1993-05-21 00:00:00,1610.59
1993-05-19 00:00:00,1617.41
1993-05-18 00:00:00,1628.48
1993-05-17 00:00:00,1627.88
1993-05-14 00:00:00,1634.51
1993-05-13 00:00:00,1639.79
1993-05-12 00:00:00,1629.46
1993-05-11 00:00:00,1616.15
1993-05-10 00:00:00,1609.03
1993-05-07 00:00:00,1611.92
1993-05-06 00:00:00,1623.26
1993-05-05 00:00:00,1623.16
1993-05-04 00:00:00,1627.37
1993-05-03 00:00:00,1629.16
1993-04-30 00:00:00,1627.19
1993-04-29 00:00:00,1623.94
1993-04-28 00:00:00,1628.87
1993-04-27 00:00:00,1640.78
1993-04-26 00:00:00,1649.81
1993-04-23 00:00:00,1657.1
1993-04-22 00:00:00,1666.74
1993-04-21 00:00:00,1666.87
1993-04-20 00:00:00,1687.11
1993-04-19 00:00:00,1693.3
1993-04-16 00:00:00,1678.85
1993-04-15 00:00:00,1675.21
1993-04-14 00:00:00,1672.44
1993-04-13 00:00:00,1671.05
1993-04-08 00:00:00,1655.73
1993-04-07 00:00:00,1650.31
1993-04-06 00:00:00,1665.4
1993-04-05 00:00:00,1658.69
1993-04-02 00:00:00,1661.75
1993-04-01 00:00:00,1671.58
1993-03-31 00:00:00,1684.21
1993-03-30 00:00:00,1685.07
1993-03-29 00:00:00,1674.92
1993-03-26 00:00:00,1661.29
1993-03-25 00:00:00,1657.15
1993-03-24 00:00:00,1659.45
1993-03-23 00:00:00,1648.44
1993-03-22 00:00:00,1661.4
1993-03-19 00:00:00,1698.81
1993-03-18 00:00:00,1696.19
1993-03-17 00:00:00,1685.08
1993-03-16 00:00:00,1697.83
1993-03-15 00:00:00,1702.57
1993-03-12 00:00:00,1707.14
1993-03-11 00:00:00,1717.4
1993-03-10 00:00:00,1709.68
1993-03-09 00:00:00,1713.13
1993-03-08 00:00:00,1694.82
1993-03-05 00:00:00,1682.82
1993-03-04 00:00:00,1687.4
1993-03-03 00:00:00,1693.73
1993-03-02 00:00:00,1696.74
1993-03-01 00:00:00,1700.95
1993-02-26 00:00:00,1684.35
1993-02-25 00:00:00,1658.91
1993-02-24 00:00:00,1644.24
1993-02-23 00:00:00,1661.58
1993-02-22 00:00:00,1680.74
1993-02-19 00:00:00,1677.39
1993-02-18 00:00:00,1672.26
1993-02-17 00:00:00,1653.26
1993-02-16 00:00:00,1664.22
1993-02-15 00:00:00,1664.71
1993-02-12 00:00:00,1661.43
1993-02-11 00:00:00,1651.05
1993-02-10 00:00:00,1649.81
1993-02-09 00:00:00,1641.58
1993-02-08 00:00:00,1647.16
1993-02-05 00:00:00,1641.37
1993-02-04 00:00:00,1601.61
1993-02-03 00:00:00,1601.53
1993-02-02 00:00:00,1583.09
1993-02-01 00:00:00,1585.16
1993-01-29 00:00:00,1571.85
1993-01-28 00:00:00,1567.84
1993-01-27 00:00:00,1562.32
1993-01-26 00:00:00,1576.16
1993-01-25 00:00:00,1569.24
1993-01-22 00:00:00,1587.64
1993-01-21 00:00:00,1573.67
1993-01-20 00:00:00,1574.88
1993-01-19 00:00:00,1578.83
1993-01-18 00:00:00,1573.13
1993-01-15 00:00:00,1544.55
1993-01-14 00:00:00,1523.74
1993-01-13 00:00:00,1516.5
1993-01-12 00:00:00,1530.19
1993-01-11 00:00:00,1531.96
1993-01-08 00:00:00,1531.52
1993-01-07 00:00:00,1542.5
1993-01-06 00:00:00,1556.38
1993-01-05 00:00:00,1556.42
1993-01-04 00:00:00,1531.33
1992-12-30 00:00:00,1545.05
1992-12-29 00:00:00,1542.23
1992-12-28 00:00:00,1544.61
1992-12-24 00:00:00,1544.61
1992-12-23 00:00:00,1526.95
1992-12-22 00:00:00,1523.57
1992-12-21 00:00:00,1515.58
1992-12-18 00:00:00,1492.04
1992-12-17 00:00:00,1476.17
1992-12-16 00:00:00,1472.07
1992-12-15 00:00:00,1481.24
1992-12-14 00:00:00,1469.75
1992-12-11 00:00:00,1476.01
1992-12-10 00:00:00,1494.48
1992-12-09 00:00:00,1500.59
1992-12-08 00:00:00,1508.24
1992-12-07 00:00:00,1525.32
1992-12-04 00:00:00,1522.16
1992-12-03 00:00:00,1532.5
1992-12-02 00:00:00,1533.96
1992-12-01 00:00:00,1544.89
1992-11-30 00:00:00,1544.34
1992-11-27 00:00:00,1522.95
1992-11-26 00:00:00,1523.18
1992-11-25 00:00:00,1517.72
1992-11-24 00:00:00,1510.28
1992-11-23 00:00:00,1530.89
1992-11-20 00:00:00,1544.76
1992-11-19 00:00:00,1551.65
1992-11-17 00:00:00,1545.05
1992-11-16 00:00:00,1546.95
1992-11-13 00:00:00,1548.52
1992-11-12 00:00:00,1535.37
1992-11-11 00:00:00,1512.21
1992-11-10 00:00:00,1519.06
1992-11-09 00:00:00,1508.8
1992-11-06 00:00:00,1487.16
1992-11-05 00:00:00,1480.93
1992-11-04 00:00:00,1472.69
1992-11-03 00:00:00,1485.0
1992-11-02 00:00:00,1472.57
1992-10-30 00:00:00,1492.32
1992-10-29 00:00:00,1493.64
1992-10-28 00:00:00,1510.3
1992-10-27 00:00:00,1533.77
1992-10-26 00:00:00,1542.49
1992-10-23 00:00:00,1526.82
1992-10-22 00:00:00,1510.11
1992-10-21 00:00:00,1503.9
1992-10-20 00:00:00,1511.55
1992-10-19 00:00:00,1479.07
1992-10-16 00:00:00,1461.61
1992-10-15 00:00:00,1453.43
1992-10-14 00:00:00,1458.53
1992-10-13 00:00:00,1465.5
1992-10-12 00:00:00,1432.54
1992-10-09 00:00:00,1439.66
1992-10-08 00:00:00,1451.12
1992-10-07 00:00:00,1436.05
1992-10-06 00:00:00,1420.3
1992-10-05 00:00:00,1424.4
1992-10-02 00:00:00,1478.04
1992-10-01 00:00:00,1484.03
1992-09-30 00:00:00,1466.36
1992-09-29 00:00:00,1476.26
1992-09-28 00:00:00,1475.04
1992-09-25 00:00:00,1513.36
1992-09-24 00:00:00,1530.94
1992-09-23 00:00:00,1557.83
1992-09-22 00:00:00,1550.34
1992-09-21 00:00:00,1573.86
1992-09-18 00:00:00,1589.33
1992-09-17 00:00:00,1578.67
1992-09-16 00:00:00,1584.56
1992-09-15 00:00:00,1587.55
1992-09-14 00:00:00,1595.04
1992-09-11 00:00:00,1527.8
1992-09-10 00:00:00,1528.67
1992-09-09 00:00:00,1525.26
1992-09-08 00:00:00,1544.55
1992-09-07 00:00:00,1540.63
1992-09-04 00:00:00,1536.5
1992-09-03 00:00:00,1530.75
1992-09-02 00:00:00,1506.67
1992-09-01 00:00:00,1518.7
1992-08-31 00:00:00,1541.25
1992-08-28 00:00:00,1516.47
1992-08-27 00:00:00,1513.42
1992-08-26 00:00:00,1473.28
1992-08-25 00:00:00,1468.91
1992-08-24 00:00:00,1498.74
1992-08-21 00:00:00,1520.02
1992-08-20 00:00:00,1513.06
1992-08-19 00:00:00,1524.72
1992-08-18 00:00:00,1533.22
1992-08-17 00:00:00,1555.42
1992-08-14 00:00:00,1547.8
1992-08-13 00:00:00,1540.98
1992-08-12 00:00:00,1553.01
1992-08-11 00:00:00,1564.6
1992-08-10 00:00:00,1582.55
1992-08-07 00:00:00,1609.5
1992-08-06 00:00:00,1621.15
1992-08-05 00:00:00,1628.81
1992-08-04 00:00:00,1611.51
1992-08-03 00:00:00,1594.71
1992-07-31 00:00:00,1615.42
1992-07-30 00:00:00,1623.99
1992-07-29 00:00:00,1628.15
1992-07-28 00:00:00,1610.64
1992-07-27 00:00:00,1618.09
1992-07-24 00:00:00,1610.42
1992-07-23 00:00:00,1623.37
1992-07-22 00:00:00,1628.22
1992-07-21 00:00:00,1659.77
1992-07-20 00:00:00,1649.67
1992-07-17 00:00:00,1702.66
1992-07-16 00:00:00,1740.53
1992-07-15 00:00:00,1734.62
1992-07-14 00:00:00,1734.1
1992-07-13 00:00:00,1736.5
1992-07-10 00:00:00,1754.48
1992-07-09 00:00:00,1757.64
1992-07-08 00:00:00,1751.18
1992-07-07 00:00:00,1767.51
1992-07-06 00:00:00,1772.36
1992-07-03 00:00:00,1776.98
1992-07-02 00:00:00,1768.61
1992-07-01 00:00:00,1756.26
1992-06-30 00:00:00,1752.63
1992-06-29 00:00:00,1757.12
1992-06-26 00:00:00,1754.13
1992-06-25 00:00:00,1764.89
1992-06-24 00:00:00,1768.49
1992-06-23 00:00:00,1771.14
1992-06-22 00:00:00,1770.64
1992-06-19 00:00:00,1772.89
1992-06-17 00:00:00,1771.78
1992-06-16 00:00:00,1779.1
1992-06-15 00:00:00,1773.9
1992-06-12 00:00:00,1782.27
1992-06-11 00:00:00,1781.81
1992-06-10 00:00:00,1789.76
1992-06-09 00:00:00,1786.26
1992-06-05 00:00:00,1789.07
1992-06-04 00:00:00,1792.31
1992-06-03 00:00:00,1788.58
1992-06-02 00:00:00,1801.39
1992-06-01 00:00:00,1798.14
1992-05-29 00:00:00,1803.22
1992-05-27 00:00:00,1794.05
1992-05-26 00:00:00,1806.66
1992-05-25 00:00:00,1811.57
1992-05-22 00:00:00,1802.96
1992-05-21 00:00:00,1785.48
1992-05-20 00:00:00,1787.5
1992-05-19 00:00:00,1763.26
1992-05-18 00:00:00,1758.43
1992-05-15 00:00:00,1724.07
1992-05-14 00:00:00,1742.26
1992-05-13 00:00:00,1749.42
1992-05-12 00:00:00,1751.16
1992-05-11 00:00:00,1753.03
1992-05-08 00:00:00,1748.18
1992-05-07 00:00:00,1750.81
1992-05-06 00:00:00,1743.5
1992-05-05 00:00:00,1732.64
1992-05-04 00:00:00,1728.29
1992-04-30 00:00:00,1734.03
1992-04-29 00:00:00,1735.91
1992-04-28 00:00:00,1735.94
1992-04-27 00:00:00,1742.22
1992-04-24 00:00:00,1745.7
1992-04-23 00:00:00,1752.44
1992-04-22 00:00:00,1753.3
1992-04-21 00:00:00,1746.5
1992-04-16 00:00:00,1749.23
1992-04-15 00:00:00,1743.79
1992-04-14 00:00:00,1732.53
1992-04-13 00:00:00,1727.74
1992-04-10 00:00:00,1736.07
1992-04-09 00:00:00,1720.25
1992-04-08 00:00:00,1720.01
1992-04-07 00:00:00,1739.42
1992-04-06 00:00:00,1734.19
1992-04-03 00:00:00,1719.63
1992-04-02 00:00:00,1721.66
1992-04-01 00:00:00,1707.3
1992-03-31 00:00:00,1717.86
1992-03-30 00:00:00,1710.31
1992-03-27 00:00:00,1711.45
1992-03-26 00:00:00,1719.02
1992-03-25 00:00:00,1716.26
1992-03-24 00:00:00,1713.11
1992-03-23 00:00:00,1717.47
1992-03-20 00:00:00,1736.3
1992-03-19 00:00:00,1724.63
1992-03-18 00:00:00,1732.18
1992-03-17 00:00:00,1730.07
1992-03-16 00:00:00,1724.8
1992-03-13 00:00:00,1732.64
1992-03-12 00:00:00,1727.5
1992-03-11 00:00:00,1743.42
1992-03-10 00:00:00,1748.45
1992-03-09 00:00:00,1750.25
1992-03-06 00:00:00,1745.95
1992-03-05 00:00:00,1764.8
1992-03-04 00:00:00,1759.05
1992-03-03 00:00:00,1763.31
1992-03-02 00:00:00,1747.87
1992-02-28 00:00:00,1745.13
1992-02-27 00:00:00,1749.9
1992-02-26 00:00:00,1737.27
1992-02-25 00:00:00,1722.3
1992-02-24 00:00:00,1729.1
1992-02-21 00:00:00,1717.63
1992-02-20 00:00:00,1703.18
1992-02-19 00:00:00,1687.79
1992-02-18 00:00:00,1694.99
1992-02-17 00:00:00,1681.07
1992-02-14 00:00:00,1676.48
1992-02-13 00:00:00,1681.39
1992-02-12 00:00:00,1678.92
1992-02-11 00:00:00,1683.55
1992-02-10 00:00:00,1682.13
1992-02-07 00:00:00,1685.52
1992-02-06 00:00:00,1681.13
1992-02-05 00:00:00,1686.62
1992-02-04 00:00:00,1676.4
1992-02-03 00:00:00,1689.01
1992-01-31 00:00:00,1687.49
1992-01-30 00:00:00,1680.91
1992-01-29 00:00:00,1672.4
1992-01-28 00:00:00,1683.08
1992-01-27 00:00:00,1683.58
1992-01-24 00:00:00,1664.77
1992-01-23 00:00:00,1669.57
1992-01-22 00:00:00,1682.13
1992-01-21 00:00:00,1685.29
1992-01-20 00:00:00,1677.17
1992-01-17 00:00:00,1670.99
1992-01-16 00:00:00,1666.34
1992-01-15 00:00:00,1667.5
1992-01-14 00:00:00,1628.53
1992-01-13 00:00:00,1622.67
1992-01-10 00:00:00,1615.71
1992-01-09 00:00:00,1589.76
1992-01-08 00:00:00,1578.73
1992-01-07 00:00:00,1592.45
1992-01-06 00:00:00,1603.32
1992-01-03 00:00:00,1603.62
1992-01-02 00:00:00,1601.88
1991-12-30 00:00:00,1577.98
1991-12-27 00:00:00,1563.59
1991-12-23 00:00:00,1539.62
1991-12-20 00:00:00,1543.19
1991-12-19 00:00:00,1561.77
1991-12-18 00:00:00,1573.75
1991-12-17 00:00:00,1560.93
1991-12-16 00:00:00,1552.89
1991-12-13 00:00:00,1558.34
1991-12-12 00:00:00,1546.39
1991-12-11 00:00:00,1543.59
1991-12-10 00:00:00,1551.11
1991-12-09 00:00:00,1559.05
1991-12-06 00:00:00,1558.18
1991-12-05 00:00:00,1553.42
1991-12-04 00:00:00,1560.96
1991-12-03 00:00:00,1546.84
1991-12-02 00:00:00,1545.44
1991-11-29 00:00:00,1566.57
1991-11-28 00:00:00,1588.16
1991-11-27 00:00:00,1586.16
1991-11-26 00:00:00,1602.87
1991-11-25 00:00:00,1589.16
1991-11-22 00:00:00,1600.26
1991-11-21 00:00:00,1598.1
1991-11-19 00:00:00,1599.05
1991-11-18 00:00:00,1611.93
1991-11-15 00:00:00,1629.37
1991-11-14 00:00:00,1620.96
1991-11-13 00:00:00,1623.23
1991-11-12 00:00:00,1621.22
1991-11-11 00:00:00,1609.02
1991-11-08 00:00:00,1606.22
1991-11-07 00:00:00,1578.4
1991-11-06 00:00:00,1574.59
1991-11-05 00:00:00,1576.12
1991-11-04 00:00:00,1570.21
1991-11-01 00:00:00,1573.55
1991-10-31 00:00:00,1582.06
1991-10-30 00:00:00,1582.83
1991-10-29 00:00:00,1590.75
1991-10-28 00:00:00,1576.81
1991-10-25 00:00:00,1572.03
1991-10-24 00:00:00,1579.01
1991-10-23 00:00:00,1587.89
1991-10-22 00:00:00,1580.71
1991-10-21 00:00:00,1572.68
1991-10-18 00:00:00,1563.25
1991-10-17 00:00:00,1564.51
1991-10-16 00:00:00,1570.11
1991-10-15 00:00:00,1585.04
1991-10-14 00:00:00,1571.04
1991-10-11 00:00:00,1568.42
1991-10-10 00:00:00,1567.95
1991-10-09 00:00:00,1567.22
1991-10-08 00:00:00,1578.71
1991-10-07 00:00:00,1588.66
1991-10-04 00:00:00,1601.73
1991-10-02 00:00:00,1607.32
1991-10-01 00:00:00,1609.62
1991-09-30 00:00:00,1607.03
1991-09-27 00:00:00,1608.14
1991-09-26 00:00:00,1619.99
1991-09-25 00:00:00,1625.41
1991-09-24 00:00:00,1626.63
1991-09-23 00:00:00,1614.16
1991-09-20 00:00:00,1616.07
1991-09-19 00:00:00,1620.7
1991-09-18 00:00:00,1628.07
1991-09-17 00:00:00,1634.55
