指标名称,富时100指数：收盘价（日）
指标编码,GM0000000325
2018-07-24 00:00:00,7709.05
2018-07-23 00:00:00,7655.79
2018-07-20 00:00:00,7678.79
2018-07-19 00:00:00,7683.97
2018-07-18 00:00:00,7676.28
2018-07-17 00:00:00,7626.33
2018-07-16 00:00:00,7600.45
2018-07-13 00:00:00,7661.87
2018-07-12 00:00:00,7651.33
2018-07-11 00:00:00,7591.96
2018-07-10 00:00:00,7692.04
2018-07-09 00:00:00,7687.99
2018-07-06 00:00:00,7617.7
2018-07-05 00:00:00,7603.22
2018-07-04 00:00:00,7573.09
2018-07-03 00:00:00,7593.29
2018-07-02 00:00:00,7547.85
2018-06-29 00:00:00,7636.93
2018-06-28 00:00:00,7615.63
2018-06-27 00:00:00,7621.69
2018-06-26 00:00:00,7537.92
2018-06-25 00:00:00,7509.84
2018-06-22 00:00:00,7682.27
2018-06-21 00:00:00,7556.44
2018-06-20 00:00:00,7627.4
2018-06-19 00:00:00,7603.85
2018-06-15 00:00:00,7633.91
2018-06-14 00:00:00,7765.79
2018-06-13 00:00:00,7703.71
2018-06-12 00:00:00,7703.81
2018-06-11 00:00:00,7737.43
2018-06-08 00:00:00,7681.07
2018-06-07 00:00:00,7704.4
2018-06-06 00:00:00,7712.37
2018-06-05 00:00:00,7686.8
2018-06-04 00:00:00,7741.29
2018-06-01 00:00:00,7701.77
2018-05-31 00:00:00,7678.2
2018-05-30 00:00:00,7689.57
2018-05-29 00:00:00,7632.64
2018-05-25 00:00:00,7730.28
2018-05-24 00:00:00,7716.74
2018-05-23 00:00:00,7788.44
2018-05-22 00:00:00,7877.45
2018-05-21 00:00:00,7859.17
2018-05-18 00:00:00,7778.79
2018-05-17 00:00:00,7787.97
2018-05-16 00:00:00,7734.2
2018-05-15 00:00:00,7722.98
2018-05-14 00:00:00,7710.98
2018-05-11 00:00:00,7724.55
2018-05-10 00:00:00,7700.97
2018-05-09 00:00:00,7662.52
2018-05-08 00:00:00,7565.75
2018-05-04 00:00:00,7567.14
2018-05-03 00:00:00,7502.69
2018-05-02 00:00:00,7543.2
2018-05-01 00:00:00,7520.36
2018-04-30 00:00:00,7509.3
2018-04-27 00:00:00,7502.21
2018-04-26 00:00:00,7421.43
2018-04-25 00:00:00,7379.32
2018-04-24 00:00:00,7425.4
2018-04-23 00:00:00,7398.87
2018-04-20 00:00:00,7368.17
2018-04-19 00:00:00,7328.92
2018-04-18 00:00:00,7317.34
2018-04-17 00:00:00,7226.05
2018-04-16 00:00:00,7198.2
2018-04-13 00:00:00,7264.56
2018-04-12 00:00:00,7258.34
2018-04-11 00:00:00,7257.14
2018-04-10 00:00:00,7266.75
2018-04-09 00:00:00,7194.75
2018-04-06 00:00:00,7183.64
2018-04-05 00:00:00,7199.5
2018-04-04 00:00:00,7034.01
2018-04-03 00:00:00,7030.46
2018-03-29 00:00:00,7056.61
2018-03-28 00:00:00,7044.74
2018-03-27 00:00:00,6999.88
2018-03-26 00:00:00,6888.69
2018-03-23 00:00:00,6921.94
2018-03-22 00:00:00,6952.59
2018-03-21 00:00:00,7038.97
2018-03-20 00:00:00,7061.27
2018-03-19 00:00:00,7042.93
2018-03-16 00:00:00,7164.14
2018-03-15 00:00:00,7139.76
2018-03-14 00:00:00,7132.69
2018-03-13 00:00:00,7138.78
2018-03-12 00:00:00,7214.76
2018-03-09 00:00:00,7224.51
2018-03-08 00:00:00,7203.24
2018-03-07 00:00:00,7157.84
2018-03-06 00:00:00,7146.75
2018-03-05 00:00:00,7115.98
2018-03-02 00:00:00,7175.64
2018-03-01 00:00:00,7175.64
2018-02-28 00:00:00,7231.91
2018-02-27 00:00:00,7280.2
2018-02-26 00:00:00,7289.58
2018-02-23 00:00:00,7244.41
2018-02-22 00:00:00,7252.39
2018-02-21 00:00:00,7281.57
2018-02-20 00:00:00,7246.77
2018-02-19 00:00:00,7247.66
2018-02-16 00:00:00,7294.7
2018-02-15 00:00:00,7234.81
2018-02-14 00:00:00,7213.97
2018-02-13 00:00:00,7168.01
2018-02-12 00:00:00,7177.06
2018-02-09 00:00:00,7092.43
2018-02-08 00:00:00,7170.69
2018-02-07 00:00:00,7279.42
2018-02-06 00:00:00,7141.4
2018-02-05 00:00:00,7334.98
2018-02-02 00:00:00,7443.43
2018-02-01 00:00:00,7490.39
2018-01-31 00:00:00,7533.55
2018-01-30 00:00:00,7587.98
2018-01-29 00:00:00,7671.53
2018-01-26 00:00:00,7665.54
2018-01-25 00:00:00,7615.84
2018-01-24 00:00:00,7643.43
2018-01-23 00:00:00,7731.83
2018-01-22 00:00:00,7715.44
2018-01-19 00:00:00,7730.79
2018-01-18 00:00:00,7700.96
2018-01-17 00:00:00,7725.43
2018-01-16 00:00:00,7755.93
2018-01-15 00:00:00,7769.14
2018-01-12 00:00:00,7778.64
2018-01-11 00:00:00,7762.94
2018-01-10 00:00:00,7748.51
2018-01-09 00:00:00,7731.02
2018-01-08 00:00:00,7696.51
2018-01-05 00:00:00,7724.22
2018-01-04 00:00:00,7695.88
2018-01-03 00:00:00,7671.11
2018-01-02 00:00:00,7648.1
2017-12-29 00:00:00,7687.77
2017-12-28 00:00:00,7622.88
2017-12-27 00:00:00,7620.68
2017-12-22 00:00:00,7592.66
2017-12-21 00:00:00,7603.98
2017-12-20 00:00:00,7525.22
2017-12-19 00:00:00,7544.09
2017-12-18 00:00:00,7537.01
2017-12-15 00:00:00,7490.57
2017-12-14 00:00:00,7448.12
2017-12-13 00:00:00,7496.51
2017-12-12 00:00:00,7500.41
2017-12-11 00:00:00,7453.48
2017-12-08 00:00:00,7393.96
2017-12-07 00:00:00,7320.75
2017-12-06 00:00:00,7348.03
2017-12-05 00:00:00,7327.5
2017-12-04 00:00:00,7338.97
2017-12-01 00:00:00,7300.49
2017-11-30 00:00:00,7326.67
2017-11-29 00:00:00,7393.56
2017-11-28 00:00:00,7460.65
2017-11-27 00:00:00,7383.9
2017-11-24 00:00:00,7409.64
2017-11-23 00:00:00,7417.24
2017-11-22 00:00:00,7419.02
2017-11-21 00:00:00,7411.34
2017-11-20 00:00:00,7389.46
2017-11-17 00:00:00,7380.68
2017-11-16 00:00:00,7386.94
2017-11-15 00:00:00,7372.61
2017-11-14 00:00:00,7414.42
2017-11-13 00:00:00,7415.18
2017-11-10 00:00:00,7432.99
2017-11-09 00:00:00,7484.1
2017-11-08 00:00:00,7529.72
2017-11-07 00:00:00,7513.11
2017-11-06 00:00:00,7562.28
2017-11-03 00:00:00,7560.35
2017-11-02 00:00:00,7555.32
2017-11-01 00:00:00,7487.96
2017-10-31 00:00:00,7493.08
2017-10-30 00:00:00,7487.81
2017-10-27 00:00:00,7505.03
2017-10-26 00:00:00,7486.5
2017-10-25 00:00:00,7447.21
2017-10-24 00:00:00,7526.54
2017-10-23 00:00:00,7524.45
2017-10-20 00:00:00,7523.23
2017-10-19 00:00:00,7523.04
2017-10-18 00:00:00,7542.87
2017-10-17 00:00:00,7516.17
2017-10-16 00:00:00,7526.97
2017-10-13 00:00:00,7535.44
2017-10-12 00:00:00,7556.24
2017-10-11 00:00:00,7533.81
2017-10-10 00:00:00,7538.27
2017-10-09 00:00:00,7507.89
2017-10-06 00:00:00,7522.87
2017-10-05 00:00:00,7507.99
2017-10-04 00:00:00,7467.58
2017-10-03 00:00:00,7468.11
2017-10-02 00:00:00,7438.84
2017-09-29 00:00:00,7372.76
2017-09-28 00:00:00,7322.82
2017-09-27 00:00:00,7313.51
2017-09-26 00:00:00,7285.74
2017-09-25 00:00:00,7301.29
2017-09-22 00:00:00,7310.64
2017-09-21 00:00:00,7263.9
2017-09-20 00:00:00,7271.95
2017-09-19 00:00:00,7275.25
2017-09-18 00:00:00,7253.28
2017-09-15 00:00:00,7215.47
2017-09-14 00:00:00,7295.39
2017-09-13 00:00:00,7379.7
2017-09-12 00:00:00,7400.69
2017-09-11 00:00:00,7413.59
2017-09-08 00:00:00,7377.6
2017-09-07 00:00:00,7396.98
2017-09-06 00:00:00,7354.13
2017-09-05 00:00:00,7372.92
2017-09-04 00:00:00,7411.47
2017-09-01 00:00:00,7438.5
2017-08-31 00:00:00,7430.62
2017-08-30 00:00:00,7365.26
2017-08-29 00:00:00,7337.43
2017-08-25 00:00:00,7401.46
2017-08-24 00:00:00,7407.06
2017-08-23 00:00:00,7382.65
2017-08-22 00:00:00,7381.74
2017-08-21 00:00:00,7318.88
2017-08-18 00:00:00,7323.98
2017-08-17 00:00:00,7387.87
2017-08-16 00:00:00,7433.03
2017-08-15 00:00:00,7383.85
2017-08-14 00:00:00,7353.89
2017-08-11 00:00:00,7309.96
2017-08-10 00:00:00,7389.94
2017-08-09 00:00:00,7498.06
2017-08-08 00:00:00,7542.73
2017-08-07 00:00:00,7531.94
2017-08-04 00:00:00,7511.71
2017-08-03 00:00:00,7474.77
2017-08-02 00:00:00,7411.43
2017-08-01 00:00:00,7423.66
2017-07-31 00:00:00,7372.0
2017-07-28 00:00:00,7368.37
2017-07-27 00:00:00,7443.01
2017-07-26 00:00:00,7452.32
2017-07-25 00:00:00,7434.82
2017-07-24 00:00:00,7377.73
2017-07-21 00:00:00,7452.91
2017-07-20 00:00:00,7487.87
2017-07-19 00:00:00,7430.91
2017-07-18 00:00:00,7390.22
2017-07-17 00:00:00,7404.13
2017-07-14 00:00:00,7378.39
2017-07-13 00:00:00,7413.44
2017-07-12 00:00:00,7416.93
2017-07-11 00:00:00,7329.76
2017-07-10 00:00:00,7370.03
2017-07-07 00:00:00,7350.92
2017-07-06 00:00:00,7337.28
2017-07-05 00:00:00,7367.6
2017-07-04 00:00:00,7357.23
2017-07-03 00:00:00,7377.09
2017-06-30 00:00:00,7312.72
2017-06-29 00:00:00,7350.32
2017-06-28 00:00:00,7387.8
2017-06-27 00:00:00,7434.36
2017-06-26 00:00:00,7446.8
2017-06-23 00:00:00,7424.13
2017-06-22 00:00:00,7439.29
2017-06-21 00:00:00,7447.79
2017-06-20 00:00:00,7472.71
2017-06-19 00:00:00,7523.81
2017-06-16 00:00:00,7463.54
2017-06-15 00:00:00,7419.36
2017-06-14 00:00:00,7474.4
2017-06-13 00:00:00,7500.44
2017-06-12 00:00:00,7511.87
2017-06-09 00:00:00,7527.33
2017-06-08 00:00:00,7449.98
2017-06-07 00:00:00,7478.62
2017-06-06 00:00:00,7524.95
2017-06-05 00:00:00,7525.76
2017-06-02 00:00:00,7547.63
2017-06-01 00:00:00,7543.77
2017-05-31 00:00:00,7519.95
2017-05-30 00:00:00,7526.51
2017-05-26 00:00:00,7547.63
2017-05-25 00:00:00,7517.71
2017-05-24 00:00:00,7514.9
2017-05-23 00:00:00,7485.29
2017-05-22 00:00:00,7496.34
2017-05-19 00:00:00,7470.71
2017-05-18 00:00:00,7436.42
2017-05-17 00:00:00,7503.47
2017-05-16 00:00:00,7522.03
2017-05-15 00:00:00,7454.37
2017-05-12 00:00:00,7435.39
2017-05-11 00:00:00,7386.63
2017-05-10 00:00:00,7385.24
2017-05-09 00:00:00,7342.21
2017-05-08 00:00:00,7300.86
2017-05-05 00:00:00,7297.43
2017-05-04 00:00:00,7248.1
2017-05-03 00:00:00,7234.53
2017-05-02 00:00:00,7250.05
2017-04-28 00:00:00,7203.94
2017-04-27 00:00:00,7237.17
2017-04-26 00:00:00,7288.72
2017-04-25 00:00:00,7275.64
2017-04-24 00:00:00,7264.68
2017-04-21 00:00:00,7114.55
2017-04-20 00:00:00,7118.54
2017-04-19 00:00:00,7114.36
2017-04-18 00:00:00,7147.5
2017-04-13 00:00:00,7327.59
2017-04-12 00:00:00,7348.99
2017-04-11 00:00:00,7365.5
2017-04-10 00:00:00,7348.94
2017-04-07 00:00:00,7349.37
2017-04-06 00:00:00,7303.2
2017-04-05 00:00:00,7331.68
2017-04-04 00:00:00,7321.82
2017-04-03 00:00:00,7282.69
2017-03-31 00:00:00,7322.92
2017-03-30 00:00:00,7369.52
2017-03-29 00:00:00,7373.72
2017-03-28 00:00:00,7343.42
2017-03-27 00:00:00,7293.5
2017-03-24 00:00:00,7336.82
2017-03-23 00:00:00,7340.71
2017-03-22 00:00:00,7324.72
2017-03-21 00:00:00,7378.34
2017-03-20 00:00:00,7429.81
2017-03-17 00:00:00,7424.96
2017-03-16 00:00:00,7415.95
2017-03-15 00:00:00,7368.64
2017-03-14 00:00:00,7357.85
2017-03-13 00:00:00,7367.08
2017-03-10 00:00:00,7343.08
2017-03-09 00:00:00,7314.96
2017-03-08 00:00:00,7334.61
2017-03-07 00:00:00,7338.99
2017-03-06 00:00:00,7350.12
2017-03-03 00:00:00,7374.26
2017-03-02 00:00:00,7382.35
2017-03-01 00:00:00,7382.9
2017-02-28 00:00:00,7263.44
2017-02-27 00:00:00,7253.0
2017-02-24 00:00:00,7243.7
2017-02-23 00:00:00,7271.37
2017-02-22 00:00:00,7302.25
2017-02-21 00:00:00,7274.83
2017-02-20 00:00:00,7299.86
2017-02-17 00:00:00,7299.96
2017-02-16 00:00:00,7277.92
2017-02-15 00:00:00,7302.41
2017-02-14 00:00:00,7268.56
2017-02-13 00:00:00,7278.92
2017-02-10 00:00:00,7258.75
2017-02-09 00:00:00,7229.5
2017-02-08 00:00:00,7188.82
2017-02-07 00:00:00,7186.22
2017-02-06 00:00:00,7172.15
2017-02-03 00:00:00,7188.3
2017-02-02 00:00:00,7140.75
2017-02-01 00:00:00,7107.65
2017-01-31 00:00:00,7099.15
2017-01-30 00:00:00,7118.48
2017-01-27 00:00:00,7184.49
2017-01-26 00:00:00,7161.49
2017-01-25 00:00:00,7164.43
2017-01-24 00:00:00,7150.34
2017-01-23 00:00:00,7151.18
2017-01-20 00:00:00,7198.44
2017-01-19 00:00:00,7208.44
2017-01-18 00:00:00,7247.61
2017-01-17 00:00:00,7220.38
2017-01-16 00:00:00,7327.13
2017-01-13 00:00:00,7337.81
2017-01-12 00:00:00,7292.37
2017-01-11 00:00:00,7290.49
2017-01-10 00:00:00,7275.47
2017-01-09 00:00:00,7237.77
2017-01-06 00:00:00,7210.05
2017-01-05 00:00:00,7195.31
2017-01-04 00:00:00,7189.74
2017-01-03 00:00:00,7177.89
2016-12-30 00:00:00,7142.83
2016-12-29 00:00:00,7120.26
2016-12-28 00:00:00,7106.08
2016-12-23 00:00:00,7068.17
2016-12-22 00:00:00,7063.68
2016-12-21 00:00:00,7041.42
2016-12-20 00:00:00,7043.96
2016-12-19 00:00:00,7017.16
2016-12-16 00:00:00,7011.64
2016-12-15 00:00:00,6999.01
2016-12-14 00:00:00,6949.19
2016-12-13 00:00:00,6968.57
2016-12-12 00:00:00,6890.42
2016-12-09 00:00:00,6954.21
2016-12-08 00:00:00,6922.08
2016-12-07 00:00:00,6902.23
2016-12-06 00:00:00,6779.84
2016-12-05 00:00:00,6746.83
2016-12-02 00:00:00,6730.72
2016-12-01 00:00:00,6752.93
2016-11-30 00:00:00,6783.79
2016-11-29 00:00:00,6772.0
2016-11-28 00:00:00,6799.47
2016-11-25 00:00:00,6840.75
2016-11-24 00:00:00,6829.2
2016-11-23 00:00:00,6817.71
2016-11-22 00:00:00,6819.72
2016-11-21 00:00:00,6777.96
2016-11-18 00:00:00,6775.77
2016-11-17 00:00:00,6794.71
2016-11-16 00:00:00,6749.72
2016-11-15 00:00:00,6792.74
2016-11-14 00:00:00,6753.18
2016-11-11 00:00:00,6730.43
2016-11-10 00:00:00,6827.98
2016-11-09 00:00:00,6911.84
2016-11-08 00:00:00,6843.13
2016-11-07 00:00:00,6806.9
2016-11-04 00:00:00,6693.26
2016-11-03 00:00:00,6790.51
2016-11-02 00:00:00,6845.42
2016-11-01 00:00:00,6917.14
2016-10-31 00:00:00,6964.53
2016-10-28 00:00:00,6996.26
2016-10-27 00:00:00,6986.57
2016-10-26 00:00:00,6958.09
2016-10-25 00:00:00,7017.64
2016-10-24 00:00:00,6986.4
2016-10-21 00:00:00,7020.47
2016-10-20 00:00:00,7026.9
2016-10-19 00:00:00,7021.92
2016-10-18 00:00:00,7000.06
2016-10-17 00:00:00,6947.55
2016-10-14 00:00:00,7013.55
2016-10-13 00:00:00,6977.74
2016-10-12 00:00:00,7024.01
2016-10-11 00:00:00,7070.88
2016-10-10 00:00:00,7097.5
2016-10-07 00:00:00,7044.39
2016-10-06 00:00:00,6999.96
2016-10-05 00:00:00,7033.25
2016-10-04 00:00:00,7074.34
2016-10-03 00:00:00,6983.52
2016-09-30 00:00:00,6899.33
2016-09-29 00:00:00,6919.42
2016-09-28 00:00:00,6849.38
2016-09-27 00:00:00,6807.67
2016-09-26 00:00:00,6818.04
2016-09-23 00:00:00,6909.43
2016-09-22 00:00:00,6911.4
2016-09-21 00:00:00,6834.77
2016-09-20 00:00:00,6830.79
2016-09-19 00:00:00,6813.55
2016-09-16 00:00:00,6710.28
2016-09-15 00:00:00,6730.3
2016-09-14 00:00:00,6673.31
2016-09-13 00:00:00,6665.63
2016-09-12 00:00:00,6700.9
2016-09-09 00:00:00,6776.95
2016-09-08 00:00:00,6858.7
2016-09-07 00:00:00,6846.58
2016-09-06 00:00:00,6826.05
2016-09-05 00:00:00,6879.42
2016-09-02 00:00:00,6894.6
2016-09-01 00:00:00,6745.97
2016-08-31 00:00:00,6781.51
2016-08-30 00:00:00,6820.79
2016-08-26 00:00:00,6838.05
2016-08-25 00:00:00,6816.9
2016-08-24 00:00:00,6835.78
2016-08-23 00:00:00,6868.51
2016-08-22 00:00:00,6828.54
2016-08-19 00:00:00,6858.95
2016-08-18 00:00:00,6868.96
2016-08-17 00:00:00,6859.15
2016-08-16 00:00:00,6893.92
2016-08-15 00:00:00,6941.19
2016-08-12 00:00:00,6916.02
2016-08-11 00:00:00,6914.71
2016-08-10 00:00:00,6866.42
2016-08-09 00:00:00,6851.3
2016-08-08 00:00:00,6809.13
2016-08-05 00:00:00,6793.47
2016-08-04 00:00:00,6740.16
2016-08-03 00:00:00,6634.4
2016-08-02 00:00:00,6645.4
2016-08-01 00:00:00,6693.95
2016-07-29 00:00:00,6724.43
2016-07-28 00:00:00,6721.06
2016-07-27 00:00:00,6750.43
2016-07-26 00:00:00,6724.03
2016-07-25 00:00:00,6710.13
2016-07-22 00:00:00,6730.48
2016-07-21 00:00:00,6699.89
2016-07-20 00:00:00,6728.99
2016-07-19 00:00:00,6697.37
2016-07-18 00:00:00,6695.42
2016-07-15 00:00:00,6669.24
2016-07-14 00:00:00,6654.47
2016-07-13 00:00:00,6670.4
2016-07-12 00:00:00,6680.69
2016-07-11 00:00:00,6682.86
2016-07-08 00:00:00,6590.64
2016-07-07 00:00:00,6533.79
2016-07-06 00:00:00,6463.59
2016-07-05 00:00:00,6545.37
2016-07-04 00:00:00,6522.26
2016-07-01 00:00:00,6577.83
2016-06-30 00:00:00,6504.33
2016-06-29 00:00:00,6360.06
2016-06-28 00:00:00,6128.72
2016-06-27 00:00:00,5982.2
2016-06-24 00:00:00,6138.69
2016-06-23 00:00:00,6338.1
2016-06-22 00:00:00,6261.19
2016-06-21 00:00:00,6226.55
2016-06-20 00:00:00,6204.0
2016-06-17 00:00:00,6008.96
2016-06-16 00:00:00,5962.17
2016-06-15 00:00:00,5966.8
2016-06-14 00:00:00,5923.2
2016-06-13 00:00:00,6044.97
2016-06-10 00:00:00,6115.76
2016-06-07 00:00:00,6278.61
2016-06-06 00:00:00,6273.4
2016-06-03 00:00:00,6209.63
2016-06-02 00:00:00,6185.61
2016-06-01 00:00:00,6191.93
2016-05-31 00:00:00,6230.79
2016-05-27 00:00:00,6270.79
2016-05-26 00:00:00,6265.65
2016-05-25 00:00:00,6262.85
2016-05-24 00:00:00,6219.26
2016-05-23 00:00:00,6136.43
2016-05-20 00:00:00,6156.32
2016-05-19 00:00:00,6053.35
2016-05-18 00:00:00,6165.8
2016-05-17 00:00:00,6167.77
2016-05-16 00:00:00,6151.4
2016-05-13 00:00:00,6138.5
2016-05-12 00:00:00,6104.19
2016-05-11 00:00:00,6162.49
2016-05-10 00:00:00,6156.65
2016-05-09 00:00:00,6114.81
2016-05-06 00:00:00,6125.7
2016-05-05 00:00:00,6112.02
2016-05-04 00:00:00,6112.02
2016-05-03 00:00:00,6185.59
2016-04-29 00:00:00,6322.4
2016-04-28 00:00:00,6322.4
2016-04-27 00:00:00,6319.91
2016-04-26 00:00:00,6284.52
2016-04-25 00:00:00,6260.92
2016-04-22 00:00:00,6310.44
2016-04-21 00:00:00,6381.44
2016-04-20 00:00:00,6410.26
2016-04-19 00:00:00,6405.35
2016-04-18 00:00:00,6353.52
2016-04-15 00:00:00,6343.75
2016-04-14 00:00:00,6365.1
2016-04-13 00:00:00,6362.89
2016-04-12 00:00:00,6242.39
2016-04-11 00:00:00,6200.12
2016-04-08 00:00:00,6204.41
2016-04-07 00:00:00,6136.89
2016-04-06 00:00:00,6161.63
2016-04-05 00:00:00,6091.23
2016-04-04 00:00:00,6164.72
2016-03-31 00:00:00,6174.9
2016-03-30 00:00:00,6203.17
2016-03-29 00:00:00,6105.9
2016-03-24 00:00:00,6106.48
2016-03-23 00:00:00,6199.11
2016-03-22 00:00:00,6192.74
2016-03-21 00:00:00,6184.58
2016-03-18 00:00:00,6189.64
2016-03-17 00:00:00,6201.12
2016-03-16 00:00:00,6175.49
2016-03-15 00:00:00,6139.97
2016-03-14 00:00:00,6174.57
2016-03-11 00:00:00,6139.79
2016-03-10 00:00:00,6036.7
2016-03-09 00:00:00,6146.32
2016-03-08 00:00:00,6125.44
2016-03-07 00:00:00,6182.4
2016-03-04 00:00:00,6199.43
2016-03-03 00:00:00,6130.46
2016-03-02 00:00:00,6147.06
2016-03-01 00:00:00,6152.88
2016-02-29 00:00:00,6097.09
2016-02-26 00:00:00,6096.01
2016-02-25 00:00:00,6012.81
2016-02-24 00:00:00,5867.18
2016-02-23 00:00:00,5962.31
2016-02-22 00:00:00,6037.73
2016-02-19 00:00:00,5950.23
2016-02-18 00:00:00,5971.95
2016-02-17 00:00:00,6030.32
2016-02-16 00:00:00,5862.17
2016-02-15 00:00:00,5824.28
2016-02-12 00:00:00,5707.6
2016-02-11 00:00:00,5536.97
2016-02-10 00:00:00,5672.3
2016-02-09 00:00:00,5632.19
2016-02-08 00:00:00,5692.8
2016-02-05 00:00:00,5848.69
2016-02-04 00:00:00,5901.72
2016-02-03 00:00:00,5837.14
2016-02-02 00:00:00,5922.01
2016-02-01 00:00:00,6060.1
2016-01-29 00:00:00,6083.79
2016-01-28 00:00:00,5931.78
2016-01-27 00:00:00,5990.37
2016-01-26 00:00:00,5911.46
2016-01-25 00:00:00,5877.0
2016-01-22 00:00:00,5900.01
2016-01-21 00:00:00,5773.79
2016-01-20 00:00:00,5673.58
2016-01-19 00:00:00,5876.8
2016-01-18 00:00:00,5779.92
2016-01-15 00:00:00,5804.1
2016-01-14 00:00:00,5918.23
2016-01-13 00:00:00,5960.97
2016-01-12 00:00:00,5929.24
2016-01-11 00:00:00,5871.83
2016-01-08 00:00:00,5912.44
2016-01-07 00:00:00,5954.08
2016-01-06 00:00:00,6073.38
2016-01-05 00:00:00,6137.24
2016-01-04 00:00:00,6093.43
2015-12-31 00:00:00,6242.32
2015-12-30 00:00:00,6274.05
2015-12-29 00:00:00,6314.57
2015-12-24 00:00:00,6254.64
2015-12-23 00:00:00,6240.98
2015-12-22 00:00:00,6083.1
2015-12-21 00:00:00,6034.84
2015-12-18 00:00:00,6052.42
2015-12-17 00:00:00,6102.54
2015-12-16 00:00:00,6061.19
2015-12-15 00:00:00,6017.79
2015-12-14 00:00:00,5874.06
2015-12-11 00:00:00,5952.78
2015-12-10 00:00:00,6088.05
2015-12-09 00:00:00,6126.68
2015-12-08 00:00:00,6135.22
2015-12-07 00:00:00,6223.52
2015-12-04 00:00:00,6238.29
2015-12-03 00:00:00,6275.0
2015-12-02 00:00:00,6420.93
2015-12-01 00:00:00,6395.65
2015-11-30 00:00:00,6356.09
2015-11-27 00:00:00,6375.15
2015-11-26 00:00:00,6393.13
2015-11-25 00:00:00,6337.64
2015-11-24 00:00:00,6277.23
2015-11-23 00:00:00,6305.49
2015-11-20 00:00:00,6334.63
2015-11-19 00:00:00,6329.93
2015-11-18 00:00:00,6278.97
2015-11-17 00:00:00,6268.76
2015-11-16 00:00:00,6146.38
2015-11-13 00:00:00,6118.28
2015-11-12 00:00:00,6178.68
2015-11-11 00:00:00,6297.2
2015-11-10 00:00:00,6275.28
2015-11-09 00:00:00,6353.83
2015-11-06 00:00:00,6353.83
2015-11-05 00:00:00,6364.9
2015-11-04 00:00:00,6412.88
2015-11-03 00:00:00,6383.61
2015-11-02 00:00:00,6361.8
2015-10-30 00:00:00,6361.09
2015-10-29 00:00:00,6395.8
2015-10-28 00:00:00,6437.8
2015-10-27 00:00:00,6365.27
2015-10-26 00:00:00,6417.02
2015-10-23 00:00:00,6444.08
2015-10-22 00:00:00,6376.28
2015-10-21 00:00:00,6348.42
2015-10-20 00:00:00,6345.13
2015-10-19 00:00:00,6352.33
2015-10-16 00:00:00,6378.04
2015-10-15 00:00:00,6338.67
2015-10-14 00:00:00,6270.49
2015-10-13 00:00:00,6342.28
2015-10-12 00:00:00,6371.18
2015-10-09 00:00:00,6416.16
2015-10-08 00:00:00,6374.82
2015-10-07 00:00:00,6336.35
2015-10-06 00:00:00,6326.16
2015-10-05 00:00:00,6298.92
2015-10-02 00:00:00,6085.45
2015-10-01 00:00:00,6072.47
2015-09-30 00:00:00,6061.61
2015-09-29 00:00:00,5909.24
2015-09-28 00:00:00,5958.86
2015-09-25 00:00:00,6109.01
2015-09-24 00:00:00,5961.49
2015-09-23 00:00:00,6032.24
2015-09-22 00:00:00,5935.84
2015-09-21 00:00:00,6108.71
2015-09-18 00:00:00,6104.11
2015-09-17 00:00:00,6186.99
2015-09-16 00:00:00,6229.21
2015-09-15 00:00:00,6137.6
2015-09-14 00:00:00,6084.59
2015-09-11 00:00:00,6117.76
2015-09-10 00:00:00,6155.81
2015-09-09 00:00:00,6229.01
2015-09-08 00:00:00,6146.1
2015-09-07 00:00:00,6074.52
2015-09-04 00:00:00,6042.92
2015-09-03 00:00:00,6194.1
2015-09-02 00:00:00,6083.31
2015-09-01 00:00:00,6058.54
2015-08-28 00:00:00,6247.94
2015-08-27 00:00:00,6192.03
2015-08-26 00:00:00,5979.2
2015-08-25 00:00:00,6081.34
2015-08-24 00:00:00,5898.87
2015-08-21 00:00:00,6187.65
2015-08-20 00:00:00,6367.89
2015-08-19 00:00:00,6403.45
2015-08-18 00:00:00,6526.29
2015-08-17 00:00:00,6550.3
2015-08-14 00:00:00,6550.74
2015-08-13 00:00:00,6568.33
2015-08-12 00:00:00,6571.19
2015-08-11 00:00:00,6664.54
2015-08-10 00:00:00,6736.22
2015-08-07 00:00:00,6718.49
2015-08-06 00:00:00,6747.09
2015-08-05 00:00:00,6752.41
2015-08-04 00:00:00,6686.57
2015-08-03 00:00:00,6688.62
2015-07-31 00:00:00,6696.28
2015-07-30 00:00:00,6668.87
2015-07-29 00:00:00,6631.0
2015-07-28 00:00:00,6555.28
2015-07-27 00:00:00,6505.13
2015-07-24 00:00:00,6579.81
2015-07-23 00:00:00,6655.01
2015-07-22 00:00:00,6667.34
2015-07-21 00:00:00,6769.07
2015-07-20 00:00:00,6788.69
2015-07-17 00:00:00,6775.08
2015-07-16 00:00:00,6796.45
2015-07-15 00:00:00,6747.58
2015-07-14 00:00:00,6753.75
2015-07-13 00:00:00,6737.95
2015-07-10 00:00:00,6673.38
2015-07-09 00:00:00,6581.63
2015-07-08 00:00:00,6490.7
2015-07-07 00:00:00,6432.21
2015-07-06 00:00:00,6535.68
2015-07-03 00:00:00,6585.78
2015-07-02 00:00:00,6630.47
2015-07-01 00:00:00,6608.59
2015-06-30 00:00:00,6520.98
2015-06-29 00:00:00,6620.48
2015-06-26 00:00:00,6753.7
2015-06-25 00:00:00,6807.82
